,Mean,Variance,Predictive model
0,[-1.54833734],[4.17838586],[-0.01853571]
1,[-0.50276954],[1.94566391],[-0.02030994]
2,[-2.45281934],[2.20966073],[-0.53050418]
3,[-3.65848676],[16.25804653],[-0.22944289]
4,[6.99517187],[32.88099034],[-0.16140446]
5,[-25.16623011],[37.3667182],[-0.59852153]
6,[-18.3391886],[34.69360711],[-0.43792334]
7,[-18.8584483],[34.62166871],[-0.37832608]
8,[-13.59090724],[31.32674557],[-0.11843573]
9,[-23.15183918],[30.92766225],[-1.15245156]
10,[-13.42153507],[26.13151506],[-0.77359171]
11,[-8.42406893],[28.62499126],[-3.60264076]
12,[-2.4587956],[23.17686979],[-5.64226061]
13,[-6.52491809],[23.04225566],[-1.57253855]
14,[-20.47922072],[26.83368814],[-3.97245325]
15,[5.93832454],[12.93375567],[-0.4692916]
16,[-6.50153717],[16.84808037],[-0.35134753]
17,[2.26260058],[12.47123978],[-0.77685346]
18,[-12.59116409],[14.81978663],[-0.39794655]
19,[-31.34310873],[25.38423146],[-8.74069987]
20,[2.52228567],[6.70134032],[-0.50113669]
21,[1.54279755],[7.03238979],[-0.52153876]
22,[-2.86255345],[8.01802153],[-0.60355058]
23,[0.17183251],[7.0720844],[-0.75535207]
24,[4.89221638],[4.42593325],[-0.77291739]
25,[-7.83730603],[9.95818981],[-0.98666637]
26,[3.10332018],[3.49945748],[-0.60526001]
27,[0.07727144],[4.4325171],[-0.58766584]
28,[-6.58148575],[6.88340676],[-0.95317829]
29,[-9.20903835],[7.44626301],[-0.77710205]
30,[-1.80834871],[4.40903956],[-0.72989581]
31,[1.97335946],[2.62872187],[-0.71652638]
32,[-4.98966627],[5.35943644],[-0.84496793]
33,[-5.11107842],[5.22250861],[-0.65618087]
34,[1.73379142],[2.50562552],[-0.70542453]
35,[0.95387416],[2.66281329],[-0.87506292]
36,[-0.88217849],[3.08579902],[-0.82673698]
37,[0.19356761],[2.43539053],[-0.94007442]
38,[-0.86045165],[2.58983947],[-1.1874523]
39,[1.23716714],[1.65666786],[-1.00500097]
40,[-4.25458077],[3.85317327],[-0.8570057]
41,[0.16277932],[2.05550887],[-1.04929816]
42,[-0.37195386],[2.14677109],[-1.16148584]
43,[-0.50114171],[2.06589462],[-1.18110023]
44,[0.52339988],[1.57969536],[-1.19094748]
45,[0.2405699],[1.58201915],[-0.9802188]
46,[0.11729453],[1.50630511],[-1.08239621]
47,[-0.21814683],[1.54708567],[-1.1450914]
48,[-5.13196417],[3.7659577],[-1.25500484]
49,[-4.44911899],[3.21616311],[-1.20793702]
50,[-1.04720524],[1.83412479],[-1.30346433]
51,[1.21559471],[0.86148133],[-1.17743461]
52,[-1.71055311],[1.97882608],[-1.28843732]
53,[1.03096757],[0.83487323],[-0.96674667]
54,[1.10877406],[0.79332485],[-1.10314247]
55,[0.08759966],[1.13063933],[-1.02730071]
56,[0.63853094],[0.85240779],[-1.14313431]
57,[0.15696532],[1.00779872],[-1.02986038]
58,[0.36349123],[0.91009091],[-1.04176808]
59,[0.74733278],[0.65593609],[-0.9369083]
60,[-0.50500012],[1.18769384],[-0.94183775]
61,[-1.02337016],[1.35181131],[-1.00209166]
62,[0.96482354],[0.54049668],[-0.88305728]
63,[0.64175021],[0.61065793],[-0.99951696]
64,[0.681658],[0.5932601],[-0.77250623]
65,[0.40373713],[0.64129406],[-0.85296037]
66,[1.0239525],[0.37769606],[-0.74585691]
67,[-1.99611632],[1.56369394],[-0.99005593]
68,[0.69580176],[0.46585078],[-0.87827118]
69,[-0.79343949],[1.07906804],[-0.82989209]
70,[0.97742691],[0.31163109],[-0.71043997]
71,[-0.93326227],[1.01733165],[-0.71395006]
72,[1.0008503],[0.25287742],[-0.78334105]
73,[-0.90175025],[0.99050252],[-0.78128046]
74,[-0.12475617],[0.66782689],[-0.76362314]
75,[0.93237542],[0.2237057],[-0.63852883]
76,[0.54722328],[0.36793639],[-0.72024896]
77,[0.81128733],[0.24025767],[-0.77662184]
78,[0.02286833],[0.53119809],[-0.56020909]
79,[0.97895989],[0.15525459],[-0.52756402]
80,[0.42922738],[0.34531585],[-0.76270626]
81,[0.92801508],[0.15219631],[-0.61062082]
82,[1.02704074],[0.10672068],[-0.51089711]
83,[0.4666754],[0.30941262],[-0.63512745]
84,[1.03018736],[0.08396038],[-0.42044898]
85,[1.01973021],[0.09112028],[-0.6033477]
86,[0.97266415],[0.10416257],[-0.48914044]
87,[1.01228615],[0.08574241],[-0.39119101]
88,[0.99218101],[0.09425047],[-0.48854952]
89,[0.90873617],[0.12344529],[-0.31748584]
90,[1.01457617],[0.081885],[-0.38441468]
91,[1.02327915],[0.07510001],[-0.38152355]
92,[1.02478287],[0.07316211],[-0.2520913]
93,[1.0254829],[0.0717823],[-0.28401268]
94,[1.02519136],[0.06987657],[-0.46072383]
95,[1.02931623],[0.06788353],[-0.37199626]
