,Mean,Variance,Predictive model
0,[70.30488273],[31.11933688],[0.41755797]
1,[108.21459039],[35.86848238],[1.14230094]
2,[116.99150269],[40.92326726],[1.95454792]
3,[150.11113743],[13.70217533],[2.24883947]
4,[258.99724234],[52.53411719],[5.88230421]
5,[295.06197377],[38.7358823],[8.16670624]
6,[318.90824075],[32.47385096],[5.32583684]
7,[273.63124651],[45.86654142],[1.504524]
8,[330.26707897],[30.26220649],[10.96033269]
9,[337.79946299],[12.13499149],[17.68755207]
10,[336.45718728],[17.65627311],[13.72746006]
11,[245.08339579],[34.1872038],[4.80161558]
12,[308.4350302],[29.12430548],[14.04713173]
13,[298.67060338],[43.37222663],[13.6020313]
14,[284.60141362],[39.66718292],[6.20435184]
15,[280.55827002],[44.58759021],[22.66002252]
16,[298.65256821],[34.70011496],[23.23931195]
17,[310.72677007],[34.01653268],[19.3755061]
18,[281.6756356],[44.22384972],[16.6111074]
19,[284.9630102],[40.28072725],[15.55426009]
20,[233.11069339],[50.18799086],[34.05008039]
21,[228.33314298],[52.3981662],[25.04083766]
22,[299.11284252],[40.05335231],[28.2206336]
23,[197.1861375],[33.37976732],[55.60313288]
24,[241.48897893],[49.47873825],[29.97859762]
25,[304.03465375],[45.1503101],[81.67731803]
26,[201.26774108],[52.52543337],[43.90987253]
27,[148.06211298],[53.03109583],[65.82109934]
28,[303.89272746],[33.4965734],[89.51232198]
29,[318.75747583],[46.10529667],[53.95206905]
30,[304.28336653],[40.40787835],[72.96647597]
31,[208.83913698],[55.82367258],[65.20473619]
32,[212.1160564],[52.98252437],[85.8171935]
33,[273.51298841],[61.39701544],[85.90563202]
34,[250.69987333],[51.6171209],[81.32005501]
35,[242.85350379],[72.55135977],[87.90528663]
36,[322.61508967],[38.97800994],[58.99226404]
37,[245.49451657],[54.33135855],[94.74554715]
38,[317.63284187],[45.37079775],[92.31954382]
39,[77.08164297],[92.35063054],[118.29506267]
40,[319.64694637],[48.50298264],[159.8111572]
41,[329.75104475],[48.52959613],[123.12091817]
42,[345.30644551],[53.32140955],[113.00875669]
43,[298.30901452],[51.2782755],[144.3654675]
44,[209.36359264],[57.52684191],[128.23692086]
45,[322.47323013],[48.10748969],[176.74866367]
46,[226.58272686],[61.76314755],[146.47948404]
47,[149.35969458],[74.0896272],[105.88696032]
48,[311.70768015],[54.12822009],[178.46341125]
49,[349.42285964],[43.8252794],[143.34698828]
50,[238.285179],[44.61861665],[144.63109474]
51,[72.63679325],[90.87804717],[123.44376202]
52,[79.66133801],[89.98068057],[124.2347942]
53,[152.94379091],[73.16823396],[110.38607039]
54,[210.58733361],[56.62958611],[106.04075558]
55,[180.58489155],[53.51878547],[157.83810373]
56,[188.10981254],[48.25920515],[152.9969749]
57,[78.56641443],[77.40472317],[132.36336924]
58,[340.48474981],[41.77917098],[177.87564007]
59,[138.89945685],[74.87169169],[138.13116866]
60,[203.70583879],[47.68680997],[112.95205171]
61,[121.99039381],[78.01768028],[135.96513177]
62,[116.24245703],[71.91467655],[145.53336509]
63,[186.9878726],[57.07410236],[127.26915612]
64,[172.40836627],[55.15747048],[127.45422942]
65,[145.16743869],[66.48860925],[145.27388575]
66,[209.18425949],[46.71873879],[114.11530464]
67,[135.31444503],[63.42555157],[133.06030371]
68,[188.07936734],[64.20902932],[118.46676097]
69,[91.29147657],[84.63946237],[182.70717218]
70,[183.33160095],[70.37798669],[125.16985024]
71,[193.07412331],[51.73271058],[181.89526584]
72,[168.38752362],[67.75200575],[113.99646588]
73,[241.52445468],[66.91103928],[142.08584768]
74,[151.35853303],[62.59508675],[172.83490214]
75,[179.96082264],[55.1411242],[125.9039366]
76,[121.88851766],[77.75473831],[130.19770547]
77,[168.06021879],[55.43367996],[157.04462272]
78,[103.42436221],[85.95133165],[150.3744739]
79,[122.73390816],[65.79939305],[158.41215324]
80,[254.93508725],[63.14386609],[173.79098703]
81,[188.36470424],[53.36647439],[136.67878016]
82,[255.21920699],[67.12111685],[148.29737624]
83,[300.81222344],[55.80625086],[153.37872468]
84,[271.62158936],[41.07933442],[172.36006107]
85,[156.44666925],[72.78712051],[171.74689021]
86,[186.59294143],[54.35823398],[158.16285706]
87,[191.81552222],[66.28464149],[160.8766998]
88,[270.93839052],[64.68264091],[174.64610303]
89,[116.09230578],[81.58453278],[143.17032102]
90,[185.98723918],[66.77760701],[155.31527994]
91,[208.915635],[57.93826111],[165.79435437]
92,[268.94804798],[49.2736786],[165.67243053]
93,[155.31865117],[73.4853077],[159.13846503]
94,[364.34390002],[51.7676165],[182.00579948]
95,[149.52361025],[65.1267659],[166.54870054]
