,Mean,Variance,Predictive model
0,[-19.78709132],[0.56994769],[-0.19796058]
1,[-19.67060772],[0.61888015],[-0.28459268]
2,[-19.71704138],[0.62844463],[-0.38410653]
3,[-20.98050713],[0.8104466],[-0.50274086]
4,[-19.86081244],[0.58433446],[-0.65601795]
5,[-21.02945545],[0.76655958],[-0.77094715]
6,[-20.09753045],[0.56097753],[-0.97416588]
7,[-19.63661619],[0.60038133],[-1.16275234]
8,[-19.89524],[0.69734644],[-1.34173626]
9,[-19.71666042],[0.53561814],[-1.60392526]
10,[-18.9598987],[0.3556464],[-1.75184718]
11,[-19.23047086],[0.84141385],[-1.94194109]
12,[-14.41804016],[1.19114953],[-1.85357719]
13,[-11.50331552],[1.61770856],[-1.65131932]
14,[-7.66110965],[1.83717162],[-1.29821316]
15,[-8.68955311],[2.20509163],[-1.42488121]
16,[-8.32660226],[1.54053591],[-2.04902106]
17,[-7.26441968],[1.83961691],[-1.99594174]
18,[-6.99778029],[0.91837445],[-2.12174583]
19,[-5.71064658],[0.88345563],[-1.56521087]
20,[-5.77825495],[1.63495532],[-0.]
21,[-17.01162774],[5.79932049],[-0.]
22,[-17.67071785],[5.74645116],[-0.]
23,[-4.92427737],[0.78782613],[-0.]
24,[-4.41601171],[1.28997278],[-0.]
25,[-17.09525972],[6.55604796],[-0.]
26,[-17.39348346],[6.53520743],[-0.]
27,[-17.41182981],[6.46396945],[-0.]
28,[-4.10563039],[1.16371],[-0.]
29,[-17.31293731],[6.69609233],[-0.]
30,[-17.40587781],[6.63512523],[-0.]
31,[-3.80085961],[1.0743056],[-0.]
32,[-18.08066601],[6.8163731],[-0.]
33,[-3.53287104],[0.99828529],[-0.]
34,[-3.49626645],[0.94174145],[-0.]
35,[-17.89803272],[6.99063027],[-0.]
36,[-3.27215111],[0.92925343],[-0.]
37,[-18.17476886],[7.12141135],[-0.]
38,[-3.1958589],[0.88200008],[-0.]
39,[-2.86361593],[4.75889973],[-0.]
40,[-3.38610132],[0.96020083],[-0.]
41,[-3.3716467],[0.92088745],[-0.]
42,[-3.4062941],[0.89528586],[-0.]
43,[-19.57183261],[7.13938733],[-0.]
44,[-3.32781783],[0.8566059],[-0.]
45,[-3.43504997],[0.84406222],[-0.]
46,[-3.35677987],[0.82833469],[-0.]
47,[-7.68750964],[6.68999904],[-0.]
48,[-11.10089737],[7.32891534],[-0.]
49,[-16.74200804],[7.39553055],[-0.]
50,[-17.38948179],[7.23869928],[-0.]
51,[-18.82889265],[7.27426698],[-0.]
52,[-18.48543615],[6.82185224],[-0.]
53,[-3.31649102],[0.78147353],[-0.]
54,[-3.242752],[0.75414365],[-0.]
55,[-3.41179123],[0.76803936],[-0.]
56,[-3.18406805],[0.72883473],[-0.]
57,[-3.16855339],[0.73017134],[-0.]
58,[-3.27894274],[0.75188843],[-0.]
59,[-3.18136308],[0.71964459],[-0.]
60,[-3.03591115],[0.69084115],[-0.]
61,[-19.03938115],[6.99337393],[-0.]
62,[-2.97795209],[0.71503128],[-0.]
63,[-6.42247808],[6.70849911],[-0.]
64,[-18.21030551],[7.33858064],[-0.]
65,[-12.75483745],[8.15676839],[-0.]
66,[-16.36848326],[6.38220948],[-0.]
67,[-18.48212497],[7.05288018],[-0.]
68,[-18.95175627],[7.09228078],[-0.]
69,[-2.9633414],[0.71362275],[-0.]
70,[-2.99702067],[0.82675493],[-0.]
71,[-11.29547713],[7.76644255],[-0.]
72,[-3.0798061],[0.81052325],[-0.]
73,[-12.67402573],[8.17685572],[-0.]
74,[-2.91408767],[0.79934606],[-0.]
75,[-12.44472831],[8.15177842],[-0.]
76,[-3.13564292],[0.90616969],[-0.]
77,[-12.63012295],[8.204195],[-0.]
78,[-3.01129395],[0.88843536],[-0.]
79,[-12.55121522],[8.18084962],[-0.]
80,[-12.58532947],[8.14186596],[-0.]
81,[-9.12031432],[6.81996165],[-0.]
82,[-12.60028479],[8.07357327],[-0.]
83,[-12.68990958],[8.0749577],[-0.]
84,[-2.90793356],[0.85958584],[-0.]
85,[-2.84786819],[0.8545775],[-0.]
86,[-12.54365068],[8.16750992],[-0.]
87,[-2.80122669],[0.91572523],[-0.]
88,[-12.5155771],[8.22961462],[-0.]
89,[-12.6099462],[8.24009931],[-0.]
90,[-2.75863741],[0.97170179],[-0.]
91,[-12.57853339],[8.29564492],[-0.]
92,[-12.6564358],[8.29117951],[-0.]
93,[-3.02936711],[1.03525866],[-0.]
94,[-12.65691121],[8.29907466],[-0.]
95,[-12.74616033],[8.3084401],[-0.]
