,Mean,Variance,Predictive model
0,[-264704.79472711],[129909.99492654],[-226.96762022]
1,[86.70440872],[45336.65950125],[-3829.42500323]
2,[-17020.48398224],[28301.43105816],[-1053.40424325]
3,[-9902.91953941],[28620.23295172],[-744.37004734]
4,[-166180.12269611],[284040.54805691],[-815.61373819]
5,[-138745.12085999],[275166.18641467],[-397.93769894]
6,[-137953.50542442],[269519.35747578],[-273.4375403]
7,[-130222.72862029],[261907.68744314],[-1020.39931444]
8,[-203383.41702927],[233082.08862483],[-899.94163555]
9,[2726.31219106],[20631.89840955],[-2103.28633262]
10,[-68093.48217492],[220868.99699247],[-16443.56937698]
11,[-23891.68910947],[68968.14252099],[-9871.43685797]
12,[-101185.86694617],[251511.52694448],[-6273.50858622]
13,[-21350.71533609],[52957.62095274],[-3924.75220704]
14,[-101310.90453971],[247847.61169794],[-2450.34806373]
15,[-46894.56106902],[40874.42650376],[-3097.43550789]
16,[-189832.91740878],[231720.86007634],[-3994.92217596]
17,[146.65547478],[29257.59779053],[-9706.09149226]
18,[-101511.35746444],[207573.98276301],[-9930.76854395]
19,[-41617.74800849],[24537.01570847],[-4960.55191703]
20,[-8589.1345096],[190146.00858511],[-62033.12138072]
21,[-81601.8070353],[55173.0160285],[-33649.8480012]
22,[-8256.53544134],[22695.76915822],[-3352.54702416]
23,[-36035.42591498],[27510.51907652],[-13280.63801396]
24,[-1130.37839875],[14371.10212054],[-5735.71514922]
25,[-1629.01983626],[13016.0304568],[-3411.20806712]
26,[-2438.66096721],[11459.04361427],[-3270.35358585]
27,[-10687.83221421],[9541.68760032],[-3549.14160259]
28,[-21235.44076708],[12037.50975038],[-10354.65610389]
29,[-6488.97924802],[7679.78999897],[-5989.7922594]
30,[-73690.65067128],[204700.60003673],[-5019.00869395]
31,[-5263.24516522],[5869.60116891],[-4576.2164934]
32,[-84.11572129],[4886.86253956],[-5161.54564473]
33,[-3324.43448681],[5432.58491937],[-4917.04136735]
34,[-4229.42451452],[4882.38987344],[-5130.58884103]
35,[-2236.39197774],[3833.10638866],[-4631.54064732]
36,[-2125.62923805],[3673.69570927],[-5489.25522912]
37,[-2698.53333401],[3182.8665073],[-5648.87008555]
38,[1015.44253483],[2407.31327674],[-5410.40866751]
39,[-1387.40833476],[2501.32052403],[-5916.61894581]
40,[-3947.13171317],[2728.79680334],[-6014.19138858]
41,[-17522.22977635],[5588.18165319],[-5481.01872711]
42,[-2124.4774929],[2241.7922091],[-5473.44495139]
43,[-766.2893275],[1926.89806944],[-5961.33014248]
44,[-5247.37377336],[18635.81906638],[-31052.15668063]
45,[-5674.87482334],[15584.4492406],[-28310.53413897]
46,[478.22267375],[1672.38855882],[-7403.95681754]
47,[-7040.78869562],[3499.01162716],[-6023.47581196]
48,[-950.16377677],[1953.7198957],[-7276.2495795]
49,[-701.4024639],[1929.81630745],[-6473.63298014]
50,[-151.48231892],[1799.49681698],[-5477.79118722]
51,[133.56412391],[2121.48550893],[-5744.92691541]
52,[-11564.05081254],[14745.39055288],[-25754.68792924]
53,[-8447.08880844],[15007.9283351],[-20747.12595485]
54,[-10835.41673603],[8096.88669836],[-13840.39707329]
55,[-10481.3818786],[6994.02224293],[-14931.63315256]
56,[-9198.4045456],[5959.76533793],[-11351.32179655]
57,[-12776.96066563],[6251.28376992],[-12149.5661328]
58,[-9746.86734814],[4910.92427507],[-11374.23432241]
59,[-3760.58903792],[2269.59455146],[-6785.66212793]
60,[-893.51907305],[3451.90871638],[-6300.76417207]
61,[-15926.76379835],[5924.95005006],[-13189.1149658]
62,[349.43414564],[3228.34572569],[-7662.82401592]
63,[-2072.73962384],[1979.28173672],[-7315.67358579]
64,[-25279.43283774],[8000.22593507],[-8035.26272045]
65,[-659.22886036],[1449.86072031],[-6171.14912323]
66,[5.20706006],[1186.57075506],[-7318.79677594]
67,[-16655.91860279],[4914.40369196],[-8309.66682677]
68,[-1085.6301065],[1321.8749429],[-7165.33747853]
69,[-11200.40381996],[4030.60236612],[-10200.63665259]
70,[196.79734773],[1063.43618833],[-6631.23399797]
71,[-1647.30148869],[1220.51419952],[-6483.69675798]
72,[-1079.21484785],[1167.0587355],[-6461.20221005]
73,[-26816.4310564],[7139.91191016],[-11513.98990052]
74,[-1390.50918009],[1190.81131361],[-7443.62347476]
75,[-138.76740788],[853.4641162],[-6571.20810795]
76,[-9196.12644159],[3068.180555],[-8143.41003666]
77,[-190.59352446],[939.63232419],[-5822.04427802]
78,[659.63200426],[701.01195849],[-5982.99464774]
79,[-2618.65417138],[1491.23981789],[-6094.96107084]
80,[-5909.85888259],[1973.06263061],[-5910.12435147]
81,[-524.07835899],[838.00732591],[-5723.14018786]
82,[-7932.291753],[2620.43730215],[-8220.08147334]
83,[-45.3142731],[698.28846223],[-6188.49016402]
84,[33.43972479],[837.11737845],[-6561.19328352]
85,[-897.74567273],[878.10342848],[-6493.55663318]
86,[-1495.19654801],[965.68289622],[-5723.64111633]
87,[-111.12136496],[669.7712345],[-5823.65227927]
88,[-1428.07365611],[1016.48548382],[-6147.90182012]
89,[392.2999157],[567.95264447],[-6287.5798801]
90,[520.89690492],[557.02304576],[-5220.05124579]
91,[178.12359444],[667.2539319],[-5202.00128405]
92,[-1518.55810931],[914.56252158],[-5119.57733929]
93,[428.99802336],[574.82654811],[-5927.49667906]
94,[225.27667808],[594.48343527],[-5471.17497683]
95,[-2047.12672346],[1021.33821698],[-4651.94319535]
