,Mean,Variance,Predictive model
0,[400.7508375],[360.18277541],[4.32860352]
1,[402.53109421],[341.10647875],[8.20139237]
2,[256.9694861],[352.62764394],[2.94708747]
3,[405.57383616],[269.7963174],[7.13809216]
4,[119.74907239],[356.52294314],[13.98178275]
5,[489.17329006],[288.22546033],[25.91635147]
6,[514.47459085],[288.53167115],[-1.73667016]
7,[470.22252527],[282.07223785],[13.32771135]
8,[572.20656099],[213.35890363],[28.50628173]
9,[248.76351725],[344.95419551],[23.8988171]
10,[216.42514107],[346.09977236],[14.45045801]
11,[181.90697815],[359.13468599],[16.24358923]
12,[180.80262836],[355.12580752],[24.46873108]
13,[284.77560834],[343.72984518],[42.20390772]
14,[301.32636577],[332.43672726],[1.68556712]
15,[573.90991542],[198.56657575],[39.34285997]
16,[743.50872817],[126.81317154],[112.38992384]
17,[187.08377611],[380.04129384],[57.08696199]
18,[192.53356089],[377.59799696],[-22.03590637]
19,[187.56718287],[373.16165262],[-5.06832878]
20,[390.76001975],[243.46089153],[104.13651066]
21,[833.93463891],[40.03105699],[194.07391479]
22,[170.75830912],[376.62354919],[20.05586552]
23,[184.23175919],[371.75443775],[19.95045457]
24,[112.72508431],[358.12223157],[64.54815554]
25,[825.863699],[2.38743639],[287.63641713]
26,[829.08261539],[5.79722733],[314.30262825]
27,[192.03647662],[380.45265366],[-0.]
28,[102.8611655],[404.43555531],[-0.]
29,[89.07242828],[390.92928126],[-0.]
30,[89.91612671],[376.46096694],[-0.]
31,[49.76762399],[384.94071985],[-0.]
32,[118.34397564],[361.19026286],[0.]
33,[108.21207854],[357.56611477],[0.]
34,[51.32595831],[361.76234158],[-0.]
35,[50.58301434],[354.08265007],[0.]
36,[119.61905641],[321.69974713],[0.]
37,[-6.1735271],[375.31997659],[0.]
38,[595.2727574],[140.21856742],[0.]
39,[82.4634688],[326.39218118],[0.]
40,[703.60910801],[71.26656241],[0.]
41,[16.8310808],[342.00564374],[0.]
42,[24.63174296],[340.33021941],[-0.]
43,[754.19831951],[51.43012331],[0.]
44,[542.21628115],[167.25695656],[0.]
45,[723.84355722],[114.15899885],[0.]
46,[105.67189487],[355.0944135],[0.]
47,[181.90333345],[330.50387543],[0.]
48,[459.30962737],[195.8695913],[0.]
49,[126.24253587],[320.57028258],[-0.]
50,[54.97142155],[341.72081758],[0.]
51,[628.61975691],[216.0173367],[0.]
52,[612.48531653],[187.65056521],[0.]
53,[737.34463991],[135.98704536],[0.]
54,[95.15494868],[355.10989297],[0.]
55,[140.88106203],[322.72069548],[-0.]
56,[115.23622024],[365.40877456],[-0.]
57,[268.29890883],[283.34784688],[0.]
58,[6.56941688],[381.53649747],[0.]
59,[0.29838776],[383.86766666],[-0.]
60,[255.09012272],[279.58408096],[0.]
61,[203.10612992],[298.75182583],[0.]
62,[258.49946503],[274.50226334],[0.]
63,[651.28470739],[116.54545526],[0.]
64,[-86.67543523],[399.56114786],[-0.]
65,[222.8153362],[277.67812367],[0.]
66,[631.5878475],[116.93091485],[0.]
67,[850.80383617],[30.29254116],[0.]
68,[339.29560839],[229.49369423],[0.]
69,[631.82840244],[115.48896164],[0.]
70,[-20.4726804],[365.38801642],[0.]
71,[175.5723728],[288.28377094],[0.]
72,[0.63770079],[350.56693055],[0.]
73,[839.27933438],[17.88281765],[0.]
74,[805.75259842],[30.66004651],[0.]
75,[590.22434364],[109.05501369],[0.]
76,[779.80938365],[32.99927311],[0.]
77,[-144.45234454],[388.7420813],[-0.]
78,[841.44256744],[5.65863606],[0.]
79,[50.24131806],[319.08815656],[-0.]
80,[820.12445043],[15.08812215],[0.]
81,[100.93929117],[293.58386534],[0.]
82,[802.32195356],[17.20916829],[0.]
83,[817.43926659],[11.56981385],[0.]
84,[825.92147622],[6.02478821],[0.]
85,[-129.30660299],[379.22139231],[-0.]
86,[829.29721889],[4.31018355],[0.]
87,[59.53128093],[306.79374646],[0.]
88,[247.19825408],[242.57135016],[0.]
89,[365.28379765],[205.76619722],[0.]
90,[835.32321497],[2.65495377],[0.]
91,[772.72973136],[25.59456646],[0.]
92,[824.29680561],[4.47147018],[0.]
93,[-36.51463093],[341.43680335],[-0.]
94,[830.21366863],[2.93602329],[0.]
95,[821.10269729],[5.75806716],[0.]
