,Mean,Variance,Predictive model
0,[906.41698834],[103.04363462],[0.]
1,[365.51730634],[396.7388714],[0.]
2,[301.92411878],[381.41862966],[0.]
3,[416.80774718],[378.83721163],[0.]
4,[331.37869343],[379.90009507],[-0.]
5,[465.22926934],[335.29469348],[0.]
6,[601.36060632],[238.93021086],[0.]
7,[566.13056108],[332.15235921],[0.]
8,[352.54173234],[370.18013008],[0.]
9,[335.29727208],[364.16154271],[0.]
10,[303.39354187],[374.59238234],[-0.]
11,[286.00097873],[370.96377592],[0.]
12,[306.06522172],[366.98900793],[0.]
13,[293.57505311],[377.24594862],[0.]
14,[275.69811706],[378.36206917],[-0.]
15,[267.36018086],[372.54791353],[0.]
16,[255.48980201],[369.62419461],[-0.]
17,[315.63437168],[349.11747906],[0.]
18,[314.67286651],[366.41697481],[0.]
19,[669.39601522],[307.4811369],[0.]
20,[547.41511384],[324.9510613],[0.]
21,[634.79799637],[280.37300206],[0.]
22,[685.51382862],[274.44640919],[0.]
23,[626.91461617],[278.21594629],[0.]
24,[570.98196226],[291.26828244],[0.]
25,[644.68425757],[271.97267761],[0.]
26,[548.60185639],[302.75572658],[0.]
27,[587.66853565],[310.68073797],[0.]
28,[398.60544703],[355.44986931],[0.]
29,[411.07064114],[356.01908266],[0.]
30,[514.99084101],[310.11005913],[0.]
31,[398.5146232],[360.00830181],[0.]
32,[452.12262974],[334.99153634],[0.]
33,[356.07485779],[361.6188286],[0.]
34,[459.15534908],[343.9052607],[0.]
35,[614.27315788],[311.06789592],[0.]
36,[535.7943854],[337.75306008],[0.]
37,[381.4483399],[362.71146983],[0.]
38,[389.67527432],[354.75553514],[0.]
39,[356.06598857],[363.70803818],[-0.]
40,[535.64244864],[293.96502611],[0.]
41,[370.64259783],[360.01059573],[0.]
42,[358.29931056],[362.40642491],[-0.]
43,[354.97587173],[359.68842949],[0.]
44,[346.37038416],[361.63032885],[-0.]
45,[379.66321513],[344.87468952],[0.]
46,[341.87281693],[356.03851895],[0.]
47,[322.19926977],[380.87628402],[-0.]
48,[315.72503793],[380.31325977],[-0.]
49,[298.20542582],[397.52681326],[-0.]
50,[294.03243733],[395.6771074],[-0.]
51,[291.04139399],[393.1358],[0.]
52,[281.50451505],[396.14481775],[-0.]
53,[271.8801408],[397.34537991],[-0.]
54,[291.89031774],[386.59466352],[0.]
55,[263.32406001],[393.05599834],[-0.]
56,[263.72458598],[400.08129073],[0.]
57,[255.78966227],[400.94857876],[0.]
58,[229.38213206],[403.32428513],[-0.]
59,[231.11108391],[408.84912965],[0.]
60,[201.31100633],[416.36568534],[-0.]
61,[195.16349854],[417.36482653],[-0.]
62,[187.33905664],[415.38027065],[-0.]
63,[547.58504476],[290.66574322],[0.]
64,[563.04820363],[264.85490331],[0.]
65,[177.6651422],[410.92238244],[-0.]
66,[185.33829656],[405.12784123],[-0.]
67,[175.76677474],[404.95285022],[0.]
68,[236.18164183],[376.57059845],[0.]
69,[156.99250238],[405.25879577],[-0.]
70,[157.77731967],[402.08201443],[-0.]
71,[221.22099922],[377.16813693],[0.]
72,[159.76515136],[397.6576513],[-0.]
73,[149.83689561],[399.19529652],[-0.]
74,[151.81401662],[395.39486754],[-0.]
75,[144.69374113],[394.11651096],[-0.]
76,[164.99661574],[383.71238229],[0.]
77,[626.42077312],[200.3702524],[0.]
78,[212.92983715],[356.7169918],[0.]
79,[808.19263666],[137.28034019],[0.]
80,[126.85841784],[388.34936269],[0.]
81,[234.17069412],[339.8547086],[0.]
82,[407.34766341],[290.00202876],[0.]
83,[411.48249935],[290.63623182],[0.]
84,[157.91807956],[371.5309918],[0.]
85,[226.56247307],[346.33019015],[0.]
86,[452.51031267],[261.08473416],[0.]
87,[111.68385228],[383.63967931],[-0.]
88,[829.97369262],[104.19323583],[0.]
89,[102.8776103],[381.89346768],[-0.]
90,[730.8162315],[137.57580697],[0.]
91,[99.30571919],[378.63508749],[-0.]
92,[190.63208792],[340.7310598],[0.]
93,[90.16536698],[377.77058002],[-0.]
94,[91.78860751],[373.12978114],[-0.]
95,[120.92571434],[360.1052126],[-0.]
