,Mean,Variance,Predictive model
0,[-54031.02388438],[181930.98035276],[-3658.32066012]
1,[86033.33089998],[246953.76281161],[-248.72186942]
2,[-18504.05508474],[148277.0651054],[-13143.05872032]
3,[42278.95942655],[63673.03741013],[-105.06282955]
4,[23815.11615873],[45554.52666299],[-2230.08134485]
5,[-115197.41107826],[92105.03813163],[-2208.39416517]
6,[-29430.12337586],[68928.39644089],[-9592.5037389]
7,[-20651.96450787],[54731.23233374],[-5602.19625635]
8,[-37025.3197611],[54992.08174644],[-697.4152709]
9,[18462.73054816],[26965.40398009],[-499.08871464]
10,[18143.79529695],[22969.43954304],[-222.55328667]
11,[-5584.87724914],[31121.52557121],[-1769.92121949]
12,[10180.78758565],[18589.64874164],[-1405.3490799]
13,[-2987.64420281],[19279.69006638],[-508.5660578]
14,[9711.16468492],[11142.11197464],[-1234.09001585]
15,[-12674.60879621],[19289.58961213],[-222.70405946]
16,[-610.4710051],[12167.90792738],[-597.24481931]
17,[-4215.1293749],[12206.46078737],[-952.27100202]
18,[1824.64434844],[9797.58309777],[-640.41308406]
19,[5189.67510078],[7245.25840111],[-254.50711232]
20,[1950.32100129],[7509.83212625],[-590.57472157]
21,[-2335.03562831],[8331.2206838],[-411.80380018]
22,[6553.12422408],[4083.35712585],[-301.87767546]
23,[-9580.66851256],[10706.89618613],[-521.86788711]
24,[-2195.26596589],[7330.34043807],[-503.36732071]
25,[486.63372789],[5233.54425193],[-316.20962156]
26,[908.13781747],[5805.53744718],[-2808.88063571]
27,[987.75423876],[4604.54882544],[-444.61342513]
28,[-1271.62535721],[5334.36459302],[-775.32540702]
29,[-3219.90586714],[4982.85435819],[-619.724687]
30,[341.55395285],[3227.18142225],[-493.22473802]
31,[1792.66044255],[2665.71820056],[-1094.88143045]
32,[-786.64921652],[3425.74578366],[-713.08612357]
33,[604.95311989],[3207.96015223],[-1738.15898409]
34,[-380.84731949],[3171.11321449],[-670.71792816]
35,[-364.59789224],[2913.45398501],[-721.62589413]
36,[656.08238574],[2442.8438658],[-1045.90346413]
37,[-1317.9733106],[3380.7731763],[-1485.9666919]
38,[-1523.29323171],[3104.0665287],[-1091.71560837]
39,[1005.58967793],[2035.57090303],[-920.42592912]
40,[-1009.76615154],[2632.46430962],[-819.41966245]
41,[-4921.08433161],[4035.50186296],[-1130.7488725]
42,[-486.12939674],[2243.26665305],[-1119.61065234]
43,[-1618.5452454],[2655.19199584],[-1111.17287023]
44,[-46.77069067],[2094.38500064],[-1586.08030435]
45,[212.81991657],[1817.15200635],[-1161.05971963]
46,[-851.78246875],[2107.11885678],[-1472.03979443]
47,[-993.51305014],[2150.46318906],[-1727.26533091]
48,[-4.14109673],[1580.04464907],[-1059.4470498]
49,[83.81083216],[1476.83747423],[-973.93702052]
50,[-699.57665282],[1705.21692978],[-1115.47991325]
51,[-1290.63027284],[2884.65307012],[-2484.09933371]
52,[-307.24256665],[1385.78077834],[-1012.91491653]
53,[-33.47806337],[1530.87862365],[-1612.43291281]
54,[-2302.28487713],[2088.23283717],[-1061.0910427]
55,[76.91376666],[1169.88177256],[-969.69240228]
56,[-224.68801069],[1336.91470023],[-1169.02475625]
57,[389.82653628],[963.98697047],[-1014.46440701]
58,[-500.57159815],[1357.71624939],[-1237.32075443]
59,[129.92659676],[1044.59241609],[-1158.39459029]
60,[380.11523303],[911.39484856],[-1353.16178452]
61,[-58.31411637],[1093.63165315],[-1274.50670772]
62,[-139.26273331],[1004.24221004],[-967.83387525]
63,[72.98425297],[907.04010527],[-1094.21214275]
64,[581.50352426],[701.76393491],[-868.57791049]
65,[-232.21156993],[927.76632186],[-851.86428904]
66,[-84.03326451],[781.60689129],[-861.82046784]
67,[-811.79807648],[1074.70924292],[-768.4336588]
68,[84.84712482],[698.43669905],[-766.2344273]
69,[64.41258907],[1523.9500221],[-2581.97588657]
70,[-1136.37416454],[1250.29601573],[-1212.89727344]
71,[-450.5820897],[917.08943871],[-878.97152851]
72,[-59.47738543],[690.14250093],[-1012.05804192]
73,[134.14329995],[606.6204548],[-945.19450287]
74,[-128.74627227],[788.78233487],[-1189.04538782]
75,[-93.02278957],[715.44792099],[-984.03788012]
76,[-1690.08515979],[1285.12910644],[-763.09774409]
77,[-153.18066897],[699.541659],[-785.96388693]
78,[-447.04767364],[794.24784805],[-1015.7026421]
79,[-397.73151455],[785.73323159],[-949.08065676]
80,[-124.79106824],[651.80661793],[-937.96564363]
81,[-160.98396602],[633.83541217],[-863.523639]
82,[9.20729839],[546.72489141],[-790.08357764]
83,[-997.98869791],[931.68443762],[-793.38138489]
84,[16.76778323],[546.89562185],[-736.77095101]
85,[28.07171978],[510.33819837],[-815.49465415]
86,[-518.49621333],[745.58696848],[-900.85391317]
87,[-161.21787976],[579.30503622],[-687.55571535]
88,[-155.97544293],[547.69463171],[-870.89544263]
89,[-93.1080483],[538.52333037],[-857.21919542]
90,[-319.70804176],[616.09657344],[-765.68383629]
91,[-16.50791934],[480.32820794],[-781.86813887]
92,[9.31494939],[475.42786116],[-768.31871387]
93,[-230.66662099],[560.17014042],[-759.83830535]
94,[-3.63307857],[468.81449511],[-748.0594804]
95,[-37.6762694],[475.89020552],[-713.65706598]
