,Mean,Variance,Predictive model
0,[-16002.21202393],[48904.02960314],[-142.46609539]
1,[-63157.77086907],[35979.39525633],[-361.13897218]
2,[720.65475193],[10818.54183023],[-516.15557827]
3,[-230952.39176671],[259427.75245573],[-10246.53817033]
4,[-3915.49752582],[76600.52758726],[-4049.5272172]
5,[-3326.04206531],[51158.30203876],[-1760.7637336]
6,[18431.47614601],[59008.33521291],[-21252.97299892]
7,[-61922.21257202],[187589.74463997],[-13905.90763723]
8,[-45057.19096186],[55901.52113473],[-12537.83963542]
9,[-45692.67786708],[36298.13479174],[-6159.64234018]
10,[-13088.19021747],[220731.20187298],[-6294.48342384]
11,[-224172.53434477],[225601.54842488],[-54726.7572117]
12,[15895.91786121],[21437.65720376],[-1292.10408564]
13,[-19654.77960536],[27797.21552335],[-8135.25896484]
14,[-124750.2597355],[45705.94108538],[-4231.63331046]
15,[-89196.70091457],[38537.21217173],[-16082.24485106]
16,[-13722.95245142],[18908.9650198],[-3249.23338202]
17,[-7286.98404212],[16503.09487104],[-3362.26568045]
18,[-5111.47134526],[11987.19465186],[-2216.44529713]
19,[1658.40140546],[10393.15875355],[-4012.06844033]
20,[-2355.72295315],[7974.10596014],[-2775.09580667]
21,[-83733.07628901],[22828.31003461],[-6490.52357546]
22,[-726.00617272],[4653.04843348],[-2694.9723363]
23,[-973.25209369],[5107.8516566],[-4706.60304025]
24,[149.29440442],[4237.68925073],[-3765.32934929]
25,[-7884.92328351],[5929.9619505],[-4427.60169574]
26,[-7554.6234414],[5746.6114956],[-4530.4142439]
27,[-5002.24822263],[4462.237963],[-3567.62384542]
28,[-15482.37034528],[6142.8517281],[-3638.28409172]
29,[-6095.62681631],[4388.30899794],[-3880.01024071]
30,[-3960.21516494],[3782.50181079],[-3986.42386298]
31,[-2360.59185973],[2777.28036534],[-3658.67383405]
32,[-1315.43403829],[2400.97115693],[-4590.23664216]
33,[185.10102951],[2707.3127757],[-4304.62208611]
34,[431.27598199],[2559.95442859],[-4161.17599773]
35,[-663.08724113],[2775.41454414],[-3792.63310957]
36,[-23637.92157613],[7387.31620745],[-6739.00612902]
37,[-1853.05627608],[2796.13073006],[-4794.02949168]
38,[-2437.19828667],[2814.88525693],[-5103.71701728]
39,[-2091.65686502],[9252.4028791],[-11805.66897363]
40,[-29316.13338576],[12561.36449562],[-9930.45842157]
41,[-16375.66699107],[8358.81271869],[-10812.51076714]
42,[-7257.46425939],[6099.32069416],[-8119.80289536]
43,[407.21273952],[2850.052516],[-8682.28063209]
44,[214.43899284],[2805.93459283],[-8892.89444735]
45,[-6858.78373939],[6196.5051728],[-12714.5638261]
46,[-9742.36110833],[5140.89177035],[-7948.13227266]
47,[-3719.50529148],[3215.26985258],[-7600.04880605]
48,[-2235.45545301],[2837.11672518],[-7754.40913515]
49,[-6457.87083172],[3682.85830315],[-7774.23342365]
50,[-1088.98639289],[2226.58743482],[-7987.67091768]
51,[-567.80320162],[1869.48197161],[-7844.65022101]
52,[-2926.1918836],[2116.72605215],[-7362.84897918]
53,[-1258.57712279],[1696.01357506],[-7178.70830236]
54,[-1818.47092936],[4025.73774746],[-7764.51978059]
55,[-3154.1315383],[2019.40890783],[-6871.41876189]
56,[-2346.60390622],[1827.75311586],[-7157.61676735]
57,[-915.71923266],[1504.22018111],[-6823.71630426]
58,[-12103.23208349],[3565.09384781],[-6256.48929551]
59,[-639.91652547],[1281.02478304],[-6550.06321802]
60,[-1658.57024324],[1391.36728806],[-7460.53418726]
61,[-1089.72668279],[1315.66724535],[-6992.80712593]
62,[-839.84864135],[1265.05146681],[-6307.55346723]
63,[-1278.21123633],[1253.73577723],[-7036.42080354]
64,[-628.52930489],[1099.59269567],[-6438.32423784]
65,[-357.43376556],[1002.52274482],[-6190.88879162]
66,[-2379.8815241],[1564.78014197],[-6417.16208468]
67,[-423.80323758],[1034.75445822],[-5753.36363667]
68,[-1094.9564938],[1202.44911479],[-6683.21591126]
69,[444.69379149],[839.11546206],[-5708.04686957]
70,[37.72427499],[962.18127637],[-5511.69887385]
71,[-744.84613861],[1095.39148264],[-5590.0081736]
72,[325.51640149],[820.71089653],[-5245.5822491]
73,[-357.02399644],[916.05596135],[-5189.82290315]
74,[182.60083109],[768.41526382],[-5173.84022412]
75,[-618.70737945],[1009.02229059],[-5063.8591797]
76,[496.6815522],[703.0253024],[-5548.5088398]
77,[16.30858585],[3151.81030448],[-5257.64541552]
78,[419.09551221],[746.03969734],[-4992.90619497]
79,[-1963.94210671],[1142.32657633],[-5024.0223557]
80,[649.1730573],[654.166631],[-5122.81052874]
81,[75.31771607],[720.6185369],[-4809.59585202]
82,[-200.46801652],[839.68718838],[-4864.15476228]
83,[595.12582668],[661.41372519],[-4626.29995339]
84,[-1086.82223087],[949.06808967],[-4633.92258536]
85,[294.54614617],[669.39287319],[-5171.80549193]
86,[-566.8722846],[816.20998578],[-4348.9217156]
87,[460.10803515],[607.91864422],[-4799.24428408]
88,[242.64387319],[667.93819522],[-4345.16100261]
89,[329.68354028],[645.99286152],[-4695.26074873]
90,[209.60321292],[680.42383713],[-3829.95080483]
91,[-73.62428751],[712.86132667],[-3869.71494001]
92,[504.46110301],[584.72108319],[-4282.56890377]
93,[485.00034866],[562.23029774],[-3745.019936]
94,[604.25997548],[556.96784687],[-3503.12830148]
95,[500.00589081],[561.05160937],[-3446.80315743]
