,Mean,Variance,Predictive model
0,[-40.89072853],[46.89484543],[-0.99761874]
1,[-32.36493272],[46.10496568],[-0.83952606]
2,[-20.92653898],[37.51013118],[-0.57570863]
3,[-44.07049726],[43.77696285],[-1.33269919]
4,[-25.81427472],[37.51809711],[-1.77799344]
5,[-13.43041755],[27.60123384],[-1.01691197]
6,[-5.97481394],[20.07411354],[-0.76631354]
7,[-3.08482929],[16.91000349],[-1.02886556]
8,[-37.15408229],[29.63434256],[-5.85457365]
9,[-8.76717954],[14.05701783],[-1.62098604]
10,[-7.00135027],[12.44519504],[-2.3205235]
11,[-8.5684382],[9.7874855],[-1.64320388]
12,[-5.65642597],[6.8783823],[-1.61040892]
13,[-0.47671992],[5.04240237],[-1.93321691]
14,[-8.96331275],[6.4607032],[-1.47019304]
15,[-2.47933246],[3.65948085],[-1.83851094]
16,[-7.98682908],[5.86307333],[-1.72162047]
17,[-4.78347551],[3.85378884],[-0.89749833]
18,[-0.51593405],[2.19924537],[-1.37655201]
19,[-0.7483748],[1.0521214],[-0.89683852]
20,[-0.28037225],[1.21300239],[-2.2224587]
21,[-0.46890176],[0.73405915],[-0.94636068]
22,[-1.27893411],[0.93431082],[-1.02616731]
23,[-0.3358997],[0.24710014],[-0.82066495]
24,[-2.56085153],[1.33766551],[-1.12095058]
25,[-0.38587603],[0.35691966],[-0.90952802]
26,[-0.38367796],[0.16557746],[-0.85985831]
27,[-0.39215748],[0.14864693],[-0.90218615]
28,[-4.40082607],[1.78483467],[-0.]
29,[-15.15417637],[8.14518817],[-0.]
30,[-1.252686],[1.43536079],[-0.]
31,[-18.85486926],[7.89453239],[-0.]
32,[-2.44061059],[1.27357929],[-0.]
33,[-0.68189991],[0.4019237],[-0.]
34,[-0.39142874],[0.1727739],[-0.]
35,[-0.4108645],[0.16916543],[-0.]
36,[-3.35444087],[1.29966225],[-0.]
37,[-0.4397131],[0.166448],[-0.]
38,[-0.48619567],[0.17361623],[-0.]
39,[-0.41771515],[0.14441878],[-0.]
40,[-0.41116432],[0.13521803],[-0.]
41,[-0.39864912],[0.12552232],[-0.]
42,[-0.39602161],[0.1217607],[-0.]
43,[-0.40724393],[0.12487055],[-0.]
44,[-0.39847366],[0.11883166],[-0.]
45,[-0.40467754],[0.12039875],[-0.]
46,[-0.40472693],[0.11900167],[-0.]
47,[-0.42909344],[0.12657844],[-0.]
48,[-0.52590764],[0.16262631],[-0.]
49,[-0.40571852],[0.11487747],[-0.]
50,[-0.41137947],[0.11266573],[-0.]
51,[-0.39730536],[0.10982038],[-0.]
52,[-0.40976987],[0.11227647],[-0.]
53,[-0.40227697],[0.10799355],[-0.]
54,[-0.39836741],[0.10796042],[-0.]
55,[-0.39868885],[0.1063643],[-0.]
56,[-0.4031835],[0.10656033],[-0.]
57,[-0.41317787],[0.10804116],[-0.]
58,[-0.42462269],[0.11090385],[-0.]
59,[-0.43773609],[0.11355469],[-0.]
60,[-0.4013316],[0.10159918],[-0.]
61,[-0.3986848],[0.10126616],[-0.]
62,[-0.40348133],[0.10101857],[-0.]
63,[-0.40498139],[0.10007293],[-0.]
64,[-0.40236814],[0.09965957],[-0.]
65,[-0.4065818],[0.10119325],[-0.]
66,[-0.39922632],[0.09707319],[-0.]
67,[-0.40371293],[0.09703592],[-0.]
68,[-0.39952364],[0.0955891],[-0.]
69,[-0.40343207],[0.09635139],[-0.]
70,[-0.40180939],[0.0949887],[-0.]
71,[-0.39771171],[0.09355274],[-0.]
72,[-0.39952307],[0.09341877],[-0.]
73,[-0.4034966],[0.09387072],[-0.]
74,[-0.39992408],[0.09167746],[-0.]
75,[-0.40504441],[0.0934133],[-0.]
76,[-0.39960909],[0.09082122],[-0.]
77,[-0.41175193],[0.09272773],[-0.]
78,[-0.40004703],[0.08955182],[-0.]
79,[-0.39791291],[0.08916721],[-0.]
80,[-0.39912999],[0.08910902],[-0.]
81,[-0.40470822],[0.08999868],[-0.]
82,[-0.40117255],[0.08827601],[-0.]
83,[-0.40336159],[0.08898329],[-0.]
84,[-0.40273017],[0.08810142],[-0.]
85,[-0.40543519],[0.08709222],[-0.]
86,[-0.39991825],[0.08596873],[-0.]
87,[-0.40445645],[0.08632071],[-0.]
88,[-0.39966242],[0.08514023],[-0.]
89,[-0.39763511],[0.08444208],[-0.]
90,[-0.40003019],[0.08424674],[-0.]
91,[-0.39920022],[0.08356726],[-0.]
92,[-0.39856452],[0.08342689],[-0.]
93,[-0.40126654],[0.08373011],[-0.]
94,[-0.39876593],[0.08278845],[-0.]
95,[-0.40002207],[0.08206363],[-0.]
