,Mean,Variance,Predictive model
0,[50.67561033],[30.95322575],[0.43747146]
1,[34.57660576],[39.2987383],[0.55294865]
2,[19.77160485],[42.33494212],[0.42978393]
3,[28.8724494],[39.68886458],[1.28811407]
4,[17.12718905],[42.12254472],[0.45476677]
5,[24.06932769],[40.13380794],[1.42335458]
6,[23.43663347],[39.05875772],[1.49068429]
7,[27.5699332],[37.80335764],[2.05755375]
8,[31.19491611],[36.24856849],[2.62855363]
9,[18.87417821],[45.05658224],[2.13253082]
10,[38.11774006],[40.72140628],[3.06292806]
11,[23.96984201],[41.83367103],[5.41969113]
12,[24.59282633],[41.8207001],[3.48725049]
13,[23.8787215],[41.74984956],[6.60050417]
14,[36.39255531],[40.47444998],[8.02962835]
15,[26.92353311],[39.00846519],[6.34246535]
16,[24.58665519],[35.74184655],[5.58009313]
17,[37.7464813],[27.71049953],[8.03758974]
18,[38.62220819],[26.34664332],[8.22919273]
19,[52.61362741],[29.63946472],[12.30378319]
20,[33.65281814],[24.97384624],[10.11760465]
21,[69.78716396],[7.5644675],[16.10381703]
22,[73.66611114],[7.48443763],[15.88376153]
23,[63.167537],[21.83116572],[11.66664987]
24,[53.66137084],[19.43238142],[21.65863343]
25,[35.89555774],[27.10101535],[13.6362317]
26,[39.42459543],[25.15033634],[13.59519875]
27,[64.28857069],[11.49404403],[24.8533874]
28,[78.47714765],[4.85439177],[28.601437]
29,[72.95429238],[5.28692739],[31.07841878]
30,[55.73057135],[10.74422626],[33.50511702]
31,[63.84727411],[9.31774127],[29.87443447]
32,[77.62114944],[1.30218616],[38.27173151]
33,[77.74450754],[0.96287672],[41.51484607]
34,[78.28152718],[0.3656988],[42.70767744]
35,[77.95561178],[0.44188063],[44.62605091]
36,[78.1257538],[0.26167681],[49.46465879]
37,[78.08536838],[0.20778458],[52.64833259]
38,[78.07066125],[0.19809468],[55.5223531]
39,[17.18142464],[31.61048963],[-0.]
40,[7.17875006],[31.75808095],[-0.]
41,[16.17987595],[30.23953297],[0.]
42,[34.20347229],[23.84174482],[0.]
43,[-33.44732162],[49.52302832],[-0.]
44,[46.11088309],[15.65708042],[0.]
45,[65.98826374],[5.62293599],[0.]
46,[78.3305781],[0.25272386],[0.]
47,[78.30334456],[0.2497417],[0.]
48,[78.33451989],[0.23645371],[0.]
49,[78.2393315],[0.24951222],[0.]
50,[78.29516206],[0.2308727],[0.]
51,[78.31642445],[0.22886543],[0.]
52,[78.26352147],[0.23261994],[0.]
53,[78.32800161],[0.2232331],[0.]
54,[78.17345119],[0.2396591],[0.]
55,[78.32106384],[0.22098518],[0.]
56,[78.24812634],[0.22910145],[0.]
57,[78.27978605],[0.22094726],[0.]
58,[78.3275551],[0.21375123],[0.]
59,[78.27045393],[0.21867584],[0.]
60,[78.3204566],[0.21208268],[0.]
61,[78.26000593],[0.21839186],[0.]
62,[71.67302075],[2.77991956],[0.]
63,[78.12069206],[0.22234703],[0.]
64,[78.26161909],[0.21391373],[0.]
65,[78.32807154],[0.20549527],[0.]
66,[78.31736205],[0.20510308],[0.]
67,[78.25987464],[0.20839378],[0.]
68,[78.3051338],[0.20367319],[0.]
69,[78.30689416],[0.20245563],[0.]
70,[78.29622345],[0.20315954],[0.]
71,[78.29542707],[0.20447237],[0.]
72,[78.32102872],[0.19840942],[0.]
73,[78.33293525],[0.19707851],[0.]
74,[78.32726187],[0.19641597],[0.]
75,[78.30417134],[0.19685179],[0.]
76,[78.3322341],[0.19409218],[0.]
77,[78.32073839],[0.19406883],[0.]
78,[78.33049372],[0.19284685],[0.]
79,[78.30563032],[0.19369869],[0.]
80,[78.30957626],[0.19203579],[0.]
81,[78.33183787],[0.18987992],[0.]
82,[78.29435846],[0.19116708],[0.]
83,[78.25179365],[0.19681515],[0.]
84,[78.19528922],[0.20258848],[0.]
85,[78.30110108],[0.18848887],[0.]
86,[78.30624751],[0.18788786],[0.]
87,[78.32705638],[0.18602932],[0.]
88,[78.10562808],[0.20839365],[0.]
89,[78.28758265],[0.18813551],[0.]
90,[78.31474839],[0.18386886],[0.]
91,[78.30167057],[0.18478233],[0.]
92,[-30.26246732],[42.38644285],[-0.]
93,[78.2619017],[0.20510811],[0.]
94,[78.23309793],[0.20512483],[0.]
95,[78.21459519],[0.20980149],[0.]
