,Mean,Variance,Predictive model
0,[-56535.86233828],[84488.08208682],[-228.8638254]
1,[-54896.69051207],[85778.91846305],[-89.88457263]
2,[-102416.01952762],[69570.62862761],[-2390.78677462]
3,[-261894.68067875],[175101.29873615],[-3465.24182959]
4,[-40575.45077779],[61543.16356443],[-1638.31313623]
5,[-45986.9889829],[45411.0794789],[-2129.75106931]
6,[-8272.1722929],[15075.75028078],[-1893.87712174]
7,[-7458.10802547],[15131.63009089],[-386.96790044]
8,[-8212.71450782],[18196.13882598],[-1728.9876254]
9,[-205543.91625801],[185336.85864693],[-10195.69167518]
10,[-3456.76378018],[11657.8175553],[-1269.51386769]
11,[-1271.03667678],[10018.02125903],[-1035.06809706]
12,[-1025.93553566],[6686.59996576],[-878.73554797]
13,[-9030.98805028],[7445.90616663],[-992.62684588]
14,[-19086.20858406],[27016.44705113],[-7914.33909247]
15,[-5822.20681898],[7492.46407028],[-1486.14252063]
16,[-6002.83281772],[7044.89128709],[-1034.54337103]
17,[-260.70800246],[5379.42572266],[-1410.04010576]
18,[-77319.11173999],[22371.36873514],[-12951.13474621]
19,[-480.60948166],[4906.29782467],[-2297.53094342]
20,[-4337.2378414],[6606.31600183],[-1943.97923931]
21,[-2110.09454069],[5527.83718038],[-2321.93179136]
22,[-10167.20443923],[6807.44007345],[-2188.2349429]
23,[-2092.98591099],[11751.0523586],[-2378.09092809]
24,[-90585.91684676],[26070.57692294],[-15752.53757588]
25,[-14519.28826669],[9755.81201319],[-9614.13166105]
26,[-8782.47285004],[6552.25334233],[-2693.46941483]
27,[-3048.92225831],[3807.98361686],[-2847.29609799]
28,[-4526.16849859],[4471.38335332],[-3392.82835675]
29,[-2119.83264671],[2903.99994895],[-2782.18852142]
30,[-4312.02974904],[2978.7190684],[-3488.36975009]
31,[32457.43634141],[163715.6408682],[-9860.99281153]
32,[-156000.45331887],[181971.64208856],[-5447.41500082]
33,[-6446.54755811],[3304.65366456],[-4494.73113096]
34,[-4646.48130651],[2677.15228119],[-4238.9355504]
35,[-6135.10111648],[2428.36609207],[-4657.82645809]
36,[-1449.6891623],[1669.77114514],[-4300.45150845]
37,[-9292.59969147],[139909.33886456],[-6735.82546948]
38,[-74112.11927397],[146044.46515935],[-9827.42665007]
39,[-102467.86376841],[144574.75269417],[-14690.6870051]
40,[-727.80366227],[1395.38989454],[-7381.8528101]
41,[71.25343636],[1297.45717818],[-5688.00518665]
42,[-1296.41920897],[1642.19830062],[-6900.61872953]
43,[-636.59187075],[1566.75810266],[-6058.9195298]
44,[-2189.61471438],[1781.18258534],[-5032.09873716]
45,[-6406.38973138],[2500.58956474],[-5579.04589142]
46,[-1509.9980854],[1518.06966985],[-5230.85489775]
47,[-5918.27182882],[5871.50035858],[-8114.67362518]
48,[-1145.86722702],[2314.87192247],[-6207.75624419]
49,[-1192.24994631],[3715.8769453],[-8731.68057205]
50,[-12119.32782214],[5566.65408971],[-7953.77681552]
51,[-15224.97300078],[6460.39221952],[-10628.89790565]
52,[-7359.03813479],[3390.92945726],[-7177.76266144]
53,[-742.4276215],[2688.50241202],[-6909.44436493]
54,[-2407.26351619],[1981.52190724],[-6853.62237763]
55,[-3886.56628423],[2270.04545851],[-6303.03402002]
56,[-3707.72083899],[2130.12993041],[-5706.6186918]
57,[-941.13383723],[2796.37933616],[-6275.73382825]
58,[-83.68471029],[2499.02608156],[-6089.50491284]
59,[-392.60946126],[2655.03536375],[-6001.07747907]
60,[-4500.84220966],[2125.32051302],[-5537.88195808]
61,[-793.85719466],[2700.70764264],[-6234.57276637]
62,[-7262.70630452],[4911.70722516],[-18126.06308615]
63,[-5742.18877636],[4081.96590344],[-6145.86064237]
64,[-1368.30519011],[3206.7425307],[-6174.46783511]
65,[-5164.19011425],[2089.77335276],[-6080.02768986]
66,[-1777.4295212],[1377.94861642],[-5465.82713339]
67,[-479.21149268],[3280.37555768],[-5654.13127407]
68,[-857.61246449],[3087.82152419],[-5165.0334241]
69,[-861.82010866],[3069.90162736],[-4946.68013475]
70,[-1318.14177664],[3039.59896271],[-4963.87127921]
71,[-1421.22257291],[1105.97534031],[-5869.33085337]
72,[138.5228364],[799.76274299],[-4971.8744275]
73,[488.18726034],[735.95443007],[-5005.75656711]
74,[-768.31895712],[2841.81011301],[-4884.60142932]
75,[-888.63267927],[2863.00825778],[-4845.77123944]
76,[-2302.89149499],[1214.26486472],[-4907.90409424]
77,[-2191.13799353],[3033.92355124],[-4732.86092481]
78,[-1310.95064674],[2931.39236224],[-5379.6421823]
79,[-2951.10327297],[1496.74616626],[-5138.54161972]
80,[-318.40804651],[907.42462704],[-4594.81696987]
81,[-3304.1192253],[1448.39953743],[-5399.18266702]
82,[-586.85793341],[2877.55948271],[-4547.63154923]
83,[43.59850095],[789.46417885],[-5089.95553272]
84,[239.29461189],[621.71524059],[-4428.09887468]
85,[-343.35956482],[740.97781222],[-5092.75681125]
86,[-1956.22040119],[1100.77772788],[-4190.16152133]
87,[438.81475625],[574.00441857],[-4494.77050557]
88,[-1445.39495828],[925.32975902],[-4453.13563706]
89,[197.70201272],[622.76249176],[-4131.49762039]
90,[-1461.41413221],[883.70530907],[-3822.57810218]
91,[401.23421182],[538.03724948],[-4088.78119979]
92,[179.74513705],[575.58996853],[-4195.78314542]
93,[-68.34721699],[586.15587346],[-4406.76772053]
94,[-146.16007381],[572.74884494],[-4278.17869599]
95,[-265.43547678],[616.7415826],[-4244.17832236]
