,Mean,Variance,Predictive model
0,[-137247.61297922],[236805.8681149],[-313.18410298]
1,[-183120.87294342],[221837.22067473],[-377.21574104]
2,[-92738.16693479],[204011.94200722],[-125.90437723]
3,[-15763.71365122],[16628.37201846],[-2452.8361834]
4,[-33958.6636625],[16548.18380665],[-860.79383191]
5,[-2363.18956511],[8707.52588294],[-212.80575501]
6,[1103.74993506],[5518.08789116],[-483.97346617]
7,[-17383.87872641],[110852.901954],[-225.98261467]
8,[-6494.25386364],[3922.75998387],[-358.29330088]
9,[-375.47124732],[3073.36110239],[-958.17143647]
10,[-8012.12250115],[5620.53415163],[-542.05576728]
11,[-125.14166257],[3885.70371036],[-1846.38589768]
12,[-2180.95809278],[4278.64527097],[-385.10574295]
13,[-1781.97409855],[3621.83493693],[-443.49519478]
14,[-4442.38805825],[3977.18237222],[-487.71923575]
15,[-3669.68556577],[3318.58589525],[-576.23378492]
16,[-4044.06323118],[4673.70046847],[-2610.06440768]
17,[-10258.69187327],[4862.24122776],[-511.10410609]
18,[-1610.95830524],[3090.73035292],[-734.84444288]
19,[-2846.38210261],[7005.1465588],[-14447.84972955]
20,[-24377.1914266],[18915.99557551],[-13541.69883631]
21,[-32393.13333626],[40275.3261521],[-18894.47149827]
22,[-25356.14589793],[36372.57866423],[-16434.70996263]
23,[-18028.09986453],[27936.83235419],[-11910.28177094]
24,[-23212.0456965],[22737.23603589],[-15040.5227557]
25,[-74340.57811061],[26849.73947126],[-5597.66799909]
26,[-56718.93058451],[23462.18809676],[-8090.52888895]
27,[-12670.20315959],[15450.82920668],[-12042.57035435]
28,[-7576.51943799],[7021.1586475],[-4499.3291264]
29,[-135.34579456],[3605.78068544],[-2956.4777662]
30,[-14819.47090553],[10120.55082913],[-9514.22267187]
31,[4590.34442844],[3088.34848259],[-3442.42248303]
32,[-5907.18814604],[5207.53504314],[-4861.59244568]
33,[-5909.51563534],[5920.93837777],[-5484.92355054]
34,[-1616.22309365],[4014.49340943],[-4894.71484607]
35,[-10013.63560301],[5452.67675085],[-3802.34679214]
36,[-3225.91399935],[3939.80653997],[-4266.17994307]
37,[-10585.71324813],[5015.38397016],[-6807.9450141]
38,[-8802.84864076],[4554.03568536],[-6074.06756437]
39,[-1761.23469132],[2836.49507522],[-4268.03358303]
40,[-4515.4183557],[2831.9430112],[-4665.35241661]
41,[-930.85792877],[2039.29217659],[-4562.2412729]
42,[-10309.14856079],[3758.19028149],[-5241.87683514]
43,[-2366.96019683],[2232.36032788],[-5432.66724151]
44,[469.68894609],[1532.70905523],[-5645.42122305]
45,[-1125.37280952],[1850.04053891],[-5128.32566502]
46,[-1826.48328623],[1813.1293804],[-5780.67076847]
47,[-14205.20912698],[4712.75979926],[-6589.99150785]
48,[-14078.25318931],[4434.53752488],[-7918.36348348]
49,[-525.7059442],[1341.63882376],[-4458.05240134]
50,[-1439.56642201],[1375.24184603],[-4701.54303618]
51,[-1591.57371004],[1202.39341536],[-5324.98964346]
52,[-3037.45667824],[1492.52440553],[-4725.28669125]
53,[-861.48552858],[1036.83857599],[-5112.45007901]
54,[-1555.26932275],[1158.33993698],[-4948.76176447]
55,[-2378.21883965],[1304.02200503],[-4515.74671927]
56,[-792.70626262],[1045.89862822],[-6121.34198156]
57,[-1725.43992894],[1154.64909162],[-5236.95261196]
58,[-1890.69159427],[1143.71880382],[-4432.96051206]
59,[313.10941418],[706.5293331],[-3704.26290863]
60,[-1062.77710921],[929.63641018],[-4031.54195507]
61,[-948.45245016],[831.18625078],[-4795.55380429]
62,[-476.85715072],[751.4068495],[-3836.48125232]
63,[-1638.01917417],[974.13308898],[-3849.23641391]
64,[454.6787068],[508.33205375],[-4393.83222491]
65,[-1110.87892867],[838.11832926],[-4048.00292489]
66,[-15.37269726],[611.16573806],[-3670.36406335]
67,[-633.12330366],[662.89510175],[-3719.84933891]
68,[320.97002078],[496.59043146],[-3715.20242697]
69,[-2838.55970327],[1105.77891449],[-3405.86787968]
70,[-1221.9687498],[763.47731016],[-3839.86425121]
71,[-783.3210294],[730.26665085],[-4042.34505732]
72,[567.19346785],[431.74932053],[-4137.13979558]
73,[-104.54496881],[550.25548229],[-4081.98743877]
74,[283.47129354],[433.68670523],[-2946.97827041]
75,[45.19881652],[476.57024399],[-3075.40443477]
76,[-1446.28084191],[776.54712209],[-3215.47512397]
77,[-438.67400713],[552.22735693],[-3586.64372239]
78,[547.61067829],[379.76180015],[-3370.64548422]
79,[462.48335809],[393.16936881],[-2978.6704008]
80,[-419.91672158],[602.65733774],[-3100.43185523]
81,[-1290.38121617],[731.95840453],[-3484.01299815]
82,[-2370.76491553],[972.50556862],[-2929.91240602]
83,[91.66674017],[428.11757894],[-2813.3433883]
84,[-1495.82683497],[748.12650538],[-3331.91565536]
85,[454.43018709],[354.25692471],[-2985.96558325]
86,[-7015.08267528],[1845.1149314],[-3310.89796807]
87,[4.77825616],[448.82609241],[-2945.41472764]
88,[-216.85812741],[447.65968596],[-2834.17639722]
89,[452.05122916],[333.12029273],[-2904.15856027]
90,[588.39760608],[334.9639336],[-2828.64843952]
91,[-601.88416104],[544.02975012],[-2186.28500215]
92,[-291.97848793],[490.81846644],[-2440.44426517]
93,[156.59783475],[369.45531449],[-3101.75905479]
94,[-388.96105234],[448.81391176],[-1707.83000071]
95,[495.24630875],[311.03688004],[-2726.54129262]
