,Mean,Variance,Predictive model
0,[138.85351236],[34.27347868],[0.23735956]
1,[141.00548546],[40.76186791],[-0.22769633]
2,[127.88131587],[64.95437471],[2.03660529]
3,[153.24451075],[30.95820607],[2.79495705]
4,[136.37322257],[48.38422954],[0.66655477]
5,[151.98372478],[49.96277834],[4.2851308]
6,[131.56502089],[48.99786915],[1.41132046]
7,[136.26220664],[52.63242453],[3.02287837]
8,[152.44555424],[46.59223634],[2.81194383]
9,[175.73506584],[33.9179503],[4.74393008]
10,[152.61975025],[48.18454398],[6.98647444]
11,[170.69461755],[22.86214042],[4.29201627]
12,[140.53466808],[33.0970598],[5.33284374]
13,[141.6803894],[24.35586843],[7.53341155]
14,[130.73749066],[36.40160875],[2.68163422]
15,[166.71423478],[35.57516965],[10.40304161]
16,[168.38378914],[36.17290722],[6.33209453]
17,[173.07086369],[43.32942853],[13.67344557]
18,[110.94111295],[40.01086804],[13.42701624]
19,[166.77077412],[27.16653989],[10.91553558]
20,[124.84865528],[39.94719129],[3.54726775]
21,[173.4823366],[34.11636888],[24.11914139]
22,[164.79349182],[32.77987973],[4.79134254]
23,[138.62149763],[40.06454072],[15.22820667]
24,[204.55505895],[23.10350816],[40.32170739]
25,[227.9330061],[21.67413264],[18.11436759]
26,[182.29459065],[23.61386427],[14.22380533]
27,[204.99759782],[31.82776557],[17.08057017]
28,[134.41137972],[30.70521772],[64.20190329]
29,[153.95649451],[35.84949746],[40.37055668]
30,[225.58027395],[36.7505616],[68.77162857]
31,[25.22426459],[62.92528492],[91.32592018]
32,[256.47684427],[13.67626957],[49.83698474]
33,[267.04144083],[33.25750481],[31.13709919]
34,[20.83889897],[73.09991733],[72.71805722]
35,[185.95102698],[27.67625714],[30.57342587]
36,[292.34667217],[40.48200166],[114.92376734]
37,[226.34501759],[39.41025221],[41.13165293]
38,[337.02203168],[38.37825593],[35.31129258]
39,[237.73993125],[46.58213298],[28.89353286]
40,[230.78934406],[54.93442501],[52.27460901]
41,[186.76331536],[61.17998735],[70.11008404]
42,[111.9103403],[66.0362164],[113.82040703]
43,[138.91355811],[66.26894275],[91.07848959]
44,[215.25704102],[59.42814056],[48.34551825]
45,[256.44822592],[47.69010776],[71.05712041]
46,[146.21673799],[66.50640187],[101.6131227]
47,[172.36026241],[69.93166748],[87.14202575]
48,[248.23179701],[60.04282926],[75.68749796]
49,[167.18917296],[64.45549553],[84.69080722]
50,[176.78769075],[71.07916977],[89.76004299]
51,[100.82716753],[72.84221986],[119.94498577]
52,[227.9714943],[59.04874205],[98.18337374]
53,[282.99525641],[49.30281599],[126.88561621]
54,[270.74247191],[51.40623087],[77.81290453]
55,[113.74068383],[67.16954022],[118.74720463]
56,[220.00773253],[58.02373024],[84.26798065]
57,[214.08292385],[56.88208616],[56.58102992]
58,[103.9513964],[78.70559801],[84.74748433]
59,[162.4591589],[64.50700473],[93.87219536]
60,[160.12827022],[58.87833568],[161.02336278]
61,[132.58521786],[75.13714958],[97.32881203]
62,[178.25744429],[65.80442108],[81.84600789]
63,[149.74948713],[72.06084943],[102.1973746]
64,[135.56896841],[78.30647269],[61.96853709]
65,[229.47124019],[41.10169148],[109.27736407]
66,[173.414267],[61.87266519],[74.88404452]
67,[173.6124896],[63.8012818],[118.482117]
68,[129.00668008],[88.55930613],[99.76327003]
69,[124.53813262],[79.79974813],[103.75766487]
70,[211.47842104],[70.09342496],[119.41663387]
71,[132.44644454],[78.27299688],[104.3922193]
72,[244.31795371],[57.56253284],[128.13135348]
73,[157.27153324],[74.01063096],[99.35667619]
74,[146.98726565],[68.68822834],[87.85854998]
75,[184.47070134],[61.88771787],[132.45057865]
76,[190.37747424],[67.66064021],[34.92267547]
77,[186.27580727],[55.46219112],[112.91679343]
78,[104.52174201],[66.64545823],[130.84144879]
79,[220.41233497],[61.53294412],[75.3989357]
80,[287.49690876],[60.29571955],[80.97190499]
81,[139.24008025],[68.68529234],[123.7639297]
82,[173.93161301],[61.77616088],[92.41333516]
83,[167.58306682],[52.1441079],[162.44760393]
84,[110.1669348],[78.8130691],[109.42652904]
85,[184.24620244],[74.25987502],[99.83739612]
86,[187.84372809],[66.64515851],[93.2512267]
87,[184.92749038],[73.5457597],[120.31201096]
88,[197.04211362],[60.91440579],[123.91629697]
89,[208.55830698],[65.18406034],[84.2074843]
90,[63.02549239],[95.08532262],[104.76789265]
91,[125.42152643],[75.16198626],[121.59937421]
92,[177.96489617],[55.97996196],[97.43537247]
93,[170.03813915],[63.19707154],[118.92470657]
94,[263.82518237],[64.22588605],[128.16862066]
95,[191.80004953],[52.379014],[79.93590158]
