,Mean,Variance,Predictive model
0,[83.02931087],[25.56151952],[0.43260943]
1,[79.66786875],[24.94746318],[0.58821956]
2,[74.19069276],[28.87114318],[0.78343604]
3,[76.41808601],[26.87206387],[1.56125295]
4,[90.24343089],[22.69321428],[2.20361635]
5,[84.31041988],[22.82682582],[1.63377166]
6,[84.89885955],[20.63370568],[1.28885942]
7,[83.54460533],[22.15708713],[1.38243035]
8,[84.33677034],[19.54742248],[1.48908184]
9,[93.3823774],[20.6647338],[3.3271662]
10,[99.99328695],[14.07640396],[3.3175623]
11,[80.17339351],[25.26975411],[5.99482341]
12,[83.17786851],[22.60647534],[1.73121419]
13,[123.06975441],[23.42124392],[5.18401703]
14,[111.51360107],[27.21584302],[9.24140535]
15,[102.2452973],[33.19723257],[6.62215893]
16,[77.27524817],[31.83404717],[11.30407603]
17,[103.48785428],[30.26752146],[10.29124063]
18,[47.88169786],[37.69482215],[8.52139994]
19,[114.54290329],[27.69732901],[7.63284726]
20,[24.18896245],[40.90497612],[18.9559518]
21,[61.12710846],[38.0525368],[1.04432397]
22,[108.32090117],[29.93790687],[12.83051553]
23,[92.88868385],[38.21710554],[30.13066553]
24,[105.65942973],[39.94196465],[29.86835936]
25,[260.35041729],[32.52096932],[47.31629795]
26,[254.84700911],[31.1104253],[42.24741369]
27,[186.01922747],[46.08309377],[24.08122026]
28,[212.95413619],[42.62798075],[46.36026953]
29,[262.88176301],[33.49397207],[31.35300692]
30,[120.6804203],[49.03152023],[24.08085777]
31,[37.37232372],[65.11318895],[91.87584729]
32,[132.51650427],[52.74002424],[36.1680246]
33,[214.19313014],[47.42776834],[83.06521377]
34,[213.08567427],[32.06220049],[36.13388894]
35,[308.48979644],[35.20450083],[62.58008077]
36,[272.30049984],[27.64931186],[68.44363727]
37,[297.75518796],[33.19421964],[53.8817386]
38,[264.4235491],[21.7327542],[80.9669083]
39,[214.98428052],[42.92252061],[77.54054303]
40,[285.14434008],[39.91819527],[85.66298777]
41,[309.17030969],[37.90843046],[134.30542847]
42,[59.3745758],[79.91912288],[159.81317653]
43,[251.6280018],[53.47059781],[84.02436596]
44,[258.03163632],[42.79845645],[160.69555805]
45,[230.52761249],[43.65027945],[83.20591099]
46,[251.0049484],[53.93210476],[115.48745401]
47,[235.75197219],[51.88226779],[83.78499944]
48,[304.42190972],[45.17209011],[86.42643655]
49,[312.68120104],[44.9013479],[160.9797485]
50,[209.83646513],[57.42066394],[81.24879571]
51,[143.23864187],[69.26628696],[124.78152634]
52,[111.25837831],[71.79228299],[163.5360652]
53,[105.12227461],[69.53827797],[186.79326921]
54,[300.04177677],[30.8553497],[76.67830104]
55,[304.45272564],[46.41904413],[68.7390404]
56,[161.01499793],[64.95697932],[123.66865897]
57,[324.98667874],[47.21778585],[110.52606363]
58,[162.91534847],[69.78408736],[131.19392974]
59,[199.44189336],[58.99978843],[208.36270946]
60,[280.17387858],[44.21845308],[127.71423271]
61,[187.36500399],[65.2359602],[120.59207607]
62,[298.13933292],[41.17902022],[126.18794139]
63,[183.12651033],[62.22779804],[149.56469175]
64,[161.2229142],[67.51171839],[182.27835253]
65,[272.98405131],[51.5428404],[108.81628277]
66,[324.37848821],[58.60916532],[141.69774334]
67,[201.77135829],[61.57406951],[160.24609296]
68,[277.58545799],[55.28486314],[102.00819587]
69,[140.22021187],[85.03453121],[120.59240076]
70,[183.9260965],[70.61665152],[191.89293687]
71,[196.55071906],[65.65654616],[131.66377316]
72,[181.74746454],[67.87600509],[136.80286926]
73,[297.39178524],[54.11536367],[172.40620438]
74,[227.50811213],[52.64311251],[136.67274326]
75,[338.89521084],[55.97686805],[194.80629867]
76,[181.50563567],[69.68490877],[127.30388497]
77,[195.47665618],[67.10602317],[172.08518479]
78,[71.38749318],[92.72813561],[185.2883317]
79,[178.17201708],[66.46647504],[166.63770557]
80,[183.85882313],[72.18730707],[158.16968584]
81,[319.3075686],[55.45240196],[115.86806215]
82,[202.35304611],[67.62901068],[175.15077133]
83,[277.49844554],[44.3172551],[139.9145889]
84,[189.38206784],[64.61054534],[162.47901113]
85,[142.23467742],[90.39728356],[139.24871149]
86,[282.08772464],[51.70023013],[156.67663882]
87,[201.20573407],[51.56795765],[172.68141683]
88,[296.10117552],[43.82212758],[146.92888933]
89,[212.9063394],[70.94896093],[117.77917173]
90,[129.18847601],[88.59046253],[125.7741129]
91,[60.63657499],[97.18451229],[177.59974211]
92,[210.86618747],[54.62883747],[135.64106158]
93,[161.86047774],[66.47009943],[133.50317598]
94,[164.7565903],[82.79627951],[140.85688313]
95,[245.88932994],[58.05557095],[167.50130787]
