,Mean,Variance,Predictive model
0,[-65.33105244],[90.00963612],[-0.14977952]
1,[-52.71710639],[91.69093246],[-0.36190133]
2,[-42.92460012],[83.10733639],[-0.72314772]
3,[-14.22069696],[48.5895478],[-0.54634336]
4,[-67.95349712],[61.12425568],[-3.67949141]
5,[-17.95727532],[39.67717259],[-1.45518673]
6,[3.32928699],[26.25940703],[-1.11153527]
7,[-17.5643568],[35.90048866],[-16.28914]
8,[-6.95508178],[18.39889435],[-1.32524444]
9,[-7.00664344],[17.30241348],[-1.55206197]
10,[-17.3674543],[15.16394683],[-0.77892352]
11,[-2.79666158],[8.72244682],[-1.21282771]
12,[-4.76501022],[8.36623885],[-1.72327448]
13,[-8.8536557],[9.05351147],[-1.88546825]
14,[-8.47339083],[7.8850684],[-1.08244307]
15,[-1.01841569],[4.65640966],[-1.96052428]
16,[-4.6217708],[5.20653235],[-2.44652868]
17,[-28.36539574],[14.55969253],[-3.54131602]
18,[-12.0182835],[7.72473194],[-2.09026789]
19,[-1.7927928],[4.84724922],[-4.85443091]
20,[-0.43982624],[2.82255972],[-2.50381292]
21,[-0.87628853],[2.01920214],[-1.22495553]
22,[-4.46257273],[3.96246497],[-3.27425024]
23,[-1.94253879],[1.62985333],[-1.53867978]
24,[-0.745029],[1.14349948],[-2.4832071]
25,[-0.62060906],[0.588751],[-1.08894485]
26,[-0.60621642],[0.82445191],[-1.60601832]
27,[-0.43060618],[0.3444951],[-0.78739771]
28,[-0.57424807],[0.30936118],[-0.66391745]
29,[-0.41809578],[0.2293141],[-0.79205052]
30,[-0.44295234],[0.29956073],[-0.83849052]
31,[-0.40971668],[0.20457673],[-0.74795227]
32,[-0.40625041],[0.19585343],[-0.76941064]
33,[-4.76989217],[3.74256001],[-0.]
34,[-0.39387487],[0.61024991],[-0.]
35,[-1.61642947],[0.91207659],[-0.]
36,[-0.89071919],[0.48201284],[-0.]
37,[-0.5559974],[0.27431862],[-0.]
38,[-0.43199104],[0.22655655],[-0.]
39,[-0.40192321],[0.20172709],[-0.]
40,[-0.41750025],[0.19990106],[-0.]
41,[-0.43767384],[0.2070986],[-0.]
42,[-0.40992915],[0.18462265],[-0.]
43,[-0.43059223],[0.18563553],[-0.]
44,[-0.40675942],[0.17137783],[-0.]
45,[-0.40548975],[0.17666582],[-0.]
46,[-0.42457032],[0.1786497],[-0.]
47,[-0.40346442],[0.16820921],[-0.]
48,[-0.41035266],[0.16826795],[-0.]
49,[-0.40735483],[0.16548671],[-0.]
50,[-0.40157966],[0.16241091],[-0.]
51,[-0.4142895],[0.16326327],[-0.]
52,[-0.40061432],[0.15776296],[-0.]
53,[-0.40202905],[0.15734041],[-0.]
54,[-0.40163418],[0.15418172],[-0.]
55,[-0.41518819],[0.15954851],[-0.]
56,[-0.40034136],[0.15303354],[-0.]
57,[-0.39915374],[0.15102225],[-0.]
58,[-0.39785828],[0.14849308],[-0.]
59,[-0.39795693],[0.14664364],[-0.]
60,[-0.40339338],[0.14935799],[-0.]
61,[-0.41051714],[0.15025972],[-0.]
62,[-0.40638751],[0.14693361],[-0.]
63,[-0.39865076],[0.14241035],[-0.]
64,[-0.40451208],[0.14364535],[-0.]
65,[-0.39977305],[0.14019671],[-0.]
66,[-0.4110692],[0.1440953],[-0.]
67,[-0.40994454],[0.14203144],[-0.]
68,[-0.40452678],[0.13874138],[-0.]
69,[-0.40322044],[0.13832875],[-0.]
70,[-0.40291924],[0.136935],[-0.]
71,[-0.39837056],[0.13480519],[-0.]
72,[-0.8884098],[0.32545631],[-0.]
73,[-0.40017326],[0.1333785],[-0.]
74,[-0.4061687],[0.13382767],[-0.]
75,[-0.40262726],[0.13292181],[-0.]
76,[-0.40212344],[0.13137146],[-0.]
77,[-0.40680162],[0.13339604],[-0.]
78,[-0.40464629],[0.13020445],[-0.]
79,[-0.41510868],[0.13174013],[-0.]
80,[-0.40644339],[0.12929079],[-0.]
81,[-0.40703667],[0.12862058],[-0.]
82,[-0.39745156],[0.12579523],[-0.]
83,[-0.39934569],[0.12587236],[-0.]
84,[-0.41563041],[0.12789062],[-0.]
85,[-0.40110156],[0.12482361],[-0.]
86,[-0.39781675],[0.1232997],[-0.]
87,[-0.41158268],[0.12633329],[-0.]
88,[-0.39993851],[0.1222457],[-0.]
89,[-0.40319757],[0.12252203],[-0.]
90,[-0.42258011],[0.12824536],[-0.]
91,[-0.40325386],[0.12099863],[-0.]
92,[-0.39919016],[0.11969351],[-0.]
93,[-0.40016263],[0.11902074],[-0.]
94,[-0.39921853],[0.11864794],[-0.]
95,[-0.40224082],[0.11860999],[-0.]
