,Mean,Variance,Predictive model
0,[-13.50016847],[0.90797917],[-0.13376573]
1,[-12.57359766],[0.46978834],[-0.18300675]
2,[-12.50218856],[0.16346034],[-0.24727049]
3,[-12.44146997],[0.12861993],[-0.3215254]
4,[-12.67917198],[0.49991727],[-0.40377287]
5,[-10.12621366],[3.23000269],[-0.67557493]
6,[-8.40028222],[3.8557341],[-0.59217349]
7,[-8.56450621],[3.15800523],[-0.62533327]
8,[-11.66034036],[4.67941754],[-0.70493352]
9,[-4.2376735],[1.71513866],[-0.58267593]
10,[-14.86851778],[5.5895709],[-0.95675651]
11,[-15.20008543],[5.63901784],[-1.09985408]
12,[-13.94421945],[5.15839621],[-0.91118526]
13,[-7.77395588],[2.52218322],[-1.83685164]
14,[-4.56469345],[1.10981447],[-1.21961793]
15,[-5.26574958],[1.57128801],[-1.13907281]
16,[-14.27971013],[5.8162566],[-3.16906936]
17,[-4.28424529],[0.95797458],[-1.00439475]
18,[-14.24758403],[6.1264887],[-4.0107662]
19,[-3.93146823],[0.83999533],[-1.00413698]
20,[-14.58365335],[6.29637551],[-2.84128491]
21,[-14.56700409],[6.29763411],[-3.95900488]
22,[-14.52992235],[6.28065872],[-3.7389504]
23,[-15.149968],[6.23953452],[-4.09867638]
24,[-10.04314429],[3.89394196],[-3.97738908]
25,[-3.91538663],[0.72963263],[-1.88730066]
26,[-3.38450247],[0.19914661],[-1.66595531]
27,[-14.64895448],[6.54134963],[-6.37054084]
28,[-14.84554319],[6.48735518],[-5.68279144]
29,[-3.65476287],[0.31429759],[-1.9866086]
30,[-5.66109017],[4.19965833],[-5.19987328]
31,[-4.37995106],[0.67475366],[-2.73227343]
32,[-3.9852196],[0.69725196],[-2.27867098]
33,[-3.69924569],[0.7303236],[-2.16190813]
34,[-3.65910927],[0.69120194],[-2.2335575]
35,[-3.53933922],[0.71261275],[-2.31938659]
36,[-3.53621741],[0.67797253],[-2.44367523]
37,[-3.87676374],[0.67639963],[-2.93014276]
38,[-3.83849685],[0.65280814],[-2.64988064]
39,[-3.70785038],[0.63743229],[-3.39849016]
40,[-3.61314831],[0.61940227],[-2.91332493]
41,[-3.57041462],[0.60801329],[-3.10841067]
42,[-3.78847233],[0.60415263],[-3.25321991]
43,[-4.39286802],[0.63204877],[-4.27081593]
44,[-3.57065359],[0.6268279],[-3.4434161]
45,[-9.39229245],[6.54222831],[-7.39601405]
46,[-3.7886002],[0.65285323],[-3.58277233]
47,[-2.73941967],[3.36842557],[-6.8238345]
48,[-5.21614767],[4.25039112],[-5.86943998]
49,[-3.59142395],[0.63312913],[-3.62598634]
50,[-6.17412359],[4.08497014],[-5.04106154]
51,[-9.40572081],[5.91117001],[-6.50533152]
52,[-3.61122142],[0.60040713],[-3.85764122]
53,[-10.8268452],[6.99823549],[-10.03684416]
54,[-9.15345218],[4.92918452],[-6.39434952]
55,[-3.50370668],[0.58669913],[-3.85310927]
56,[-3.64702231],[0.58693879],[-3.86173461]
57,[-3.61886724],[0.58562971],[-3.93157128]
58,[-3.54704207],[0.5781787],[-3.65895062]
59,[-10.19284957],[6.62733307],[-9.88346544]
60,[-3.85207844],[0.54867258],[-3.7103917]
61,[-3.84137218],[0.54078708],[-3.76602155]
62,[-9.31044656],[5.94145969],[-8.33242575]
63,[-8.40252093],[5.54695562],[-9.32608634]
64,[-10.83018552],[6.72240967],[-11.35698055]
65,[-7.87392891],[3.95689127],[-6.17592317]
66,[-10.7736812],[6.08137022],[-9.37862514]
67,[-2.30770663],[0.7433139],[-5.14731692]
68,[-3.48964713],[0.55203453],[-4.24440657]
69,[-3.41201446],[0.57325268],[-3.86771297]
70,[-7.87722912],[3.99492827],[-6.38371814]
71,[-3.40469913],[0.58542435],[-4.26356335]
72,[-10.0668065],[6.66722309],[-11.90293529]
73,[-7.98781013],[4.84586788],[-7.70539847]
74,[-7.52873196],[4.11620127],[-6.27270489]
75,[-10.90465868],[6.23945414],[-10.85107684]
76,[-1.71247313],[0.19634416],[-3.99188956]
77,[-3.35833362],[0.70649241],[-3.80798052]
78,[-5.10738404],[2.48165469],[-5.32070265]
79,[-3.23873247],[0.68613927],[-3.75615967]
80,[-3.11170311],[0.67981824],[-3.63801488]
81,[-10.34710563],[6.36320633],[-10.49886673]
82,[-3.02795898],[0.76220246],[-3.64212842]
83,[-2.93725819],[0.82406226],[-3.44508896]
84,[-2.92316207],[0.85837031],[-3.59883498]
85,[-9.5256548],[6.02082587],[-9.50350558]
86,[-8.87063945],[4.97640656],[-8.9171099]
87,[-6.7519716],[3.75071051],[-5.86482694]
88,[-10.25618817],[6.52088114],[-10.27861353]
89,[-3.18106296],[0.82051795],[-3.41994141]
90,[-0.46612902],[0.03160143],[-3.64462881]
91,[-7.99010616],[4.71576843],[-7.36352019]
92,[-2.79624822],[0.86018705],[-3.05016853]
93,[-7.36139143],[3.90639847],[-7.01729578]
94,[-2.85210121],[0.83736872],[-3.48434302]
95,[-2.83982048],[0.83544848],[-3.55321111]
