,Mean,Variance,Predictive model
0,[0.44620428],[0.31264989],[-0.01844073]
1,[0.29668029],[0.36108019],[0.00277183]
2,[1.42555276],[0.89239088],[-0.1096797]
3,[-10.89256123],[24.41451511],[-0.85373593]
4,[-20.01492843],[40.15952355],[-2.43729065]
5,[-49.42205489],[55.36356966],[-0.84108768]
6,[-27.05846935],[42.65128051],[-2.14706898]
7,[-18.7887654],[34.14727329],[-1.69463167]
8,[33.56052188],[12.8400318],[-1.82281867]
9,[-10.95536961],[35.6736537],[-2.574489]
10,[-29.00722857],[45.73699561],[-1.68375306]
11,[7.7951013],[24.08747255],[-0.49235104]
12,[0.25534375],[18.02044982],[-0.50692449]
13,[-15.45538202],[21.64771156],[-0.03015702]
14,[-27.39662884],[24.58627632],[-1.84607207]
15,[-1.95612273],[12.31945773],[-0.2216822]
16,[9.59847286],[6.87091956],[-0.15582761]
17,[-27.54219768],[22.82316126],[-1.30332579]
18,[-9.27847794],[15.64592432],[-2.81885303]
19,[-1.81909149],[11.14186118],[-0.41688618]
20,[-4.14168704],[10.44658549],[-0.61553057]
21,[0.87472829],[8.16323217],[-0.44294399]
22,[-2.99990915],[9.0608988],[-0.61405358]
23,[2.00676446],[6.20084499],[-0.55721061]
24,[1.94972399],[4.74083115],[-0.49624268]
25,[-22.98785315],[14.85370017],[-2.31117154]
26,[0.84986262],[4.46191579],[-0.69253696]
27,[1.83256561],[3.59010908],[-0.74387667]
28,[-3.45691853],[5.75317817],[-1.21398765]
29,[0.15627044],[3.74095048],[-0.73870136]
30,[-3.26752556],[4.59294886],[-0.6884205]
31,[-9.44009117],[6.52756543],[-1.03387526]
32,[-2.30879161],[3.86535205],[-1.64270526]
33,[0.49767674],[2.23096936],[-1.01758239]
34,[1.14548162],[1.88183174],[-1.0999242]
35,[0.8092726],[1.96582206],[-1.14093715]
36,[-3.95374425],[4.02529645],[-1.19666618]
37,[-3.74704104],[3.51565271],[-1.12579694]
38,[-3.59578525],[3.28308978],[-1.34935831]
39,[0.14779582],[1.63844038],[-1.24298131]
40,[-0.15266651],[1.7011596],[-1.19321934]
41,[-2.00827516],[2.94301428],[-2.48950834]
42,[-0.47180226],[1.76153266],[-1.36200469]
43,[-0.92754731],[1.88475841],[-1.5944656]
44,[0.8475364],[1.06835946],[-1.37621795]
45,[-1.68047688],[2.09059661],[-1.70076364]
46,[0.65312605],[1.12233851],[-1.29623897]
47,[-0.19651441],[1.3788842],[-1.57330129]
48,[0.20652687],[1.15447363],[-1.77955271]
49,[-0.03152653],[1.18793865],[-1.45808233]
50,[-0.1634704],[1.17608494],[-1.587727]
51,[-1.13965161],[1.93913437],[-1.49712313]
52,[0.99487067],[0.69565691],[-1.44566182]
53,[-0.9275852],[1.41609564],[-1.56757965]
54,[0.94185993],[0.64078288],[-1.36823887]
55,[-0.01695095],[0.96416908],[-1.26598736]
56,[-0.64718633],[1.21332223],[-1.19650804]
57,[-2.79090784],[1.99570797],[-1.3397737]
58,[0.7959927],[0.50454809],[-1.38611508]
59,[0.47875032],[0.61633246],[-1.4811987]
60,[0.609719],[0.51545288],[-1.12625546]
61,[-2.92887712],[1.86197488],[-1.57863145]
62,[0.58961484],[0.44819965],[-1.26616201]
63,[0.88935533],[0.29648817],[-1.29557667]
64,[0.91924575],[0.27912712],[-1.14628064]
65,[1.02115338],[0.22101453],[-1.19252161]
66,[0.01895985],[0.60228914],[-1.02456986]
67,[0.91838172],[0.2339921],[-1.13359385]
68,[0.80205772],[0.25159301],[-0.91579774]
69,[0.99286105],[0.16994092],[-1.22126376]
70,[0.22577596],[0.46603982],[-1.02263361]
71,[0.31969753],[0.4413767],[-1.11804015]
72,[0.01443815],[0.54680431],[-1.05649654]
73,[0.5673873],[0.3128298],[-0.93870657]
74,[0.99209745],[0.1394419],[-0.85078802]
75,[0.98025873],[0.13738444],[-0.756161]
76,[1.03389501],[0.11667552],[-0.91497386]
77,[0.92901775],[0.15529429],[-0.86127107]
78,[1.01298575],[0.11826213],[-0.79220599]
79,[1.03136346],[0.10514974],[-0.69429025]
80,[1.0242657],[0.10343156],[-0.67001773]
81,[1.01088152],[0.11012022],[-0.727627]
82,[1.03079962],[0.10005992],[-0.75445751]
83,[0.96414824],[0.12377122],[-0.65391324]
84,[0.8144962],[0.1815041],[-0.69075646]
85,[1.02985151],[0.09573128],[-0.41939977]
86,[1.02834726],[0.09484399],[-0.6853071]
87,[1.02180011],[0.09634363],[-0.52535158]
88,[1.02451721],[0.09657065],[-0.4468343]
89,[1.02569254],[0.09360202],[-0.57996092]
90,[1.02068575],[0.09467746],[-0.]
91,[1.02527647],[0.09119441],[-0.]
92,[-0.04072538],[0.51041938],[-0.]
93,[0.64681652],[0.2384922],[-0.]
94,[1.03166059],[0.08801903],[-0.]
95,[1.02843646],[0.0879714],[-0.]
