,Mean,Variance,Predictive model
0,[10.43517933],[13.55981837],[-0.13755711]
1,[-18.95264889],[30.61755454],[-0.4748928]
2,[-10.92532537],[37.71198695],[-0.02172227]
3,[-4.65753445],[18.88397103],[-0.10511574]
4,[-20.04891908],[39.46504437],[-0.00811512]
5,[-0.19188392],[13.90306367],[-0.01217028]
6,[4.68396619],[8.24177937],[-0.74040826]
7,[-14.66580713],[34.86322553],[-0.42186381]
8,[1.37233553],[17.73887408],[-2.92888125]
9,[-19.25700216],[34.94705573],[-0.06466606]
10,[-21.02937492],[33.85284978],[-0.32277383]
11,[-20.72480215],[30.75213775],[-0.08236115]
12,[-11.21038839],[25.76381451],[-2.97033833]
13,[-19.60255221],[28.84026492],[-7.61602964]
14,[6.19734499],[15.96510041],[-5.61501611]
15,[3.83289586],[11.65515082],[-0.95323555]
16,[-13.16896237],[16.22612974],[-1.0797957]
17,[7.82736843],[6.05027131],[-0.25834163]
18,[-16.49609577],[19.05825683],[-9.29615258]
19,[-2.83831538],[10.5207996],[-0.27982044]
20,[5.78687986],[6.79536305],[-0.26179278]
21,[-7.8078434],[11.84444],[-1.92769064]
22,[-12.41435985],[14.61073749],[-7.46265197]
23,[1.94311588],[5.29057567],[-0.48010288]
24,[-6.22296157],[8.47230203],[-0.56766463]
25,[-2.28935828],[7.20129163],[-0.44710099]
26,[-3.78593796],[6.16956567],[-0.43126081]
27,[1.30524289],[4.0166144],[-0.40147965]
28,[0.35994383],[4.21852259],[-0.56812663]
29,[0.28202784],[3.37750378],[-0.56359509]
30,[1.51248377],[2.56827711],[-0.56171082]
31,[-4.55487091],[4.76776603],[-0.59036485]
32,[0.79086399],[2.58095166],[-0.59442474]
33,[-0.08219675],[2.74187318],[-0.73885333]
34,[-0.59181593],[2.83532081],[-0.65690011]
35,[-4.35798708],[4.21379347],[-0.73872464]
36,[1.27160527],[2.01633535],[-0.86289202]
37,[2.0409128],[1.53554461],[-0.81712465]
38,[0.06250962],[2.25034594],[-0.64202925]
39,[-0.7453787],[2.5087137],[-0.88227691]
40,[1.69912656],[1.41271707],[-0.69003729]
41,[-3.62092101],[3.33853746],[-0.58312513]
42,[-0.03123569],[1.73812171],[-0.94236138]
43,[0.8401129],[1.32893335],[-0.76955516]
44,[-5.3140742],[3.6583147],[-0.8380783]
45,[0.56593993],[1.35411523],[-0.76142216]
46,[1.12790956],[1.03289086],[-0.92101832]
47,[0.88291076],[1.01211298],[-0.94809631]
48,[1.392591],[0.89374587],[-1.13785348]
49,[-2.60120875],[2.41086012],[-0.75235222]
50,[0.13914042],[1.20496632],[-0.84818813]
51,[0.06771973],[1.15871944],[-0.78021497]
52,[-0.79302093],[1.37524908],[-0.79961413]
53,[-1.7002432],[1.95286993],[-1.25248158]
54,[-0.15753781],[1.03445303],[-0.85825433]
55,[-0.2492795],[1.03575753],[-0.73592871]
56,[1.01900685],[0.52112037],[-0.81291747]
57,[0.98016454],[0.51045641],[-0.75190454]
58,[0.47391488],[0.65902713],[-0.57826185]
59,[0.05656104],[0.80800949],[-0.43818494]
60,[0.31777854],[0.6895355],[-0.75015283]
61,[-1.34074955],[1.27633802],[-0.65615528]
62,[1.02125094],[0.31498175],[-0.66132768]
63,[0.54809127],[0.4661233],[-0.56848625]
64,[-1.3756422],[1.17830156],[-0.3756555]
65,[0.96387308],[0.29317606],[-0.67193954]
66,[0.9733006],[0.24291419],[-0.35117526]
67,[0.78025118],[0.2863623],[-0.43838809]
68,[1.02771665],[0.21101409],[-0.51242799]
69,[0.15339582],[0.53930298],[-0.33849122]
70,[0.62741138],[0.31250761],[-0.45690826]
71,[1.02161908],[0.16429495],[-0.31041906]
72,[0.95849916],[0.16657941],[-0.34021491]
73,[0.58998459],[0.31443948],[-0.250445]
74,[0.82577279],[0.18837547],[-0.47892477]
75,[1.02326087],[0.11600565],[-0.42554065]
76,[0.15716681],[0.44351296],[-0.3753116]
77,[0.68013937],[0.2358914],[-0.31090851]
78,[-0.65800369],[0.7946044],[-0.54306505]
79,[1.00288235],[0.11448245],[-0.29588881]
80,[0.74332839],[0.2112426],[-0.18372311]
81,[1.03159271],[0.09732328],[-0.28430609]
82,[1.01374285],[0.10085467],[-0.22014363]
83,[1.0181238],[0.09495916],[-0.32207967]
84,[1.02757466],[0.08902447],[-0.21956215]
85,[1.02242194],[0.08767997],[-0.20098815]
86,[1.00731925],[0.09173985],[-0.23455437]
87,[1.01538016],[0.08709629],[-0.06784832]
88,[1.02722185],[0.08303071],[-0.18451924]
89,[1.02559824],[0.08210012],[-0.11105052]
90,[0.25744078],[0.38051466],[-0.0718758]
91,[1.01882392],[0.08383593],[-0.15788867]
92,[1.02961037],[0.07724533],[0.00255791]
93,[0.50227127],[0.30982768],[-0.]
94,[1.02807378],[0.07785408],[0.]
95,[1.03115324],[0.07488986],[-0.]
