,Mean,Variance,Predictive model
0,[-42.8770895],[92.27339636],[-0.18089814]
1,[-55.12371672],[84.98394003],[-0.37344802]
2,[-29.60662988],[52.42461946],[-2.60752292]
3,[-53.36169783],[46.2186304],[-0.56627433]
4,[-44.50733367],[78.44082691],[-0.43292607]
5,[-4.5930202],[23.77404033],[-1.01962478]
6,[-35.91996746],[37.45500629],[-6.17070955]
7,[-9.22946576],[15.32057349],[-3.04031872]
8,[-3.11170115],[10.60471127],[-0.88590223]
9,[-2.58161653],[9.47887622],[-1.12001689]
10,[-23.14166119],[17.73627598],[-5.36801692]
11,[-16.01132707],[15.05871409],[-3.02453339]
12,[-15.62033528],[12.52827449],[-1.33930349]
13,[-5.33822252],[6.44533553],[-2.88202252]
14,[-2.61783712],[5.43319666],[-3.04628056]
15,[-4.3802862],[5.73268508],[-1.3275486]
16,[-3.84614978],[4.00720773],[-0.9948627]
17,[-1.79659221],[2.64422157],[-1.17884765]
18,[-1.45963378],[2.16695157],[-1.10090115]
19,[-3.7041032],[3.03202577],[-1.55480662]
20,[-1.64588197],[1.62596663],[-1.14697673]
21,[-1.18209868],[1.04514113],[-0.86267784]
22,[-1.41352537],[0.9828312],[-0.86548443]
23,[-0.50295037],[0.81335653],[-1.11306412]
24,[-0.84610641],[0.79577993],[-1.1950682]
25,[-0.31057611],[0.35982808],[-1.02042521]
26,[-0.62381583],[0.24994927],[-0.68231933]
27,[-0.3734696],[0.22001103],[-0.57912594]
28,[-5.00287441],[2.15705267],[-0.]
29,[-0.48910872],[0.34390124],[-0.]
30,[-0.40404947],[0.24622747],[-0.]
31,[-0.46148128],[0.26283278],[-0.]
32,[-0.52793235],[0.26515141],[-0.]
33,[-0.36569448],[0.20001026],[-0.]
34,[-0.37579834],[0.1871844],[-0.]
35,[-0.47545433],[0.22108706],[-0.]
36,[-0.41256298],[0.19727564],[-0.]
37,[-0.43534312],[0.1976241],[-0.]
38,[-0.42928885],[0.19421343],[-0.]
39,[-0.4068412],[0.18032587],[-0.]
40,[-0.40779084],[0.1796919],[-0.]
41,[-0.40019855],[0.17207364],[-0.]
42,[-0.47146805],[0.19770955],[-0.]
43,[-0.40650136],[0.1685807],[-0.]
44,[-0.39164045],[0.1602759],[-0.]
45,[-0.41391646],[0.16461416],[-0.]
46,[-0.41711504],[0.16144903],[-0.]
47,[-0.40762038],[0.16099682],[-0.]
48,[-0.39910076],[0.15712597],[-0.]
49,[-0.39537879],[0.15329922],[-0.]
50,[-0.39823146],[0.15178817],[-0.]
51,[-0.40024672],[0.15084511],[-0.]
52,[-0.40412226],[0.15119885],[-0.]
53,[-0.39431017],[0.14631092],[-0.]
54,[-0.39858016],[0.14637614],[-0.]
55,[-0.39335597],[0.14330062],[-0.]
56,[-0.40472832],[0.14480623],[-0.]
57,[-0.39866153],[0.14218056],[-0.]
58,[-0.41432245],[0.14657071],[-0.]
59,[-0.41467549],[0.14323686],[-0.]
60,[-0.41879169],[0.14448322],[-0.]
61,[-0.39884191],[0.13745472],[-0.]
62,[-0.40150988],[0.13673911],[-0.]
63,[-0.40316405],[0.1366026],[-0.]
64,[-0.40400537],[0.13503995],[-0.]
65,[-0.39814728],[0.1322281],[-0.]
66,[-0.40132017],[0.13347119],[-0.]
67,[-0.40356835],[0.13263025],[-0.]
68,[-0.39761227],[0.13012148],[-0.]
69,[-0.42877955],[0.13470144],[-0.]
70,[-0.39750817],[0.12761468],[-0.]
71,[-0.39849116],[0.12815609],[-0.]
72,[-0.40384919],[0.12869767],[-0.]
73,[-0.40756875],[0.12856994],[-0.]
74,[-0.40678856],[0.12817849],[-0.]
75,[-0.4014407],[0.12551384],[-0.]
76,[-0.40497671],[0.12448106],[-0.]
77,[-0.41453436],[0.12614824],[-0.]
78,[-0.39761832],[0.12226665],[-0.]
79,[-0.39853961],[0.12103001],[-0.]
80,[-0.39889376],[0.12100619],[-0.]
81,[-0.39858416],[0.11977449],[-0.]
82,[-0.39979989],[0.11953024],[-0.]
83,[-0.39789463],[0.11839324],[-0.]
84,[-0.40781402],[0.12043251],[-0.]
85,[-0.40005144],[0.11783398],[-0.]
86,[-0.40154876],[0.11742829],[-0.]
87,[-0.40078166],[0.11671867],[-0.]
88,[-0.40343456],[0.11656276],[-0.]
89,[-0.39759149],[0.11465904],[-0.]
90,[-0.39936031],[0.11425635],[-0.]
91,[-0.39722015],[0.11326161],[-0.]
92,[-0.40592016],[0.11469036],[-0.]
93,[-0.4017635],[0.11300132],[-0.]
94,[-0.40250247],[0.11230561],[-0.]
95,[-0.39738701],[0.11107433],[-0.]
