,Mean,Variance,Predictive model
0,[-13762.91835629],[31633.79764854],[-2.36651209]
1,[-4178.72037586],[25568.2858755],[-138.59869994]
2,[-7345.82851024],[37140.22072056],[-98.19128215]
3,[-7007.68788808],[37011.13003633],[-166.57067671]
4,[-14158.02082606],[37429.85192765],[-23.93928387]
5,[-15422.72072821],[36713.58950173],[-6.28419579]
6,[-16079.98533803],[35584.73609758],[-1461.19704012]
7,[-17230.43859757],[34710.82143098],[-578.04731774]
8,[-15343.4655423],[34071.55588346],[-36.18827772]
9,[-18961.18978964],[32851.76209024],[-1794.85335]
10,[1106.44815564],[31454.21148718],[-1876.49337166]
11,[-19275.82133222],[36784.37171227],[-1787.66173321]
12,[-255.77996722],[32615.34616438],[-1268.08064355]
13,[-19720.27020397],[38964.39461368],[-5475.88595736]
14,[-43491.91151194],[48326.00440664],[-9219.05673999]
15,[-32547.2099171],[39729.7268545],[-1335.60680253]
16,[-5974.37180792],[27729.11958336],[-2247.05592095]
17,[-6453.82755378],[25063.37992814],[-403.28525613]
18,[1374.28554846],[19322.87239449],[-170.12211763]
19,[-38055.68431596],[43559.69695872],[-26790.80688627]
20,[12659.70140879],[74477.07311473],[-81390.85658636]
21,[4274.10860309],[48678.22956021],[-6180.90327476]
22,[8911.28646203],[39269.72529504],[-4000.65023363]
23,[24671.98044139],[33400.45863256],[-3123.99018139]
24,[-77457.45551831],[69053.04314919],[-5886.63688307]
25,[-40558.01701001],[50912.95672471],[-5822.35547802]
26,[9354.14191229],[28730.32016204],[-1180.83200276]
27,[-161.61392437],[23218.83551147],[-1797.67881351]
28,[13054.08937334],[17250.42013839],[-1378.05211367]
29,[-12826.58387144],[27304.63994657],[-1861.68410347]
30,[-2881.82978369],[22979.93054388],[-7311.47009616]
31,[6801.55979908],[15740.43774048],[-1648.86963905]
32,[3064.51406144],[15342.75831097],[-1806.00396443]
33,[10436.24036094],[13461.27074314],[-7333.88615386]
34,[6248.09976775],[12715.25077706],[-2284.81143699]
35,[-338.09905015],[14962.54375331],[-1358.76005427]
36,[4214.22022932],[10734.56146264],[-1410.28838087]
37,[-20543.31778708],[19303.36804894],[-2682.66618906]
38,[-3347.88949419],[20398.45121944],[-17989.79742608]
39,[2029.99978841],[9438.28219506],[-2019.67019167]
40,[619.00846148],[9127.12275346],[-1690.49582654]
41,[-21251.70548887],[24732.29330561],[-14163.50944548]
42,[-13005.80671393],[14428.01518866],[-2090.27354589]
43,[240.088803],[8320.40721742],[-3177.51765903]
44,[4555.20796371],[9972.0378481],[-6743.10548842]
45,[2505.07233794],[6919.89469467],[-2168.80890409]
46,[995.35153842],[6951.06204538],[-2710.56020406]
47,[1946.19068621],[6228.2541933],[-2672.30321676]
48,[-233.34453418],[6960.11325901],[-2453.81732272]
49,[1811.06376297],[5955.29575785],[-3459.57714562]
50,[271.02346154],[6168.97760957],[-3722.29896848]
51,[-1885.73369018],[7431.81474958],[-3285.34894709]
52,[649.70257001],[4865.88894663],[-3190.04532825]
53,[2224.90241906],[4556.5812809],[-4340.88401333]
54,[-1209.87797502],[5592.90879252],[-2590.46433449]
55,[-491.43510788],[4781.42290212],[-2815.38051764]
56,[-142.99409732],[4390.41989971],[-2176.9521807]
57,[-1414.80063987],[5079.05885259],[-2857.22582308]
58,[-606.09082865],[4246.10488654],[-2267.77848207]
59,[1319.26194184],[3399.98796359],[-2101.69174979]
60,[-3526.1421976],[5512.24246465],[-2746.07903884]
61,[-2598.5144949],[5090.59043057],[-2684.67270546]
62,[-715.06749881],[4034.1747525],[-2549.84094333]
63,[-10385.8784065],[7284.03682535],[-2097.12652039]
64,[-239.43190707],[3088.55756501],[-1913.11724266]
65,[-898.54612281],[3921.59358451],[-3270.1943936]
66,[-435.40422665],[3311.51384924],[-2746.42514631]
67,[-14192.15045745],[9014.37193328],[-3277.90263625]
68,[-3921.95743449],[4382.22274918],[-2846.8152736]
69,[73.2236546],[2720.82283696],[-2388.93111988]
70,[-126.1102988],[2694.69500864],[-2151.01372229]
71,[-4071.23666749],[4165.27578484],[-1988.49389985]
72,[-3408.61442642],[3793.92525392],[-2292.06042262]
73,[-1296.73813852],[2962.83146134],[-2394.1296944]
74,[1002.90934541],[2001.05740226],[-2499.61647289]
75,[-3797.27585869],[4092.71052973],[-2733.26444243]
76,[-95.27208468],[2312.42549207],[-2337.82040862]
77,[-466.88767222],[2379.43411617],[-2571.55111697]
78,[42.00596474],[2089.46316425],[-2289.47344407]
79,[-506.45141362],[2237.77762403],[-2216.851472]
80,[397.83967721],[1917.9147415],[-2462.34258266]
81,[822.72660964],[1549.66100332],[-2365.12465137]
82,[-1171.36441733],[2315.16967479],[-2620.79075978]
83,[-585.75816843],[2066.20239871],[-2087.80056322]
84,[-809.04608237],[2071.46986724],[-2591.7862231]
85,[-77.24329638],[1773.0920619],[-1794.9072209]
86,[-1273.39343054],[2249.13754516],[-2450.43559022]
87,[-408.19655517],[1825.6157835],[-2069.88070958]
88,[-477.58931704],[1789.01412935],[-1857.85931568]
89,[-2085.49781117],[2494.98998583],[-1799.91503254]
90,[-1901.81432917],[2202.46511741],[-2009.70243088]
91,[-462.10949384],[1607.99756931],[-1913.91987961]
92,[-107.07990452],[1410.954684],[-1947.23487924]
93,[-4313.83478797],[3442.09240498],[-2785.69861465]
94,[185.14142407],[1240.56513052],[-2297.41160738]
95,[-215.76646554],[1356.99806744],[-1968.79258478]
