,Mean,Variance,Predictive model
0,[9.64070458],[0.7136835],[0.08687352]
1,[8.15527202],[1.76287827],[0.13312802]
2,[7.93729591],[1.99342027],[0.16571431]
3,[7.93226608],[1.99792307],[0.20980773]
4,[8.30748196],[2.15234845],[0.35136651]
5,[9.52805442],[0.68731169],[0.38316134]
6,[8.78672229],[0.75451936],[0.5140283]
7,[9.42988231],[0.43718378],[0.56745415]
8,[9.86687019],[0.39605075],[0.55766513]
9,[9.00061458],[1.54173212],[0.70367263]
10,[9.72317791],[0.39486887],[0.89601013]
11,[10.2308883],[0.05362397],[1.05356294]
12,[10.26962705],[0.10104049],[1.23700113]
13,[11.53362407],[0.40042093],[1.36832283]
14,[10.74097377],[1.86322623],[1.56642958]
15,[8.04651641],[2.3627411],[2.04588619]
16,[9.22043224],[1.85336815],[1.50993643]
17,[8.36662028],[1.71423401],[1.74861264]
18,[9.97655934],[1.32012462],[2.11192527]
19,[9.71353656],[1.02635906],[2.19449461]
20,[11.40862929],[0.50760363],[2.69228739]
21,[11.61183742],[0.53547485],[2.7516054]
22,[7.53034064],[1.96693853],[2.48888995]
23,[11.63368674],[0.33147205],[3.498269]
24,[7.5461728],[2.07056029],[3.05105071]
25,[11.78963886],[0.12280093],[4.0377233]
26,[10.29256295],[1.31818108],[3.95214808]
27,[10.66354281],[0.99138073],[4.39069558]
28,[11.26178789],[0.94878784],[4.53054484]
29,[10.83511837],[1.11839468],[4.65894878]
30,[11.36481299],[1.14969213],[5.65007082]
31,[12.38065801],[0.67228489],[5.44648311]
32,[12.76209508],[0.61416336],[5.63369341]
33,[15.20291187],[0.77644566],[6.8718804]
34,[14.7242835],[1.71671017],[6.72769816]
35,[14.25801298],[1.6216916],[6.87516832]
36,[10.20853073],[2.60144163],[8.1468949]
37,[14.62990078],[1.59456458],[7.91695344]
38,[14.78351453],[1.58830742],[8.37295465]
39,[15.05251632],[1.30799891],[8.81828854]
40,[14.3915699],[1.7194423],[9.89633694]
41,[13.8550511],[2.14160329],[10.46651677]
42,[15.14474052],[1.99661447],[11.24063014]
43,[11.13673334],[2.72535757],[12.09114501]
44,[15.84727155],[0.58738717],[12.55170725]
45,[12.17775779],[2.57833073],[13.52657762]
46,[14.63165398],[1.06565008],[13.7804272]
47,[14.36332636],[1.81965199],[12.85164926]
48,[15.39498525],[1.11942781],[12.42558966]
49,[14.59447333],[1.2743852],[12.55947152]
50,[15.05977842],[0.68955873],[13.95953676]
51,[11.88042824],[2.67929126],[13.61148052]
52,[15.34372076],[0.90700012],[13.95568947]
53,[16.06105086],[0.93553259],[13.25587166]
54,[15.75034452],[0.43761044],[14.12287064]
55,[15.50916801],[0.43040277],[14.33006298]
56,[16.1667221],[0.39458492],[14.45128287]
57,[15.31790116],[1.6375114],[13.28786849]
58,[13.22999021],[1.60655203],[14.04327604]
59,[16.99721778],[0.20679771],[13.9242036]
60,[14.52942389],[1.15463123],[13.45936809]
61,[15.76853547],[0.18073195],[14.38728998]
62,[15.21776023],[1.04741386],[14.22200124]
63,[10.43398418],[3.3650693],[12.63165375]
64,[14.62214785],[1.68556859],[13.62885257]
65,[10.25413906],[3.36095208],[12.62776791]
66,[15.52761026],[0.67126939],[13.23320966]
67,[13.33941507],[1.36607097],[13.43312196]
68,[14.88972643],[1.4687399],[11.76849402]
69,[16.24452065],[0.4103975],[12.87244086]
70,[9.8877705],[3.07401921],[13.30556242]
71,[9.77007371],[3.47396967],[11.2534254]
72,[16.33875792],[1.6911433],[11.66779283]
73,[17.23277091],[1.73633622],[11.53178195]
74,[17.88324615],[1.73750435],[12.4877267]
75,[18.1443626],[1.18926071],[12.04187066]
76,[15.71495639],[2.0186567],[12.4663552]
77,[16.98132927],[1.5028337],[11.67805004]
78,[18.2232463],[0.60754936],[12.71920592]
79,[15.89151749],[1.63382371],[12.43691794]
80,[16.24680092],[1.33406347],[12.45273731]
81,[17.35577088],[0.97276489],[12.74295343]
82,[17.86375812],[0.459181],[13.13307746]
83,[10.44578045],[3.82255676],[11.48202801]
84,[15.0019109],[1.46029841],[12.82153994]
85,[17.00965201],[1.194546],[12.14249648]
86,[11.25061536],[3.29261548],[12.131673]
87,[16.10178744],[1.50849656],[12.3487179]
88,[10.26132561],[3.87652147],[9.80184544]
89,[16.84472704],[0.46631576],[14.10812848]
90,[9.24263119],[2.94417074],[12.58359074]
91,[17.46255105],[0.59945052],[12.70563086]
92,[10.92960853],[3.12982422],[12.31044175]
93,[13.12733484],[2.15540061],[13.66807808]
94,[17.33138588],[0.34579003],[13.06835012]
95,[11.20999246],[2.8811997],[12.56318352]
