,Mean,Variance,Predictive model
0,[7.94589769],[0.16618782],[0.09420498]
1,[5.70625868],[1.54027164],[0.25754068]
2,[5.96436791],[1.45623649],[1.82719143]
3,[7.69905841],[0.25726423],[249.78815958]
4,[5.54810689],[1.54948402],[0.33276539]
5,[6.42746031],[1.34873239],[0.36373029]
6,[5.61998622],[1.57288158],[0.42757593]
7,[7.73837087],[1.40326579],[0.52220115]
8,[5.8601693],[1.69276585],[0.]
9,[5.85115518],[1.70022228],[0.]
10,[5.95453666],[1.68964475],[0.]
11,[5.88855188],[1.70638746],[0.]
12,[5.91932412],[1.73289494],[0.]
13,[6.84823587],[1.36777099],[0.]
14,[5.92104277],[1.53872693],[0.]
15,[6.83638815],[1.16682764],[0.]
16,[7.09256515],[1.04843039],[0.]
17,[5.83435343],[1.46965964],[0.]
18,[6.57893577],[1.22511853],[0.]
19,[7.1718313],[0.87288609],[0.]
20,[7.09272239],[0.86958592],[0.]
21,[6.43947722],[1.19314397],[0.]
22,[6.72802733],[1.06851442],[0.]
23,[6.76464026],[0.99707646],[0.]
24,[5.81022166],[1.37735193],[0.]
25,[6.98666662],[0.93387834],[0.]
26,[6.63605169],[0.96441711],[0.]
27,[6.83747438],[1.25143454],[0.]
28,[6.52680248],[0.99432165],[0.]
29,[6.54020956],[1.21471024],[0.]
30,[6.59397604],[0.96493701],[0.]
31,[7.02400006],[1.13166288],[0.]
32,[5.83901974],[1.24847901],[0.]
33,[7.33372505],[0.95603853],[0.]
34,[7.40362604],[0.91159968],[0.]
35,[7.68798872],[0.82264725],[0.]
36,[7.37713616],[0.90747896],[0.]
37,[7.63008531],[0.79339299],[0.]
38,[7.66517134],[0.75493905],[0.]
39,[7.43849241],[0.81397545],[0.]
40,[7.50380606],[0.76280339],[0.]
41,[7.4830358],[0.7390344],[0.]
42,[7.4778224],[0.71627401],[0.]
43,[7.51207258],[0.70395031],[0.]
44,[7.49239372],[0.68715098],[0.]
45,[7.44291414],[0.69349153],[0.]
46,[7.29558979],[0.73801837],[0.]
47,[7.46546567],[0.65740983],[0.]
48,[7.49768484],[0.65702845],[0.]
49,[7.42786005],[0.66908135],[0.]
50,[7.46816744],[0.64174146],[0.]
51,[7.471021],[0.62453532],[0.]
52,[7.40029552],[0.63605949],[0.]
53,[7.26449718],[0.69029573],[0.]
54,[7.36228619],[0.64200788],[0.]
55,[7.39481871],[0.64237641],[0.]
56,[7.4204791],[0.6106148],[0.]
57,[7.45657995],[0.62020744],[0.]
58,[7.45262977],[0.59830868],[0.]
59,[7.45786412],[0.58984661],[0.]
60,[7.46369622],[0.58186658],[0.]
61,[7.43485097],[0.58160267],[0.]
62,[7.44307683],[0.57584024],[0.]
63,[7.45277049],[0.56956872],[0.]
64,[7.45943012],[0.56149673],[0.]
65,[7.46808208],[0.55483444],[0.]
66,[7.4773551],[0.54842481],[0.]
67,[7.50749872],[0.55010135],[0.]
68,[7.51045801],[0.54186648],[0.]
69,[7.50816462],[0.53423106],[0.]
70,[6.02395988],[1.10538432],[0.]
71,[7.51574044],[0.52591223],[0.]
72,[7.53271994],[0.52208901],[0.]
73,[7.54347273],[0.52800947],[0.]
74,[7.51279071],[0.52423175],[0.]
75,[7.56877422],[0.51992498],[0.]
76,[7.52481697],[0.51734031],[0.]
77,[7.51768653],[0.51241906],[0.]
78,[7.56929467],[0.5088071],[0.]
79,[7.59467854],[0.50365984],[0.]
80,[7.62044356],[0.49882236],[0.]
81,[7.67745011],[0.49610264],[0.]
82,[7.71158901],[0.4913636],[0.]
83,[7.73674505],[0.48613051],[0.]
84,[7.69256648],[0.47903423],[0.]
85,[7.81736721],[0.53864066],[0.]
86,[7.8090279],[0.47370796],[0.]
87,[7.78927357],[0.46717167],[0.]
88,[7.83898046],[0.46631732],[0.]
89,[7.8729253],[0.4626071],[0.]
90,[7.8328323],[0.4856264],[0.]
91,[7.93611429],[0.47879539],[0.]
92,[7.91181012],[0.44536655],[0.]
93,[7.91304472],[0.43972509],[0.]
94,[7.93677963],[0.4467245],[0.]
95,[7.92445494],[0.44042024],[0.]
