,Mean,Variance,Predictive model
0,[-1187.65751024],[1884.76788805],[-83.88668258]
1,[-14044.08120372],[31662.84563891],[-215.56473365]
2,[-21528.7701844],[33625.14462918],[-41.71219158]
3,[-17592.5629649],[32302.25140743],[-162.4078095]
4,[-17977.00934169],[32215.66676844],[-504.34921924]
5,[-9621.61394861],[30603.08287157],[-69.8253412]
6,[-12268.77375426],[30665.7782814],[-878.11269721]
7,[-11385.66050381],[29310.92188025],[-2057.22559782]
8,[-13702.19536848],[28329.00063025],[-80.94533124]
9,[-18518.72592412],[29098.27718946],[-1707.33725388]
10,[-11842.09591963],[25723.59726145],[-718.91880526]
11,[-6274.55386906],[22541.22268922],[-74.19025969]
12,[-15596.42906228],[25696.1804218],[-795.66701711]
13,[-21538.46933608],[28065.71495385],[-1680.74123589]
14,[2463.23517677],[17044.40878617],[-132.50249519]
15,[-21599.38070032],[28272.91425051],[-6993.2265]
16,[87059.90371699],[101364.35743498],[-24480.25226212]
17,[-72193.36788776],[110599.07432179],[-8968.33005876]
18,[-14203.51710375],[61039.96780391],[-2777.06801376]
19,[10786.22098071],[45274.67512224],[-5396.67531903]
20,[12519.70711798],[41225.89121576],[-2866.85867366]
21,[555.23681766],[45632.6388688],[-2961.52514826]
22,[-3231.16825127],[39264.02153984],[-3214.12807979]
23,[5479.92459936],[28057.18218496],[-2764.19818339]
24,[-19241.17876736],[33871.34392771],[-4970.61607791]
25,[-49434.2917676],[43601.77940416],[-4891.12771796]
26,[5060.73280336],[20847.26731257],[-2950.17053488]
27,[-6546.61804293],[26769.96726906],[-2604.69308119]
28,[-4892.78650014],[32549.16312591],[-18526.74070607]
29,[-2736.47369846],[23315.30058979],[-3518.6120145]
30,[-859.59604926],[21930.70288404],[-6670.36755121]
31,[270.46777664],[18726.37335325],[-2657.20231304]
32,[-15167.27673944],[28956.34428252],[-16402.26808204]
33,[5007.23890467],[15100.38849771],[-2875.04992225]
34,[3679.96326677],[16729.88028346],[-6086.56665692]
35,[-4937.98656171],[20815.78348145],[-3075.35727999]
36,[1789.68818532],[14111.81970705],[-3729.44933973]
37,[-4343.83572384],[16720.12781323],[-5689.8322781]
38,[-162.34555843],[15266.76292721],[-6025.82487673]
39,[46.3409612],[14451.61016288],[-5484.02419924]
40,[614.89086232],[13046.98808666],[-4370.69684778]
41,[-12073.26914935],[16549.81973284],[-8214.47489388]
42,[-5774.25941141],[12775.31079897],[-4312.32939993]
43,[3901.50317641],[8434.17291876],[-4082.31980694]
44,[1861.42502793],[10153.88175401],[-9319.97966586]
45,[-785.27286477],[9442.94256574],[-5875.60277247]
46,[429.07000311],[9194.98119345],[-6222.96862501]
47,[215.28290839],[8544.91291425],[-4937.21564696]
48,[-2739.38133962],[8767.43833314],[-5026.3803453]
49,[-1880.08448672],[8106.92986789],[-4988.4456141]
50,[-350.891663],[7191.65082649],[-4686.37565431]
51,[-453.85313143],[7045.88001613],[-5266.04986585]
52,[823.7660843],[6156.95860841],[-5289.65920852]
53,[-1633.07490204],[6902.2600043],[-4480.86405454]
54,[-90.73865175],[5825.07204081],[-3621.21769345]
55,[-1670.18079493],[7290.02769793],[-5290.73897721]
56,[-1181.84287081],[5881.94541612],[-4825.10912921]
57,[1359.29509395],[4840.21480427],[-4326.36074275]
58,[-4394.09902573],[8650.10030893],[-9910.28309194]
59,[-1666.63374131],[5606.33787321],[-3913.88203081]
60,[-594.34955911],[5015.19978623],[-4293.11737277]
61,[418.14227053],[4351.99389534],[-4610.28867128]
62,[-2128.91320116],[5667.33980648],[-4377.20907206]
63,[-3772.96064214],[6233.23623631],[-4410.7362413]
64,[-764.2304386],[4545.43306297],[-3576.71203176]
65,[-706.27137218],[4371.00180085],[-3722.59775162]
66,[-1985.42765575],[4756.0421473],[-3449.75631268]
67,[-6523.56072683],[6339.56630983],[-3431.8771982]
68,[-6862.26926176],[6124.59144393],[-3319.06168974]
69,[-891.5025643],[3850.48242095],[-3809.76420579]
70,[-50.58651004],[3169.75903114],[-3730.05105087]
71,[-384.28243145],[3163.38438144],[-3562.92864675]
72,[-300.99029312],[3189.13755524],[-3860.82134072]
73,[-3828.83094845],[5043.99202361],[-4162.28762195]
74,[1051.9824562],[2540.11192717],[-3312.38761678]
75,[-1317.66050154],[3238.27045431],[-4000.23049612]
76,[-1071.21930897],[3219.09880431],[-3967.073174]
77,[130.11765278],[2485.08315262],[-4015.03777114]
78,[-4129.78330525],[4621.95518651],[-4497.30788807]
79,[-315.98066755],[2575.47701797],[-3467.09818676]
80,[-92.90635802],[2470.24367548],[-3183.49485019]
81,[-1912.33223243],[3078.15685469],[-3569.57086509]
82,[-5025.17438047],[4795.02343838],[-4710.99419791]
83,[-66.54250638],[2298.74713585],[-3502.1454776]
84,[-1066.15939828],[2612.48844419],[-3566.44263494]
85,[906.0826214],[1778.33422103],[-3425.50632182]
86,[280.55715637],[2067.34751366],[-3419.61814722]
87,[-2428.10635565],[2991.68781994],[-3358.12875523]
88,[-795.28733757],[2271.83409354],[-3482.89515011]
89,[-126.31260611],[1977.63369301],[-3003.22751831]
90,[-173.82354677],[1981.94410853],[-3643.27962188]
91,[-596.50776095],[2106.43956575],[-3307.72527426]
92,[-977.71941894],[2233.26556095],[-3489.91526285]
93,[99.97229922],[1729.46506649],[-3407.28880965]
94,[-414.22434359],[1848.87460271],[-3591.72780449]
95,[-157.6323117],[1712.55589121],[-2771.31509027]
