,Mean,Variance,Predictive model
0,[429.14895006],[1786.38968429],[-4.35138101]
1,[1082.10777517],[1821.51338054],[-1988.75631586]
2,[477.48951226],[1938.29081292],[-21.23410324]
3,[5927.53285363],[3834.51236106],[-1026.28353286]
4,[-9055.5746774],[9441.12119122],[-656.84065637]
5,[1662.81689417],[2052.67716077],[-135.54988139]
6,[-25737.85017519],[12437.77016181],[-799.96699962]
7,[-3123.68899535],[3051.41003454],[-198.45247052]
8,[-7188.44362635],[5549.28395379],[-214.78417543]
9,[1237.29942097],[1528.60784409],[-133.6779811]
10,[-11741.50131393],[5941.4505926],[-396.76640715]
11,[-87.72914943],[1403.71565037],[-171.35843108]
12,[402.03499065],[1150.7311424],[-186.47743562]
13,[-1062.40682993],[1584.07270159],[-86.30650261]
14,[-354.6096337],[963.53913348],[-35.92800295]
15,[-3087.6547662],[1906.64257409],[-168.51450255]
16,[-48.72579988],[615.92759794],[-64.9361539]
17,[-172.34036795],[662.86579891],[-141.30717595]
18,[-139.75166376],[586.4501875],[-150.61959514]
19,[-9.75236968],[471.13029207],[-58.27421453]
20,[228.21854589],[362.45114512],[-167.40802232]
21,[-65.19616008],[420.61409132],[-70.4195944]
22,[16.84148783],[333.45748437],[-55.89354079]
23,[24.80125287],[340.02951829],[-65.95323078]
24,[-10.13709502],[319.51028625],[-72.63674601]
25,[-56.16476781],[321.36981211],[-50.29255964]
26,[92.09797254],[334.90166976],[-201.41979296]
27,[-66.87114051],[354.61778259],[-115.76282509]
28,[-0.18666299],[287.11826797],[-68.70074238]
29,[-96.72922878],[318.95993623],[-49.4821731]
30,[-8.4623816],[281.45788306],[-118.87070625]
31,[8.29499897],[243.20376172],[-63.00282077]
32,[-45.03787384],[278.9998512],[-93.89926583]
33,[-17.76911953],[241.70942515],[-51.76711002]
34,[8.42388076],[236.86738417],[-67.87364335]
35,[0.91331592],[226.0790994],[-44.1079525]
36,[-0.34610765],[225.09765918],[-52.33695323]
37,[69.3679558],[250.98945691],[-146.09875493]
38,[-132.10855248],[301.38839702],[-143.59471415]
39,[-0.07167714],[215.78160825],[-74.50825738]
40,[-7.20426237],[213.7874174],[-64.8685036]
41,[0.74508232],[210.70474562],[-62.987716]
42,[-4.76620492],[214.91380503],[-88.16706157]
43,[-26.80833075],[215.0718777],[-60.9119766]
44,[-12.18242482],[206.69325716],[-52.50775176]
45,[-2.48720961],[203.38771427],[-70.48381464]
46,[-4.57462451],[193.88544306],[-71.28878911]
47,[-46.16923438],[253.49181972],[-180.47502311]
48,[2.56104416],[186.76313945],[-61.93573367]
49,[8.13195865],[189.95275447],[-55.74288445]
50,[4.47996895],[183.90768381],[-64.2488493]
51,[6.1019983],[179.17578805],[-43.12098673]
52,[0.56762748],[185.14738082],[-75.24824637]
53,[-2.81607593],[180.84057302],[-51.93619371]
54,[-3.810136],[178.26967128],[-50.11765629]
55,[-13.65331345],[181.7975827],[-44.22856442]
56,[-0.60039575],[172.48507128],[-36.82023414]
57,[-3.79469539],[177.12922056],[-69.78986864]
58,[-1.63225356],[169.80057397],[-47.9253064]
59,[2.25970093],[170.0364153],[-61.1978457]
60,[-33.64719674],[185.0905679],[-40.91490093]
61,[2.57392588],[165.37175809],[-45.3148002]
62,[4.39015861],[162.97196463],[-49.92638105]
63,[-5.90181078],[165.59075147],[-39.21244496]
64,[-3.66260692],[162.90602175],[-36.15981116]
65,[-1.56017278],[162.12695938],[-47.35186962]
66,[2.98156],[158.34414204],[-46.78411496]
67,[-48.27060313],[177.6835596],[-55.83566624]
68,[-18.34736605],[165.15677927],[-36.90150576]
69,[-4.60469962],[156.75146792],[-56.85358483]
70,[-2.15898136],[155.4509746],[-36.11866859]
71,[-3.05850267],[153.96501382],[-40.7592679]
72,[-32.32763025],[164.5841144],[-36.18370978]
73,[3.92292895],[149.17563909],[-42.30440829]
74,[-4.77409158],[151.94434646],[-47.73705315]
75,[-2.21768103],[149.68999473],[-28.71715276]
76,[-1.56004239],[148.2457211],[-40.06024354]
77,[-3.69894781],[147.42741148],[-32.12036295]
78,[1.16021466],[144.93384442],[-48.07280197]
79,[-0.96216275],[144.47362124],[-30.17423558]
80,[-0.767732],[143.23477164],[-39.82527493]
81,[1.22316561],[141.92207017],[-31.15207423]
82,[-3.53378782],[143.09045398],[-32.92572007]
83,[-3.20297593],[141.86217917],[-30.47179085]
84,[-0.81779562],[139.92972218],[-41.56582269]
85,[2.69963873],[137.30630346],[-33.53081802]
86,[1.79331952],[136.65298944],[-33.10720859]
87,[-3.06788764],[137.87559784],[-26.94563015]
88,[-6.54400892],[138.32720133],[-49.24617924]
89,[-0.70101797],[135.51377322],[-30.35026785]
90,[3.24893853],[132.9497312],[-35.51848113]
91,[-1.32676293],[134.18390873],[-38.5854641]
92,[-1.25535388],[133.17966779],[-28.57218251]
93,[-1.8574992],[132.83680572],[-30.32346926]
94,[-2.01443867],[132.26174672],[-33.90520188]
95,[-0.11210649],[130.63428808],[-21.25730688]
