,Mean,Variance,Predictive model
0,[6.57912524],[1.02924661],[0.12940451]
1,[6.24872608],[1.12954165],[0.22575909]
2,[6.4384141],[1.10721572],[0.9803679]
3,[4.08584062],[0.65612598],[46.57859213]
4,[7.36296231],[0.77448172],[0.27925545]
5,[8.11045919],[0.59291467],[0.27176]
6,[9.52686801],[1.06314668],[0.54446693]
7,[9.92178727],[0.75819026],[0.63655416]
8,[11.38399746],[0.67760122],[0.78287197]
9,[11.189998],[0.73068563],[0.85033531]
10,[11.45793247],[0.57663575],[0.93282413]
11,[12.98081244],[1.80828445],[1.1700375]
12,[13.7713833],[1.67627727],[1.25220198]
13,[12.61642156],[1.73532915],[1.20692763]
14,[14.2201656],[1.252877],[1.6471808]
15,[13.95046239],[1.72242139],[1.63647193]
16,[13.04555204],[1.89276981],[1.80433862]
17,[9.17234459],[2.84479615],[2.57036556]
18,[13.18930648],[1.78094841],[2.32735547]
19,[13.36296837],[1.46364351],[2.58165288]
20,[12.94909505],[2.60151342],[2.71675988]
21,[13.07146051],[2.65211771],[2.86747189]
22,[12.73593997],[2.52913092],[3.2371591]
23,[9.92402718],[3.64761875],[4.44756705]
24,[9.6611591],[3.74666364],[4.55196028]
25,[9.48937546],[3.6764973],[0.]
26,[9.1461532],[3.71448453],[0.]
27,[9.11258822],[3.71804898],[0.]
28,[9.02704028],[3.69936933],[0.]
29,[14.1998503],[1.37923845],[0.]
30,[8.96036474],[3.69959553],[0.]
31,[13.26029709],[1.56597047],[0.]
32,[8.88560567],[3.70472812],[0.]
33,[8.7420706],[3.77395318],[0.]
34,[8.65618048],[3.77092804],[0.]
35,[8.57616411],[3.76446268],[0.]
36,[8.55086549],[3.7264851],[0.]
37,[8.51202018],[3.6940708],[0.]
38,[8.41830031],[3.709151],[0.]
39,[8.91355031],[3.60910766],[0.]
40,[8.31745163],[3.66783477],[0.]
41,[14.09588514],[1.38309823],[0.]
42,[8.25429676],[3.63276203],[0.]
43,[9.21947407],[3.42389587],[0.]
44,[8.7049243],[3.49865078],[0.]
45,[8.10390596],[3.59117682],[0.]
46,[9.16915391],[3.33135645],[0.]
47,[13.6188031],[1.25299447],[0.]
48,[7.98722644],[3.53930448],[0.]
49,[8.12940119],[3.50874296],[0.]
50,[7.94138129],[3.48935718],[0.]
51,[7.9192565],[3.46432496],[0.]
52,[8.31188563],[3.39651839],[0.]
53,[7.88610957],[3.41402255],[0.]
54,[7.18273748],[3.47956324],[0.]
55,[9.41961388],[3.20530113],[0.]
56,[7.79300277],[3.37998082],[0.]
57,[7.77698294],[3.35621942],[0.]
58,[7.73618509],[3.34752752],[0.]
59,[7.70577584],[3.37436182],[0.]
60,[7.62327417],[3.36712747],[0.]
61,[7.81846196],[3.39221969],[0.]
62,[7.47706563],[3.42999525],[0.]
63,[7.44805348],[3.41433396],[0.]
64,[11.59539939],[2.04213434],[0.]
65,[7.44248795],[3.39272286],[0.]
66,[7.42351138],[3.37414355],[0.]
67,[7.37186468],[3.38113909],[0.]
68,[7.36528039],[3.35982963],[0.]
69,[7.35692325],[3.33878447],[0.]
70,[7.32662228],[3.32839355],[0.]
71,[7.30404316],[3.41984],[0.]
72,[7.26873598],[3.30817659],[0.]
73,[7.32167068],[3.28720744],[0.]
74,[7.24405691],[3.27203412],[0.]
75,[7.22905156],[3.25570394],[0.]
76,[7.20854195],[3.24634423],[0.]
77,[7.16992786],[3.23973331],[0.]
78,[7.14506195],[3.23221054],[0.]
79,[7.41321348],[3.21380801],[0.]
80,[12.25130215],[1.43096022],[0.]
81,[7.1125036],[3.18807431],[0.]
82,[7.08841989],[3.1712073],[0.]
83,[7.06832343],[3.15970491],[0.]
84,[7.52393447],[3.11054601],[0.]
85,[14.27624909],[1.28357353],[0.]
86,[7.06989869],[3.12428551],[0.]
87,[7.94204269],[2.91235611],[0.]
88,[8.14027817],[2.84090648],[0.]
89,[8.8150713],[2.7392],[0.]
90,[7.2934916],[3.04058338],[0.]
91,[7.63567615],[2.98245166],[0.]
92,[7.67892947],[2.8824821],[0.]
93,[7.07907094],[3.04907471],[0.]
94,[6.90980529],[3.07592458],[0.]
95,[7.58184043],[2.88556135],[0.]
