,Mean,Variance,Predictive model
0,[1.11151895],[1.57250205],[0.00075656]
1,[0.23279217],[1.96041753],[0.01163253]
2,[-36.55070187],[25.83966184],[-0.52534769]
3,[-2.54925396],[7.72309855],[-0.20889589]
4,[-45.01006717],[31.13924738],[-1.03777535]
5,[-2.1102019],[12.20346666],[-0.24576432]
6,[2.29910758],[6.67663422],[-0.42285436]
7,[-16.96548011],[11.64817524],[-2.16228955]
8,[-31.06562808],[20.82749775],[-2.25186939]
9,[1.46471146],[3.47241939],[-0.12845774]
10,[3.74764281],[1.88429416],[-0.00365737]
11,[0.97449968],[3.36611372],[0.01890075]
12,[-7.2257474],[5.79196184],[-0.00547538]
13,[-1.07722042],[2.98232538],[-0.39680472]
14,[-3.80104194],[3.44759322],[-0.00089607]
15,[1.28974714],[1.24419911],[-0.05103084]
16,[-1.01141255],[1.6528254],[-0.03504071]
17,[1.29814865],[0.49023454],[-0.02442217]
18,[0.32613847],[0.9088122],[-0.01603976]
19,[0.55196487],[0.6963662],[-0.0110553]
20,[0.02930219],[0.81257913],[-0.01817401]
21,[0.83665272],[0.45890367],[0.01481258]
22,[-2.8773446],[1.99108686],[-0.09552323]
23,[1.01735728],[0.39043532],[-0.01283164]
24,[0.74673347],[0.44630786],[-0.00606223]
25,[0.53246139],[0.47451961],[0.01393217]
26,[0.9506291],[0.311754],[0.07226113]
27,[0.83038562],[0.27839215],[0.04635794]
28,[0.90481114],[0.23341534],[0.07875172]
29,[1.00543326],[0.14591951],[0.13903288]
30,[0.9650737],[0.16168678],[0.15453689]
31,[0.99797477],[0.13706088],[0.17942454]
32,[1.01650726],[0.122343],[0.24393756]
33,[1.02174078],[0.12652907],[0.25869531]
34,[1.01062658],[0.12991732],[0.3324711]
35,[1.02171137],[0.11464407],[0.30683126]
36,[0.97331431],[0.13115806],[0.37387774]
37,[1.02514959],[0.10874916],[0.35456619]
38,[1.02783747],[0.10513794],[0.36272272]
39,[-0.0296085],[0.52522421],[0.]
40,[-1.77034494],[1.23916882],[0.]
41,[1.02339425],[0.10841729],[0.]
42,[1.01067874],[0.10990743],[0.]
43,[1.02700259],[0.10233782],[0.]
44,[0.17836123],[0.43342832],[0.]
45,[0.99676476],[0.1121848],[0.]
46,[1.01469032],[0.10339657],[0.]
47,[1.02351868],[0.09826185],[0.]
48,[1.02850418],[0.09555224],[0.]
49,[1.02642489],[0.09520689],[0.]
50,[1.02939407],[0.09282407],[0.]
51,[1.0197612],[0.09621613],[0.]
52,[1.0268911],[0.09232787],[0.]
53,[1.03099899],[0.09016806],[0.]
54,[1.02944118],[0.08985207],[0.]
55,[1.02663636],[0.09021832],[0.]
56,[1.02945543],[0.08826673],[0.]
57,[1.00731476],[0.09631299],[0.]
58,[1.02693125],[0.08779334],[0.]
59,[1.02846133],[0.08639173],[0.]
60,[1.03147609],[0.08498704],[0.]
61,[1.02674947],[0.08604041],[0.]
62,[1.03056867],[0.08389279],[0.]
63,[1.03038896],[0.08347139],[0.]
64,[1.02470678],[0.08492712],[0.]
65,[1.02949837],[0.0826497],[0.]
66,[1.03104963],[0.0814205],[0.]
67,[1.02939456],[0.08150191],[0.]
68,[1.03001201],[0.0805962],[0.]
69,[0.41814324],[0.31901418],[0.]
70,[1.02953909],[0.0797679],[0.]
71,[1.03117584],[0.07867671],[0.]
72,[1.02812141],[0.07937012],[0.]
73,[1.02966301],[0.07853803],[0.]
74,[1.02860335],[0.07801971],[0.]
75,[1.03033436],[0.07696355],[0.]
76,[1.02785262],[0.07773345],[0.]
77,[1.02509684],[0.07797873],[0.]
78,[1.03089964],[0.07557174],[0.]
79,[1.03032414],[0.07541723],[0.]
80,[1.029369],[0.07536931],[0.]
81,[1.03068721],[0.07443001],[0.]
82,[1.03008184],[0.07420428],[0.]
83,[1.02871711],[0.07426048],[0.]
84,[1.02965354],[0.07370711],[0.]
85,[1.03043553],[0.07295789],[0.]
86,[1.03020426],[0.07255571],[0.]
87,[1.02923759],[0.07248695],[0.]
88,[1.02753811],[0.07264044],[0.]
89,[1.03050416],[0.07143949],[0.]
90,[1.02519038],[0.07249348],[0.]
91,[1.03070608],[0.07062908],[0.]
92,[1.02722498],[0.07123069],[0.]
93,[1.03118882],[0.06978709],[0.]
94,[1.02953964],[0.06996429],[0.]
95,[1.02702],[0.07037497],[0.]
