,Mean,Variance,Predictive model
0,[221.89432104],[15085.38978655],[-22.31808306]
1,[-75723.3429003],[144172.14488859],[-449.29873645]
2,[-11648.95036308],[12588.16692506],[-200.46996285]
3,[-257410.83541886],[181113.6385278],[-5138.3016703]
4,[2898.15140451],[24747.55358673],[-3646.50190649]
5,[14834.47613208],[15255.90574399],[-8395.2184958]
6,[265.48298275],[16104.53442685],[-3128.37254219]
7,[5519.76369497],[10441.48850752],[-4745.37853785]
8,[-1993.69764153],[8869.70329312],[-1124.98671109]
9,[3084.20898743],[5900.29654872],[-872.42811432]
10,[-4715.96805147],[8417.28844378],[-1470.47924851]
11,[-5284.74872471],[6704.84604589],[-1197.40741678]
12,[-6551.21867106],[6070.67707801],[-203.65754783]
13,[2124.26354009],[2639.21845216],[-421.78362552]
14,[-2205.91612063],[3387.56611939],[-613.02679445]
15,[-279.65123825],[2142.49396024],[-386.79959086]
16,[-446.96513906],[2015.44213449],[-513.79522676]
17,[-49.87548001],[1595.3762674],[-514.09613412]
18,[-293.38897087],[1525.57066474],[-456.35009926]
19,[-7.7810141],[1095.68893781],[-280.71950816]
20,[-43.53878316],[1073.57008218],[-349.81328545]
21,[-1975.73608963],[2077.24057312],[-1198.30131363]
22,[-155.97227272],[1023.17101342],[-678.95606036]
23,[-192.96317219],[879.52864721],[-402.38867656]
24,[-60.97671995],[785.97836463],[-372.88448545]
25,[-5.19202141],[703.38789636],[-338.73444092]
26,[-127.06509363],[793.53350402],[-616.18925697]
27,[-4.23131403],[642.09558363],[-316.83519089]
28,[-41.87922939],[688.17602014],[-341.91497839]
29,[-8.38479819],[627.23551823],[-410.54874653]
30,[-18.77011278],[617.54238944],[-342.40985193]
31,[-25.03075097],[610.65536984],[-414.71198285]
32,[87.55935903],[626.15684841],[-663.78581331]
33,[-228.06051138],[727.15159468],[-401.26687262]
34,[-66.27990767],[659.45702686],[-555.5286289]
35,[-53.895616],[644.1804126],[-408.58709044]
36,[-59.89236136],[576.90788706],[-348.63307402]
37,[-9.93167412],[528.50324336],[-451.45899317]
38,[-1.74101218],[511.67045306],[-444.25015183]
39,[-42.32376264],[538.08370714],[-435.42557919]
40,[-243.00240256],[609.18027962],[-516.76426826]
41,[-15.86692928],[506.06037064],[-476.67870463]
42,[-3.77977348],[490.58078994],[-426.20007152]
43,[-2.00498657],[485.67980357],[-647.78072152]
44,[-42.24847146],[493.01214781],[-520.5165132]
45,[-10.18952253],[471.89365496],[-484.93555955]
46,[10.29272155],[464.86753435],[-318.0420226]
47,[-10.77142318],[462.68519805],[-507.67341783]
48,[-33.98389313],[474.17314169],[-439.51073181]
49,[-23.64621279],[467.5121141],[-434.26253793]
50,[56.89292018],[430.11470335],[-467.95675342]
51,[-5.557839],[449.79284556],[-518.08288995]
52,[-5.36805771],[439.80590886],[-516.99763672]
53,[1.80066049],[431.10152893],[-492.68384939]
54,[-6.64391754],[427.8782241],[-478.44441807]
55,[-46.13954206],[437.15481859],[-431.08855564]
56,[-1.84139299],[417.51103205],[-416.5684695]
57,[-7.3834557],[413.57026835],[-386.82619409]
58,[-6.23877773],[405.43590322],[-318.7391264]
59,[-27.18510552],[411.15736374],[-414.71858129]
60,[-106.45821511],[438.53800851],[-396.65233232]
61,[50.2817106],[386.07316228],[-258.68552805]
62,[-3.29139984],[393.03378902],[-399.41179909]
63,[-30.21877598],[401.29565184],[-469.42738387]
64,[-12.48709592],[391.61428719],[-483.94069272]
65,[-8.09173211],[386.70245298],[-500.54618088]
66,[9.22989249],[374.1694312],[-397.67801278]
67,[-22.55735323],[384.61096701],[-304.14799221]
68,[-4.27503653],[375.15545813],[-280.08954185]
69,[-34.79553426],[385.0248059],[-248.90173844]
70,[-4.26176109],[368.14285342],[-319.34188374]
71,[-2.08225606],[365.44291036],[-378.10331514]
72,[-14.80176376],[367.30240838],[-286.80877635]
73,[-5.17050505],[359.84396429],[-196.43282763]
74,[24.74426649],[349.42362829],[-301.51778485]
75,[-1.80623516],[355.08872604],[-210.94093283]
76,[-20.5063087],[357.28282576],[-227.13812399]
77,[57.82584781],[422.20149972],[-318.38719747]
78,[-7.0567137],[347.53280424],[-344.34572574]
79,[-6.63268013],[344.00592161],[-313.84769014]
80,[-4.01011556],[343.44286095],[-284.18466941]
81,[-2.23337897],[338.05106707],[-322.85925609]
82,[-5.02289122],[336.62957548],[-250.09798512]
83,[-12.82035679],[338.27612557],[-294.21198674]
84,[6.45536587],[328.49216899],[-280.52072043]
85,[-17.06335501],[336.10369326],[-269.85204187]
86,[-1.10828348],[328.0878995],[-216.96890475]
87,[-6.19267414],[327.84890967],[-268.27125019]
88,[-3.81939102],[323.55643195],[-280.21880558]
89,[-1.48963871],[322.76020897],[-269.89532261]
90,[-0.32530962],[318.67031299],[-270.80133117]
91,[0.14316763],[315.69638665],[-265.3410341]
92,[-32.44611788],[329.7246896],[-283.2930966]
93,[-2.18448981],[313.53297491],[-239.39625087]
94,[-9.19923703],[315.69844963],[-281.3640137]
95,[13.07239908],[303.98879645],[-313.56800559]
