,Mean,Variance,Predictive model
0,[7.59453394],[0.93061959],[0.2597226]
1,[7.35133194],[1.06400687],[0.09873784]
2,[5.65899961],[1.26821281],[1.00837959]
3,[5.62954037],[1.21814298],[6.75512267]
4,[5.61660701],[1.17121297],[0.32052672]
5,[10.04099272],[0.618693],[0.41901276]
6,[10.05977687],[0.52603194],[0.46501343]
7,[9.79577765],[0.61145733],[0.55784835]
8,[6.33790305],[2.03329483],[0.48902362]
9,[7.12471633],[1.70835448],[0.71060629]
10,[10.40239214],[0.67085311],[0.82486626]
11,[6.62084759],[2.2818052],[1.134947]
12,[7.65240132],[1.97015972],[1.03371277]
13,[8.40750617],[1.44482797],[1.16547977]
14,[9.5331959],[0.85570856],[1.27469962]
15,[7.26885423],[1.73254101],[1.11366353]
16,[7.4141774],[1.5347067],[1.36407698]
17,[7.64634279],[1.39100442],[1.68826385]
18,[8.44182229],[1.23355166],[1.84276283]
19,[7.25017521],[1.84822204],[2.0172782]
20,[10.78212943],[0.15141542],[2.22687888]
21,[6.95196446],[1.68142644],[2.24311964]
22,[7.33990482],[1.45518443],[2.34412513]
23,[7.50119944],[1.29857589],[2.41106617]
24,[8.49516798],[1.08006244],[2.39939032]
25,[10.52359913],[0.18006597],[3.49269454]
26,[12.37629416],[0.34823371],[3.83030447]
27,[12.43311021],[0.3101027],[4.27713824]
28,[11.86469613],[0.75600832],[4.43852942]
29,[12.75711936],[0.07132394],[4.83294698]
30,[9.1189861],[1.82476103],[5.09670993]
31,[8.75051832],[1.92210246],[5.04724691]
32,[9.4111829],[1.63985614],[5.50743134]
33,[9.55280819],[1.55425716],[5.81620162]
34,[9.23520799],[1.72673697],[5.79572894]
35,[12.88949107],[0.01688311],[6.81417602]
36,[9.97579523],[1.41254967],[6.57090658]
37,[9.90542748],[1.02031394],[7.5999055]
38,[13.00227664],[0.01753629],[8.31908943]
39,[11.18945826],[0.49197946],[8.51971794]
40,[13.0020756],[0.01758775],[9.18452524]
41,[10.9567624],[0.82259581],[9.05991882]
42,[10.32717895],[0.92964365],[9.57101373]
43,[10.94709299],[0.68573526],[9.39818936]
44,[10.58005181],[1.19749077],[8.98939502]
45,[13.00214467],[0.0175915],[11.41518612]
46,[11.56903265],[1.2714837],[9.02542243]
47,[12.71562155],[0.14027305],[11.64091299]
48,[12.37113095],[0.86160972],[10.89372299]
49,[13.10987755],[0.58819674],[10.8893123]
50,[13.54174937],[0.37686736],[11.2939754]
51,[7.41324325],[2.63822442],[0.]
52,[13.36230282],[0.58792141],[0.]
53,[13.27053112],[0.52867527],[0.]
54,[12.28976628],[1.9104373],[0.]
55,[8.70788433],[2.74098163],[0.]
56,[8.7716573],[2.82823942],[0.]
57,[8.91513391],[2.42869085],[0.]
58,[11.57634426],[1.87414121],[0.]
59,[13.97850612],[0.60088387],[0.]
60,[11.6311048],[1.9260274],[0.]
61,[8.64390037],[2.805741],[0.]
62,[8.53632148],[2.83110495],[0.]
63,[8.36083893],[2.87043647],[0.]
64,[8.45558996],[2.8272977],[0.]
65,[11.53538865],[1.90759042],[0.]
66,[8.25043763],[2.82779422],[0.]
67,[8.2304449],[2.77226106],[0.]
68,[8.21396089],[2.77294661],[0.]
69,[8.05007792],[2.80050042],[0.]
70,[8.1535206],[2.75025003],[0.]
71,[7.81253846],[2.85900054],[0.]
72,[7.7478695],[2.82471322],[0.]
73,[7.92265866],[2.78870443],[0.]
74,[8.36213503],[3.0343969],[0.]
75,[8.08091051],[2.5987305],[0.]
76,[7.76321235],[2.83022699],[0.]
77,[7.8599069],[2.6534694],[0.]
78,[8.13184492],[2.52187018],[0.]
79,[9.27035823],[1.52624049],[0.]
80,[13.31974386],[0.59749171],[0.]
81,[13.34622263],[0.57344211],[0.]
82,[7.758655],[2.67909031],[0.]
83,[9.49621777],[2.74191987],[0.]
84,[7.41992457],[2.72102643],[0.]
85,[13.21133459],[0.77635624],[0.]
86,[7.36562025],[2.78619003],[0.]
87,[7.68015803],[2.6478022],[0.]
88,[13.32224262],[1.2609605],[0.]
89,[13.1507528],[1.11341268],[0.]
90,[9.58266508],[2.78620297],[0.]
91,[8.13409404],[2.5776783],[0.]
92,[7.47520269],[2.61847433],[0.]
93,[8.73961235],[2.31611284],[0.]
94,[9.03521732],[2.18360645],[0.]
95,[8.22129545],[2.35162901],[0.]
