,Mean,Variance,Predictive model
0,[-51.85969632],[49.72191011],[-0.3635654]
1,[-52.18503914],[48.78706064],[-0.39481471]
2,[-44.21690017],[42.22724365],[-0.53306574]
3,[-47.57709946],[43.55347888],[-0.24324032]
4,[-39.18140244],[46.37801358],[-3.11683861]
5,[-30.06605054],[38.45867735],[-2.97526625]
6,[-7.88822534],[27.63838126],[-2.72327219]
7,[-6.50128076],[22.33804665],[-1.33322675]
8,[-28.18828575],[25.82490529],[-0.88702142]
9,[-19.81949212],[24.19550511],[-3.50084925]
10,[-45.73873477],[35.42183419],[-9.28416021]
11,[-8.61903958],[18.11439062],[-1.5253805]
12,[-20.87457911],[18.90523316],[-3.75336765]
13,[-5.64148138],[11.3735842],[-1.94850205]
14,[-23.04172433],[17.09295114],[-3.78903146]
15,[-6.69049595],[8.60705392],[-1.86552218]
16,[-0.18102229],[5.27102899],[-1.23486725]
17,[-4.4625075],[6.3924562],[-2.80844698]
18,[-9.51906754],[8.04466553],[-4.06946039]
19,[-3.34232686],[4.67366397],[-2.77565743]
20,[-3.36686643],[3.87189192],[-1.6976474]
21,[-0.17114833],[2.45520587],[-1.37121445]
22,[-4.11904018],[2.93167808],[-1.57355519]
23,[-4.2256813],[2.90459039],[-1.89691805]
24,[-0.6600265],[1.4784088],[-1.48267656]
25,[-1.00644488],[1.49764546],[-2.3180692]
26,[-1.00076864],[0.79883409],[-1.0395377]
27,[-0.55901171],[0.59300633],[-0.88337824]
28,[-0.25926062],[0.47490701],[-1.37474446]
29,[-0.49915697],[0.18237567],[-0.98325864]
30,[-0.45191044],[0.16873857],[-0.68067457]
31,[-0.66109907],[0.17326574],[-0.99801321]
32,[-0.75622089],[0.63380416],[-0.]
33,[-1.06943287],[0.69214287],[-0.]
34,[-0.91746271],[0.55409227],[-0.]
35,[-0.93523064],[0.45507485],[-0.]
36,[-0.36522345],[0.17421672],[-0.]
37,[-0.39844591],[0.15889636],[-0.]
38,[-0.67180095],[0.25450904],[-0.]
39,[-0.40161614],[0.1303007],[-0.]
40,[-0.39852343],[0.14605794],[-0.]
41,[-0.44604158],[0.14435555],[-0.]
42,[-0.40734459],[0.12233846],[-0.]
43,[-0.40793895],[0.12334552],[-0.]
44,[-0.40640283],[0.11734911],[-0.]
45,[-0.42344182],[0.12237815],[-0.]
46,[-0.40043072],[0.11060662],[-0.]
47,[-0.40186292],[0.1101701],[-0.]
48,[-0.404954],[0.10847981],[-0.]
49,[-0.40164247],[0.10609131],[-0.]
50,[-0.40962075],[0.10657578],[-0.]
51,[-0.39960433],[0.10327512],[-0.]
52,[-8.64097974],[3.30368119],[-0.]
53,[-0.40166216],[0.10065109],[-0.]
54,[-0.42678124],[0.10962678],[-0.]
55,[-0.40150965],[0.09827084],[-0.]
56,[-0.41330468],[0.10157479],[-0.]
57,[-1.23754742],[0.42322966],[-0.]
58,[-0.40244546],[0.09652786],[-0.]
59,[-0.40240896],[0.09465722],[-0.]
60,[-0.40354625],[0.09596032],[-0.]
61,[-0.40255612],[0.09426183],[-0.]
62,[-0.40314651],[0.09380487],[-0.]
63,[-0.39670419],[0.09062402],[-0.]
64,[-0.4053315],[0.09309102],[-0.]
65,[-0.41300096],[0.09564744],[-0.]
66,[-0.39790172],[0.08953624],[-0.]
67,[-0.40010946],[0.08932884],[-0.]
68,[-0.40235576],[0.08935528],[-0.]
69,[-0.39722703],[0.08735551],[-0.]
70,[-0.40665539],[0.08903766],[-0.]
71,[-5.75100144],[2.17240583],[-0.]
72,[-0.4222877],[0.09354892],[-0.]
73,[-0.40202849],[0.08619126],[-0.]
74,[-0.39976482],[0.08535057],[-0.]
75,[-0.39828306],[0.08406441],[-0.]
76,[-0.39715827],[0.08337299],[-0.]
77,[-0.40306154],[0.08341466],[-0.]
78,[-0.4003834],[0.08312061],[-0.]
79,[-0.41441179],[0.08505469],[-0.]
80,[-0.40024043],[0.08190748],[-0.]
81,[-0.3987911],[0.08124552],[-0.]
82,[-0.41230887],[0.08280694],[-0.]
83,[-0.40089687],[0.08142257],[-0.]
84,[-0.40283418],[0.08022842],[-0.]
85,[-0.40002656],[0.07965965],[-0.]
86,[-0.39996406],[0.07918266],[-0.]
87,[-0.41138036],[0.08140062],[-0.]
88,[-0.44719091],[0.09560567],[-0.]
89,[-0.40027252],[0.07842122],[-0.]
90,[-0.40602516],[0.07945238],[-0.]
91,[-0.39987713],[0.0773972],[-0.]
92,[-0.40381445],[0.07790184],[-0.]
93,[-0.39906474],[0.07632437],[-0.]
94,[-0.40028041],[0.0761282],[-0.]
95,[-0.40346549],[0.07661679],[-0.]
