,Mean,Variance,Predictive model
0,[111.0877233],[48.68013242],[0.28435783]
1,[107.8444589],[51.80777932],[0.68080309]
2,[107.01882529],[49.37247649],[1.43311282]
3,[105.95987354],[47.24683343],[2.03738174]
4,[108.42563486],[44.17403682],[0.10944773]
5,[114.79300182],[42.51560708],[2.5228548]
6,[127.67111517],[33.99981823],[1.32898134]
7,[117.04814536],[39.79214326],[2.13872249]
8,[108.13654615],[41.46240539],[6.14804912]
9,[111.14631688],[45.15016589],[2.37123044]
10,[118.51853829],[43.90835143],[3.31829966]
11,[114.75002132],[39.36907177],[4.91213055]
12,[108.61044413],[39.49354108],[1.3952661]
13,[111.00694655],[40.35518037],[8.48972168]
14,[149.26682075],[51.23491989],[-6.51327378]
15,[140.05764128],[55.38187097],[2.37500479]
16,[171.99789525],[44.31276454],[0.36023815]
17,[171.34804648],[39.79270063],[12.72538105]
18,[177.17569818],[44.30677736],[3.25236786]
19,[174.68625467],[42.48912498],[10.5990168]
20,[167.32080374],[43.05156929],[3.8709844]
21,[170.34836684],[43.11566141],[-0.94953348]
22,[177.97790157],[40.13289701],[5.14914921]
23,[168.59634593],[41.14648745],[18.47397348]
24,[109.94180542],[52.60846393],[45.47513879]
25,[68.35036169],[51.68198424],[16.70618002]
26,[176.9952036],[37.41694858],[10.56925996]
27,[172.54686326],[36.55653663],[22.43839089]
28,[188.16854722],[29.26088845],[51.60588168]
29,[160.24310388],[33.29817057],[16.13025142]
30,[176.27132696],[34.27764852],[15.25793558]
31,[98.74756697],[49.23441476],[49.62941661]
32,[189.21064888],[36.58999922],[13.97618767]
33,[183.12480364],[38.21258208],[25.33175862]
34,[195.16123142],[37.13938767],[30.90626692]
35,[199.23491629],[32.62473016],[62.96360447]
36,[185.31749011],[35.24188912],[19.15585543]
37,[116.45265279],[49.4155139],[-8.09921341]
38,[159.43869664],[36.77767059],[9.50250097]
39,[11.15582854],[57.87286053],[70.13640812]
40,[103.12296846],[43.57177291],[15.5083681]
41,[129.08599819],[48.71982449],[21.20692876]
42,[170.41592148],[38.0772658],[23.04334654]
43,[103.91551198],[41.59873408],[20.03040879]
44,[186.59897294],[33.40845658],[81.46214895]
45,[193.23499055],[34.22958475],[44.59968014]
46,[65.09316558],[52.82629822],[34.33696642]
47,[190.88853583],[31.91045054],[12.22159254]
48,[112.2503089],[40.32588475],[71.61267657]
49,[153.61379824],[36.98637504],[9.29249286]
50,[103.25787133],[43.74891744],[9.78014531]
51,[21.10880677],[54.77586658],[58.5208839]
52,[103.37411001],[45.16379523],[2.21452773]
53,[101.93931938],[42.35403262],[37.36714071]
54,[144.38074702],[24.98077436],[27.79860639]
55,[137.82347501],[43.32339154],[19.6120212]
56,[134.39686075],[40.51402264],[20.77053413]
57,[12.41451778],[54.36100125],[79.41397106]
58,[68.07423064],[50.33739436],[12.96370216]
59,[152.95490076],[35.0853863],[-0.8501993]
60,[132.77202437],[41.76002242],[12.92160507]
61,[98.52837652],[46.07918589],[28.99763571]
62,[71.48525666],[51.24380997],[35.55801671]
63,[137.20776074],[31.38902901],[19.37985827]
64,[119.85369544],[36.47596004],[2.94354069]
65,[76.92658101],[47.84580561],[19.32111597]
66,[186.51130131],[23.30947928],[6.56244215]
67,[167.59879215],[32.41261137],[25.61281855]
68,[9.37641469],[50.48294036],[64.12813769]
69,[95.40209232],[42.59673827],[6.36713117]
70,[100.96881164],[42.92352693],[22.74553758]
71,[13.72259775],[50.49722946],[65.99914463]
72,[103.21558703],[41.94856832],[19.69718004]
73,[110.74454086],[40.21432652],[3.94401554]
74,[8.02122138],[50.2819461],[61.82771809]
75,[10.77295338],[53.49061454],[74.07795043]
76,[19.41414957],[54.48474979],[74.79690354]
77,[62.70799455],[52.28153172],[68.30077266]
78,[110.92275367],[45.93864505],[35.44911194]
79,[91.94358536],[46.79981902],[84.15846448]
80,[177.43616532],[34.31243026],[118.5943102]
81,[101.61789524],[45.93064607],[70.22419593]
82,[52.37018002],[53.09824792],[77.01693315]
83,[58.33204307],[51.84526757],[73.53401982]
84,[60.32464379],[52.64847896],[65.07065919]
85,[15.17989],[55.62905243],[87.01714333]
86,[19.93429693],[54.65534239],[87.49141011]
87,[90.7106476],[47.55607443],[41.05459855]
88,[286.81942785],[29.30135508],[196.50254833]
89,[290.78852699],[30.38205002],[184.40907317]
90,[54.55660011],[61.05732099],[98.61095821]
91,[125.65790523],[47.09663599],[81.13534742]
92,[252.02075728],[41.31197265],[38.42202611]
93,[162.43309005],[48.35250054],[77.90220946]
94,[138.86214196],[54.36445687],[73.42368917]
95,[73.48577119],[59.61513453],[153.3801017]
