,Mean,Variance,Predictive model
0,[271.03366273],[367.83918036],[0.]
1,[863.97385598],[95.54553065],[0.]
2,[167.63360714],[368.66407923],[-0.]
3,[803.86463151],[44.25126457],[0.]
4,[832.01623878],[30.05960186],[0.]
5,[738.60869848],[240.02855574],[0.]
6,[545.61711292],[309.96625671],[0.]
7,[524.85229581],[314.49888751],[0.]
8,[553.95462118],[290.71388208],[0.]
9,[570.29828264],[266.18865423],[0.]
10,[535.26490493],[311.02899002],[0.]
11,[600.9121972],[289.89390813],[0.]
12,[540.62619841],[278.70747085],[0.]
13,[325.95830321],[357.97842466],[0.]
14,[349.58994035],[352.15208207],[0.]
15,[285.23935182],[356.61890207],[-0.]
16,[252.95302821],[379.71527942],[-0.]
17,[212.01905691],[412.88672886],[-0.]
18,[203.32283844],[406.85917814],[0.]
19,[187.29753147],[405.28933186],[-0.]
20,[313.4823103],[346.45590302],[0.]
21,[160.41922331],[395.35026887],[-0.]
22,[138.14339625],[390.10317113],[0.]
23,[520.91778059],[239.15540233],[0.]
24,[122.06841298],[381.96693804],[-0.]
25,[618.63449828],[250.42613928],[0.]
26,[176.5368001],[350.35273641],[0.]
27,[756.54399445],[124.85525457],[0.]
28,[111.16690849],[366.61448607],[-0.]
29,[77.53016969],[366.68704157],[-0.]
30,[75.83285042],[362.58805896],[0.]
31,[172.72802832],[343.28538897],[-0.]
32,[193.84739156],[312.60052817],[0.]
33,[69.06751512],[353.35179188],[-0.]
34,[72.99442845],[345.3344945],[0.]
35,[528.07627111],[164.70378526],[0.]
36,[69.26514354],[342.46420075],[-0.]
37,[824.7253223],[47.16972444],[0.]
38,[12.58150671],[353.91950812],[-0.]
39,[50.54424039],[325.41186239],[-0.]
40,[761.61769936],[50.17851612],[0.]
41,[-9.60199311],[342.50159391],[-0.]
42,[822.82484552],[20.28356531],[0.]
43,[817.41771749],[17.178794],[0.]
44,[837.95118415],[6.33577024],[0.]
45,[826.71776968],[6.37248732],[0.]
46,[831.92925536],[3.17899999],[0.]
47,[832.2688497],[1.85523709],[0.]
48,[821.44717435],[2.85358527],[0.]
49,[834.20664802],[1.79931139],[0.]
50,[822.3566544],[1.91516231],[0.]
51,[836.48793378],[1.78789437],[0.]
52,[823.93333039],[1.7099341],[0.]
53,[825.82601859],[2.29948814],[0.]
54,[828.82480248],[1.6975612],[0.]
55,[828.25897772],[2.22407297],[0.]
56,[832.23917744],[1.68666397],[0.]
57,[-159.08584371],[383.19577988],[-0.]
58,[826.83044471],[1.68910843],[0.]
59,[826.95712865],[1.53763339],[0.]
60,[815.37734887],[2.14164653],[0.]
61,[828.02808667],[1.62222447],[0.]
62,[828.37990074],[2.0383438],[0.]
63,[834.18253317],[1.6963797],[0.]
64,[834.19618791],[1.57716864],[0.]
65,[827.81960675],[1.72444506],[0.]
66,[832.22623572],[1.54795601],[0.]
67,[830.39580381],[1.49804205],[0.]
68,[836.37685039],[1.60836367],[0.]
69,[821.40083361],[1.69427684],[0.]
70,[829.53722089],[1.53650748],[0.]
71,[832.38532384],[1.52462234],[0.]
72,[833.19653103],[1.51943262],[0.]
73,[833.34346782],[1.61368506],[0.]
74,[831.87347819],[1.54071018],[0.]
75,[830.70829143],[1.56403427],[0.]
76,[820.17214942],[1.66862514],[0.]
77,[834.32630986],[1.50739734],[0.]
78,[833.6138119],[1.59190926],[0.]
79,[819.94369826],[1.58658299],[0.]
80,[833.84924613],[1.48471088],[0.]
81,[835.37264285],[1.50729594],[0.]
82,[824.82212066],[1.57441788],[0.]
83,[834.26355039],[1.46387365],[0.]
84,[833.09191627],[1.45180644],[0.]
85,[827.18112303],[1.4720553],[0.]
86,[826.47218026],[1.49082031],[0.]
87,[833.72510059],[1.51859285],[0.]
88,[829.04762582],[1.5105488],[0.]
89,[814.83292685],[1.60622781],[0.]
90,[823.73327157],[1.4564168],[0.]
91,[829.5648755],[1.44625597],[0.]
92,[824.40992456],[1.4655395],[0.]
93,[825.1720762],[1.5539963],[0.]
94,[834.6192719],[1.48709428],[0.]
95,[829.24015878],[1.44413214],[0.]
