,Mean,Variance,Predictive model
0,[667.11891892],[201.74767162],[5.01828924]
1,[590.99405877],[208.78225343],[5.66615954]
2,[652.19750242],[144.27515153],[7.21165087]
3,[307.48636354],[302.69844765],[9.03769356]
4,[364.93570745],[288.91567656],[12.77271136]
5,[771.04253466],[137.83663657],[18.67479821]
6,[374.33763983],[288.4566922],[17.7552263]
7,[363.43831361],[295.34682532],[28.10880141]
8,[442.00612426],[290.17954554],[39.43166725]
9,[501.99971373],[294.3453948],[42.83045563]
10,[628.57548062],[265.2912654],[55.38558629]
11,[522.65755983],[282.66601187],[80.79965973]
12,[584.37989688],[262.66867749],[79.74767874]
13,[415.06297845],[326.95351711],[83.39246499]
14,[500.66258463],[301.44804149],[63.43745064]
15,[386.53595669],[343.56644241],[78.95892395]
16,[351.70714615],[352.05772177],[57.55939185]
17,[324.39214844],[369.10599236],[90.77420874]
18,[557.84387694],[329.48406041],[127.92439271]
19,[559.45976298],[341.69558622],[133.40130383]
20,[503.21455048],[325.53341231],[14.51502326]
21,[780.43977611],[160.32128184],[195.49261261]
22,[301.98283808],[363.49520738],[108.90372803]
23,[311.10740729],[349.16306179],[182.78293639]
24,[320.83618637],[363.65549768],[80.62644767]
25,[366.95119158],[330.1296963],[115.87897378]
26,[648.3162048],[281.09721948],[120.32745539]
27,[321.39179403],[359.22904858],[114.97382678]
28,[765.23223217],[161.84336977],[237.64418302]
29,[788.26892918],[96.54779783],[340.4390937]
30,[757.56317933],[105.79230296],[328.67033455]
31,[306.45297536],[355.47796979],[111.24516449]
32,[632.68952748],[130.94852491],[402.81333715]
33,[735.59449688],[74.91618779],[431.55120304]
34,[813.25821833],[47.17052779],[412.30865147]
35,[371.16626193],[356.72160898],[87.83519341]
36,[827.83921114],[23.19884038],[508.92755879]
37,[783.77842526],[34.84426146],[536.11798176]
38,[813.798661],[17.49263063],[567.15021976]
39,[817.25030545],[16.53954639],[590.59375491]
40,[779.81998345],[28.31824776],[617.08316545]
41,[796.59364671],[15.11764163],[644.31446465]
42,[818.06609461],[5.31700456],[689.08615824]
43,[823.81240695],[2.49743998],[736.56995163]
44,[443.45339454],[365.41270036],[-0.]
45,[403.1697544],[394.80868583],[-0.]
46,[368.9400052],[414.02573562],[-0.]
47,[276.77167499],[435.38176586],[-0.]
48,[268.61690972],[433.92406276],[0.]
49,[266.41382815],[429.49732682],[-0.]
50,[223.55239712],[428.15622774],[-0.]
51,[140.02005342],[425.91746903],[-0.]
52,[147.70065071],[415.10190812],[-0.]
53,[152.6967032],[407.24883009],[-0.]
54,[98.73240693],[426.42263811],[-0.]
55,[141.93551135],[405.42519462],[-0.]
56,[85.01716707],[419.43805955],[-0.]
57,[201.07940181],[366.90169689],[0.]
58,[55.49704229],[412.8419449],[-0.]
59,[53.91517923],[416.19824141],[0.]
60,[62.24025776],[403.23434584],[-0.]
61,[167.41481443],[367.65729051],[-0.]
62,[193.46212757],[355.52299116],[0.]
63,[275.92637404],[318.20831156],[0.]
64,[-4.12375921],[413.9137216],[0.]
65,[128.95802513],[341.71730227],[0.]
66,[-61.51029807],[401.49203608],[-0.]
67,[27.75315295],[363.70132344],[-0.]
68,[767.72217955],[66.60746007],[0.]
69,[-66.97428353],[385.85721826],[-0.]
70,[-27.98384438],[367.95268093],[0.]
71,[217.44169198],[270.11497614],[0.]
72,[557.27511552],[135.97937167],[0.]
73,[470.25804664],[167.98446442],[0.]
74,[-11.16822998],[411.90507695],[-0.]
75,[279.42603388],[283.44024252],[0.]
76,[110.3413386],[345.90118757],[0.]
77,[305.30796663],[267.82720042],[0.]
78,[47.91516918],[364.13243017],[-0.]
79,[-54.41464287],[392.19245834],[0.]
80,[317.20227443],[235.57621589],[0.]
81,[60.24631357],[330.24868661],[-0.]
82,[-3.50314675],[353.94031373],[-0.]
83,[734.62025593],[60.3273924],[0.]
84,[219.59859269],[266.72950528],[0.]
85,[326.6230293],[212.45586307],[0.]
86,[-95.2684459],[376.04001284],[-0.]
87,[845.15062201],[8.19315902],[0.]
88,[551.60079673],[121.74439915],[0.]
89,[753.84766858],[37.16371394],[0.]
90,[628.34677852],[83.38511081],[0.]
91,[823.5851493],[9.55812694],[0.]
92,[559.09309691],[112.13948076],[0.]
93,[649.13266781],[74.52512879],[0.]
94,[827.60798792],[3.18138962],[0.]
95,[829.176728],[2.98381201],[0.]
