,Mean,Variance,Predictive model
0,[25.65275251],[32.06972347],[0.0498109]
1,[28.47104602],[32.26869805],[0.33779541]
2,[14.86943415],[39.79407277],[-0.61169522]
3,[30.50465983],[38.12841255],[-1.48531283]
4,[23.69173454],[48.16204055],[1.29383245]
5,[46.98074111],[44.44157306],[0.53193938]
6,[52.83880847],[46.48509412],[1.96300679]
7,[49.1702338],[45.92500488],[-0.27013354]
8,[62.80683981],[37.61455159],[3.31637027]
9,[36.32539786],[44.65468409],[1.93825478]
10,[23.42676993],[47.51300399],[4.61353444]
11,[15.77762176],[46.75012923],[2.18131129]
12,[8.30934745],[50.71322832],[3.13794769]
13,[70.61418308],[24.85391363],[5.97837195]
14,[60.33244417],[25.24221202],[3.9886233]
15,[82.84864385],[13.80249777],[8.43759299]
16,[31.20119978],[37.21774621],[-0.99989926]
17,[54.58242553],[36.67725032],[7.59203982]
18,[12.82851513],[45.76479227],[7.26030976]
19,[61.60676795],[25.03128357],[9.8360881]
20,[29.84409392],[34.10326304],[9.99011109]
21,[69.13115272],[16.03681327],[15.23317944]
22,[-5.03693225],[52.78083231],[-8.25382741]
23,[68.01938348],[12.39773097],[13.06682108]
24,[80.36474296],[4.51659545],[22.2447584]
25,[68.88300999],[7.15117588],[23.83084276]
26,[57.08630511],[12.40379156],[21.04790689]
27,[78.80337068],[1.57818266],[26.75997414]
28,[77.55727762],[1.29061695],[28.86939449]
29,[78.32687781],[0.47613122],[31.96285241]
30,[78.0133337],[0.4459559],[33.94505177]
31,[-12.25504459],[38.01140275],[-0.]
32,[-18.7218629],[44.22793444],[-0.]
33,[8.88381831],[41.07319529],[0.]
34,[33.77312904],[24.96171985],[0.]
35,[10.65630044],[33.38723034],[0.]
36,[35.63047609],[21.14848056],[0.]
37,[52.84595012],[13.82762346],[0.]
38,[67.45148094],[6.62515539],[0.]
39,[78.03446767],[0.40975351],[0.]
40,[78.30913124],[0.27415422],[0.]
41,[78.31953619],[0.25135125],[0.]
42,[78.30762143],[0.24176728],[0.]
43,[78.32010256],[0.23780688],[0.]
44,[78.25031748],[0.24283597],[0.]
45,[78.3032079],[0.22934663],[0.]
46,[78.31456343],[0.23312794],[0.]
47,[78.28355365],[0.23736522],[0.]
48,[78.31077856],[0.22652187],[0.]
49,[78.32219655],[0.22173886],[0.]
50,[78.31613232],[0.22110584],[0.]
51,[78.23027388],[0.23391258],[0.]
52,[78.31577059],[0.21954741],[0.]
53,[77.90562069],[0.30924147],[0.]
54,[78.32391658],[0.21511859],[0.]
55,[78.26918923],[0.22314841],[0.]
56,[78.28974062],[0.21576565],[0.]
57,[78.31228688],[0.21403795],[0.]
58,[78.30000536],[0.21502812],[0.]
59,[78.17918413],[0.22402925],[0.]
60,[78.27333401],[0.21914243],[0.]
61,[78.31937577],[0.20722633],[0.]
62,[78.2456159],[0.22206981],[0.]
63,[78.32992837],[0.20350092],[0.]
64,[78.30349394],[0.20462943],[0.]
65,[78.1474152],[0.23159765],[0.]
66,[78.25684208],[0.20984],[0.]
67,[78.19894689],[0.21231633],[0.]
68,[78.30899783],[0.20020358],[0.]
69,[78.28292835],[0.20111465],[0.]
70,[78.29102079],[0.20129924],[0.]
71,[78.32500986],[0.19648039],[0.]
72,[78.30339098],[0.19964848],[0.]
73,[78.32800836],[0.19486311],[0.]
74,[78.23628687],[0.20916995],[0.]
75,[73.00343428],[2.25068736],[0.]
76,[78.13399986],[0.2111789],[0.]
77,[78.28102292],[0.19834651],[0.]
78,[78.30776446],[0.19257998],[0.]
79,[78.2739219],[0.1948912],[0.]
80,[78.32812359],[0.18885963],[0.]
81,[78.33010798],[0.18782708],[0.]
82,[78.26477961],[0.1951115],[0.]
83,[78.26031266],[0.19378551],[0.]
84,[78.30801175],[0.18810403],[0.]
85,[78.29396261],[0.188489],[0.]
86,[78.31117921],[0.18575701],[0.]
87,[78.32301898],[0.18393568],[0.]
88,[41.4107987],[14.51047642],[0.]
89,[52.84582147],[10.07747541],[0.]
90,[78.2720072],[0.18494642],[0.]
91,[78.3005881],[0.18272895],[0.]
92,[78.30353219],[0.18136265],[0.]
93,[78.30691744],[0.18009256],[0.]
94,[78.31815786],[0.1793183],[0.]
95,[78.28158323],[0.18160814],[0.]
