,Mean,Variance,Predictive model
0,[-17.82546645],[1.02376738],[-0.18187606]
1,[-16.62773683],[1.00629074],[-0.23371289]
2,[-14.00578391],[1.83179158],[-0.39010972]
3,[-14.7242486],[1.88164339],[-0.41394789]
4,[-14.0766745],[2.44304499],[-0.4385034]
5,[-7.28171187],[2.73312478],[-0.32392408]
6,[-8.58978235],[2.59646266],[-0.61664927]
7,[-7.26341753],[2.20383853],[-0.55759952]
8,[-6.21614792],[0.92034604],[-0.56781551]
9,[-3.28673482],[2.20017674],[-0.68555672]
10,[-3.02481374],[2.34943671],[-0.50352862]
11,[-4.27429379],[1.96046749],[-0.35385977]
12,[-14.78177359],[6.48145345],[-1.27782663]
13,[-3.60338743],[1.59429566],[-0.29746251]
14,[-14.94161078],[7.00694147],[-1.52572889]
15,[-1.87262537],[1.38221773],[-0.70748369]
16,[-14.63531514],[7.24071635],[-2.23404983]
17,[-14.94955941],[7.24360607],[-2.06871041]
18,[-15.07746074],[7.21968587],[-1.45131356]
19,[-1.44543935],[1.01699971],[-1.05323271]
20,[-14.64837864],[7.4495343],[-4.26273774]
21,[-1.53680196],[1.00795414],[-1.30278759]
22,[-14.40297749],[7.62743749],[-5.65763988]
23,[-1.87834952],[1.07870078],[-0.93504497]
24,[-14.34251916],[7.76535264],[-6.49579733]
25,[-2.25262245],[1.07436513],[-1.14789319]
26,[-2.03767633],[1.04502328],[-0.78861472]
27,[-2.14738261],[0.99692882],[-0.97064328]
28,[-2.10311407],[0.9710921],[-0.71328467]
29,[-2.07455827],[1.04187359],[-1.08700906]
30,[-11.35647266],[8.15800149],[-1.99339013]
31,[-2.34737589],[4.55295693],[-6.9560961]
32,[-10.58451569],[7.09860089],[-2.61207566]
33,[-2.01550961],[0.95862728],[-0.99326091]
34,[-2.09367291],[0.99139417],[-2.09336538]
35,[-9.83711807],[7.76342892],[-3.16941154]
36,[-8.87797821],[7.15365066],[-2.62009616]
37,[-5.47193946],[5.22264853],[-4.34659115]
38,[-2.10760416],[0.97103655],[-1.78424523]
39,[-6.46152318],[6.22353804],[-3.09065794]
40,[-9.65828015],[7.32437539],[-6.84503219]
41,[-2.35885854],[0.93327367],[-3.2512349]
42,[-9.47135973],[7.06357254],[-3.25975976]
43,[-2.73043991],[0.90827946],[-2.64301287]
44,[-2.33330913],[0.88756865],[-3.0387365]
45,[-2.60680162],[0.88519046],[-3.11303873]
46,[-2.34893304],[0.85832615],[-3.78325609]
47,[-2.51072323],[0.85105904],[-2.237034]
48,[-10.56817687],[7.10660358],[-7.75281756]
49,[-3.65760865],[0.86992573],[-4.15761554]
50,[-10.79356347],[7.77200618],[-8.08944006]
51,[-10.1625438],[7.05043216],[-8.64435352]
52,[-6.58596268],[4.07971977],[-6.36543142]
53,[-2.64271157],[0.85579287],[-2.83569187]
54,[-10.55867019],[7.24910604],[-11.23467465]
55,[-11.24443256],[7.52136588],[-10.95286971]
56,[-6.26865069],[3.46745081],[-5.63392252]
57,[-2.69692768],[0.85375526],[-3.19333661]
58,[-11.07258121],[6.74057312],[-9.53774757]
59,[-7.64382699],[3.66632575],[-5.44296176]
60,[-9.69103146],[5.06063042],[-7.81205665]
61,[-2.4298026],[0.83431277],[-3.30071934]
62,[-2.42873319],[0.8199525],[-3.0487167]
63,[-12.05108128],[6.36845588],[-8.37967966]
64,[-10.83788513],[7.24829185],[-12.81786563]
65,[-2.67063385],[0.83182551],[-2.98271372]
66,[-2.96291352],[0.83184969],[-3.30013657]
67,[-10.77551674],[7.10726037],[-12.20696517]
68,[-9.92167825],[6.58175038],[-6.63686947]
69,[-5.77084017],[3.95495331],[-4.80932027]
70,[-1.45276673],[0.15963362],[-3.10279777]
71,[-5.64729967],[3.64279532],[-5.49860595]
72,[-2.53757926],[0.80670176],[-3.30900182]
73,[-9.97263594],[6.79198651],[-8.49376174]
74,[-4.89876072],[3.39153922],[-4.50571301]
75,[-2.26936759],[0.7920746],[-3.24026365]
76,[-3.77320304],[2.39947981],[-4.23368809]
77,[-5.4496413],[2.8722713],[-3.5636475]
78,[-9.5382702],[6.19496089],[-8.16935686]
79,[-2.93526761],[0.80556261],[-3.23495968]
80,[-8.37496225],[5.30582887],[-6.29023608]
81,[-4.51266387],[1.86027195],[-3.96776818]
82,[-2.34898375],[0.80903954],[-3.20716867]
83,[-4.50420305],[1.74780354],[-3.4277035]
84,[-9.38967898],[5.19317354],[-7.83019623]
85,[-9.96025352],[6.68502174],[-11.0278186]
86,[-2.3328682],[0.79578153],[-3.32233901]
87,[-1.04142989],[0.04407771],[-3.24860204]
88,[-0.85797475],[0.03658783],[-3.05390503]
89,[-5.69777127],[2.42453877],[-4.28767207]
90,[-8.04126479],[5.35679905],[-8.99582324]
91,[-9.83034529],[6.4046803],[-9.72813837]
92,[-4.09106106],[1.41112234],[-3.70931916]
93,[-2.13125532],[0.75686116],[-3.20072188]
94,[-2.30255219],[0.74919861],[-3.45809488]
95,[-2.76265509],[0.76411693],[-3.0380302]
