,Mean,Variance,Predictive model
0,[-7831.41636617],[13597.13369464],[-31.01647582]
1,[-10663.4180737],[13908.01780953],[-46.6911358]
2,[-6543.66266042],[11828.92148774],[-14.0200145]
3,[-10894.45797828],[12662.57512755],[-23.3559217]
4,[-2808.80032799],[9775.50345285],[-104.65736025]
5,[-6247.29205384],[12399.08925141],[-27.27206112]
6,[-6214.3427679],[8216.13977012],[-49.27130932]
7,[-5556.38481527],[6905.72478555],[-25.63015187]
8,[-1597.39211742],[4237.55649398],[-74.4936126]
9,[-126.42620664],[2852.43816549],[-40.19892373]
10,[42.9528605],[1617.12146811],[-40.76038342]
11,[-6682.55487813],[5405.13839909],[-86.91318262]
12,[-3233.03828795],[4521.38825096],[-38.97769778]
13,[-1791.1455486],[3301.55240579],[-247.779616]
14,[-1754.03478929],[2609.01595169],[-304.00961221]
15,[-1779.85279949],[2971.04756402],[-354.64315234]
16,[-5518.37168835],[3910.77150646],[-90.56779573]
17,[333.80818436],[1412.73668642],[-91.98189558]
18,[782.66878171],[1055.65667411],[-82.28738001]
19,[54.40636027],[1272.5117969],[-206.74030775]
20,[-109.06023531],[1026.42482889],[-125.42340698]
21,[713.57639871],[621.58047398],[-163.98013584]
22,[-2329.13930731],[8281.23738434],[-434.35613112]
23,[-9421.28861064],[11809.93132409],[-3654.60631632]
24,[-18447.17265276],[87155.26570393],[-30537.54991574]
25,[62641.71100036],[42277.81617449],[-3954.78792427]
26,[-60136.40373385],[92502.56135195],[-13285.93615602]
27,[17691.66546237],[35127.37619056],[-5742.87689683]
28,[8641.54296774],[23145.27611669],[-4622.04857673]
29,[-15627.23616511],[27988.22138042],[-820.98484606]
30,[-10958.53457084],[25255.96085656],[-11696.2040244]
31,[4385.87011747],[12607.27778402],[-872.23081133]
32,[10029.47134639],[9910.16541776],[-3493.70395979]
33,[5806.01734164],[11702.09922009],[-3925.60127873]
34,[1290.59512795],[10148.97639945],[-586.67519078]
35,[-1825.8156363],[12023.73145459],[-4542.0846408]
36,[1847.62284395],[8821.71631759],[-708.72234252]
37,[-2618.12682981],[11036.25607574],[-2793.82727819]
38,[-1088.50828193],[7520.87342378],[-881.98501748]
39,[3635.95925316],[5204.80638951],[-849.91182527]
40,[-2564.09667893],[8366.37063364],[-3431.40354285]
41,[-850.94379078],[6569.09788051],[-1213.26226841]
42,[4487.04602583],[3856.68594412],[-1530.47522117]
43,[-2278.79764342],[6285.53250561],[-1655.32267193]
44,[-1700.96093893],[5656.72677011],[-1693.72172858]
45,[15.97287538],[4357.05717437],[-1361.48970878]
46,[-2059.80200567],[5834.90924302],[-4486.66013238]
47,[-2805.40146557],[5075.35180941],[-1957.05000225]
48,[-478.63058298],[3830.88210552],[-1978.29850481]
49,[-55.00357698],[3309.03643891],[-1497.16189628]
50,[32.47023209],[3227.6862147],[-1413.30634881]
51,[662.27847676],[2765.33169986],[-1530.52146602]
52,[-725.34031453],[3246.42536842],[-1497.39756395]
53,[-1261.11078381],[3339.85888775],[-1418.96922967]
54,[217.58467458],[2692.45010553],[-1430.60733447]
55,[-189.51152772],[2776.21750811],[-1304.27664882]
56,[258.01228048],[2451.30443102],[-1451.80872094]
57,[-1129.21994949],[3293.89907848],[-2698.85616351]
58,[-170.92454079],[2631.8539887],[-2116.57386521]
59,[208.52574893],[1972.4714067],[-1258.85349551]
60,[-628.606646],[2276.04968396],[-1259.92719721]
61,[723.69896617],[1555.72879049],[-1265.98782914]
62,[-9163.96916175],[5270.62780042],[-1306.85306784]
63,[-11639.25201342],[10139.52517276],[-8320.74893014]
64,[525.87729185],[1641.08676532],[-1604.35746373]
65,[-147.07213515],[1742.56259583],[-1415.26864183]
66,[1078.44413107],[1274.27467606],[-1320.61156233]
67,[-695.20899421],[1973.60787104],[-1232.34310916]
68,[39.77274123],[1600.0221197],[-1055.89898935]
69,[-57.35075504],[1509.37553708],[-1295.31812401]
70,[-213.10134692],[1700.96191926],[-1861.80125235]
71,[87.27961375],[1292.00589312],[-1107.42767771]
72,[-375.45384508],[1444.78492683],[-1120.38678213]
73,[-420.21149753],[1422.92445244],[-1046.03034212]
74,[-1447.55759181],[1849.49133236],[-1299.67663966]
75,[-1587.74651378],[1830.73634247],[-1172.60130562]
76,[-609.5344307],[1483.66042473],[-1326.71571846]
77,[-131.59445123],[1133.65128413],[-1120.92829826]
78,[-702.29228801],[1300.64845228],[-1229.64169032]
79,[13.45975279],[967.58099362],[-1114.72255074]
80,[-740.54916081],[1246.5559954],[-1106.25765848]
81,[-1155.39569459],[1386.02120918],[-1129.80017728]
82,[26.42697228],[906.48745484],[-1104.50277769]
83,[-1926.06213459],[1631.50122983],[-1054.13595947]
84,[-1084.22964487],[1527.51304222],[-1619.85810211]
85,[-46.63253477],[855.40189436],[-1163.01249743]
86,[-427.85530412],[1010.39486592],[-1177.82687105]
87,[265.21437517],[685.81562449],[-1040.22058569]
88,[-705.1141496],[1017.43958722],[-1114.15627085]
89,[-201.25667526],[878.46506281],[-1205.69170144]
90,[-464.76075949],[915.81845801],[-1015.24335251]
91,[-1183.07350614],[1207.87568436],[-1074.78443274]
92,[-1083.34544615],[1654.91470766],[-1921.01822801]
93,[-23.34535539],[725.19978228],[-1043.12260941]
94,[-543.87929389],[914.40312755],[-1014.98176792]
95,[-141.53032987],[777.14290502],[-1213.8312471]
