,Mean,Variance,Predictive model
0,[-9.11977327],[10.18228739],[-0.06176492]
1,[-14.48526058],[28.22364607],[-0.12249875]
2,[-7.26494192],[27.23240354],[-0.30089588]
3,[-9.78660523],[24.08353898],[-0.1691053]
4,[-44.92701899],[37.96794498],[-3.18331394]
5,[-27.26795246],[49.60715098],[-0.61909581]
6,[1.15948083],[14.38909079],[-0.62102122]
7,[-26.37849172],[46.20801443],[-0.52372535]
8,[-9.59262699],[41.55979352],[-0.46543166]
9,[-9.4482955],[15.07379819],[-2.07364143]
10,[-23.55914747],[18.56339978],[-2.34203544]
11,[-3.6839717],[6.09196018],[-1.14334138]
12,[-2.77405118],[3.54500308],[-0.66449837]
13,[-0.69353598],[2.62270116],[-0.81764723]
14,[-5.86571196],[4.46540899],[-0.9154925]
15,[-2.90024658],[2.92054874],[-0.78474021]
16,[-7.08695725],[5.51759001],[-2.03288077]
17,[-2.59882038],[2.18150494],[-0.8448881]
18,[-1.33796535],[3.05835271],[-2.73196114]
19,[-0.10098336],[0.78765025],[-1.31782276]
20,[-0.58829019],[0.43045865],[-0.58743492]
21,[-1.17010272],[0.7862867],[-1.15614914]
22,[-0.43771301],[0.25256888],[-0.69770336]
23,[-0.85180913],[0.40363437],[-0.45919127]
24,[-0.45626052],[0.15413997],[-0.42686342]
25,[-0.39274403],[0.14511115],[-0.39574719]
26,[-0.39141453],[0.13546221],[-0.32495405]
27,[-13.07840243],[5.85546242],[-0.]
28,[-2.40362374],[1.31096969],[-0.]
29,[-0.52168066],[0.51257737],[-0.]
30,[-0.45834419],[0.24704399],[-0.]
31,[-0.38729963],[0.19313114],[-0.]
32,[-0.32061273],[0.71383677],[-0.]
33,[-0.55589801],[0.22955788],[-0.]
34,[-0.41743818],[0.14119243],[-0.]
35,[-0.41501764],[0.13972376],[-0.]
36,[-0.46314586],[0.15463853],[-0.]
37,[-0.41586805],[0.12951724],[-0.]
38,[-0.43832799],[0.13023885],[-0.]
39,[-0.40083505],[0.11731526],[-0.]
40,[-0.39588032],[0.11382121],[-0.]
41,[-0.40557161],[0.11355701],[-0.]
42,[-0.42003037],[0.12059579],[-0.]
43,[-0.40567178],[0.11220349],[-0.]
44,[-0.42075337],[0.11766389],[-0.]
45,[-0.39710166],[0.10792156],[-0.]
46,[-0.39986486],[0.10616617],[-0.]
47,[-0.40936223],[0.10779922],[-0.]
48,[-0.41612433],[0.10888677],[-0.]
49,[-0.39660192],[0.10256569],[-0.]
50,[-0.4057781],[0.10456907],[-0.]
51,[-0.40008944],[0.10172693],[-0.]
52,[-0.39993169],[0.09998373],[-0.]
53,[-0.4042725],[0.0998814],[-0.]
54,[-0.39999577],[0.09796614],[-0.]
55,[-0.39576121],[0.09670886],[-0.]
56,[-0.41523911],[0.10108022],[-0.]
57,[-0.40420921],[0.09756819],[-0.]
58,[-0.4079969],[0.09627686],[-0.]
59,[-0.40493624],[0.0959872],[-0.]
60,[-0.3962223],[0.09293638],[-0.]
61,[-0.40720622],[0.09470195],[-0.]
62,[-0.40059253],[0.09342997],[-0.]
63,[-0.40005901],[0.09198559],[-0.]
64,[-0.40839705],[0.09294832],[-0.]
65,[-0.4065779],[0.09246261],[-0.]
66,[-0.4139578],[0.09279812],[-0.]
67,[-0.40343539],[0.089956],[-0.]
68,[-0.40025254],[0.08872189],[-0.]
69,[-0.401784],[0.08851083],[-0.]
70,[-0.40339685],[0.08801853],[-0.]
71,[-0.41410566],[0.09083361],[-0.]
72,[-0.40348518],[0.08693127],[-0.]
73,[-0.40531771],[0.08663182],[-0.]
74,[-0.4002549],[0.08508586],[-0.]
75,[-0.40623808],[0.08545482],[-0.]
76,[-0.4007198],[0.08416215],[-0.]
77,[-0.39985059],[0.08377092],[-0.]
78,[-0.3975025],[0.08288326],[-0.]
79,[-0.40455857],[0.08365408],[-0.]
80,[-0.39995052],[0.08215258],[-0.]
81,[-0.39879902],[0.08158967],[-0.]
82,[-0.41784533],[0.08571612],[-0.]
83,[-0.40711707],[0.08262559],[-0.]
84,[-0.40082756],[0.08054827],[-0.]
85,[-0.40411024],[0.08092595],[-0.]
86,[-0.40150106],[0.07967845],[-0.]
87,[-0.40358431],[0.07981664],[-0.]
88,[-0.41031582],[0.08071907],[-0.]
89,[-0.40430786],[0.07891238],[-0.]
90,[-0.40431904],[0.07885311],[-0.]
91,[-0.39768908],[0.07727516],[-0.]
92,[-0.40043976],[0.07726649],[-0.]
93,[-0.40754125],[0.07751759],[-0.]
94,[-0.41566406],[0.07904112],[-0.]
95,[-0.40259395],[0.07644465],[-0.]
