,Mean,Variance,Predictive model
0,[-17648.25997929],[41489.04926518],[-616.90435276]
1,[28941.14566296],[28951.38524697],[-216.39912023]
2,[-5391.21319435],[41209.91342016],[-108.47053056]
3,[3434.46935914],[21972.92862483],[-41.55205944]
4,[-134877.58277428],[93762.60625284],[-562.65108714]
5,[9965.50918112],[26793.4266251],[-3579.12351596]
6,[-47682.44430954],[47473.14527823],[-1271.61309198]
7,[3555.72633331],[43870.44123479],[-2729.02341923]
8,[-24733.40908062],[34847.87531318],[-4576.31767362]
9,[9643.21484305],[85656.27464681],[-5004.41290996]
10,[-36244.25552817],[97543.6998869],[-663.72895177]
11,[13999.77625632],[69701.44185636],[-2871.48823048]
12,[-55432.62026317],[65890.5784038],[-325.26602638]
13,[7215.07541965],[41004.35594786],[-3707.99006522]
14,[68571.91654204],[68314.85315553],[-5222.31105658]
15,[-67038.10655769],[204465.01180526],[-1498.59073996]
16,[19644.27890443],[40334.08460085],[-1214.89884838]
17,[-61376.12047159],[197195.28693945],[-461.87775222]
18,[-60359.95269231],[194287.55503713],[-318.28313371]
19,[-44248.01731894],[45653.66111865],[-2203.33747313]
20,[-24720.0725622],[36623.09160732],[-6192.04850944]
21,[1380.53447149],[24170.72674779],[-1138.57995043]
22,[11568.3407691],[17695.55303978],[-1341.91954327]
23,[5690.53795276],[13138.46736829],[-1771.93765081]
24,[-30390.62594331],[27889.01966957],[-3645.02447734]
25,[-3414.19854683],[17125.03822206],[-4304.10734852]
26,[6071.55894694],[11125.78963497],[-1579.37249511]
27,[-3989.58532515],[14419.74759589],[-1482.66887446]
28,[5233.71323925],[10277.19115951],[-1448.70736581]
29,[2913.3881267],[8654.60916082],[-1147.765691]
30,[-14606.70057072],[15977.90208106],[-5391.21593709]
31,[-327.34049827],[8148.90498373],[-2418.75269365]
32,[-1991.45359514],[11277.82464123],[-10576.63341752]
33,[-15944.77748207],[17686.86064518],[-12545.16504509]
34,[-1418.76740004],[7370.12432106],[-1969.11155954]
35,[-2581.71786122],[7219.48368647],[-1529.75640611]
36,[-936.75846221],[5861.04021442],[-1641.63956126]
37,[2241.60427151],[4728.97381998],[-2016.31526567]
38,[2008.59315521],[4506.80046876],[-1178.73600751]
39,[-1579.82070614],[5859.51074209],[-2294.71763747]
40,[162.43114202],[4577.93000628],[-2052.96737505]
41,[243.99282105],[4133.13813927],[-2431.06893488]
42,[-3792.7385145],[5402.2116551],[-1851.37786173]
43,[644.69478279],[3239.09682524],[-2372.38712928]
44,[-1843.09802949],[5563.92755668],[-5440.01300985]
45,[2087.86493404],[3212.81328244],[-2748.20621671]
46,[1681.59899175],[2564.94206031],[-2570.57891293]
47,[-2044.75330042],[3936.69832941],[-2392.70948175]
48,[411.90631685],[2508.31377279],[-2088.47859164]
49,[-502.28831286],[2646.23551929],[-2759.41756523]
50,[-1756.55259647],[2934.74136659],[-1842.25187838]
51,[1342.48056175],[1838.09459175],[-1791.41987466]
52,[-8797.47664093],[5729.67206176],[-1756.51463227]
53,[-8929.47518127],[5752.76229206],[-2070.44589785]
54,[-9743.56399601],[7495.82338022],[-3931.5606627]
55,[-1155.00085928],[2654.87247017],[-1945.8287724]
56,[1035.50094154],[1809.44065329],[-2272.0907452]
57,[586.90642294],[1757.75820176],[-1617.88273867]
58,[-5360.74133323],[4619.47490677],[-2850.98860849]
59,[-487.64034609],[2067.24944033],[-1187.52304238]
60,[1949.69920098],[1227.40340953],[-1925.21325114]
61,[-4669.54400179],[4710.32483388],[-1372.44261232]
62,[-9855.78063013],[7407.25227078],[-4473.80582503]
63,[-1598.89488867],[3116.58314086],[-1657.57995276]
64,[-8746.88286144],[5509.12901971],[-1355.81402506]
65,[-4724.2993481],[4336.73010418],[-1700.60869476]
66,[-6971.59346279],[6519.22344269],[-2931.73150414]
67,[-5643.79191327],[6332.22088277],[-2307.39306706]
68,[-2128.93526908],[3213.63396512],[-1568.64955789]
69,[-10682.18804087],[11629.5449684],[-13707.47181602]
70,[625.56788108],[2336.87628796],[-1536.17191823]
71,[106.06917299],[1857.46456764],[-1657.62049541]
72,[-353.68888423],[1940.23624834],[-1590.90056508]
73,[51.19066346],[1572.94669848],[-1851.35539798]
74,[-415.13091541],[2202.14069109],[-2097.75434935]
75,[1097.85583612],[2081.44858868],[-2852.08485119]
76,[-338.2071351],[2053.53314972],[-1257.79758791]
77,[-5776.8508063],[3908.63094818],[-1475.3621224]
78,[-1988.69341452],[3128.10947321],[-2059.58437387]
79,[-5133.91532202],[3926.14931418],[-1619.75318618]
80,[-1459.93374357],[2504.76284919],[-1666.21130527]
81,[-151.66797668],[1771.66413609],[-2272.79186289]
82,[-2178.41230307],[2469.9862697],[-1093.03422927]
83,[-1888.1391047],[2152.7788743],[-1391.18421711]
84,[-1649.63319836],[2053.28694048],[-1198.93693529]
85,[119.89312559],[1287.9702997],[-1322.85951168]
86,[104.59176845],[1228.29637548],[-1596.63218662]
87,[309.57061176],[1157.81020062],[-964.80353416]
88,[-411.08604683],[1969.71949998],[-2261.7494568]
89,[-2310.44062426],[2125.12242109],[-1540.15043099]
90,[72.0139963],[1170.43557038],[-1163.54030869]
91,[830.91919081],[862.73372342],[-1360.94635608]
92,[-2280.51836004],[2043.1866671],[-1285.49969862]
93,[-520.86114052],[1313.36734715],[-1478.35170712]
94,[-1385.65436679],[1861.75971513],[-1609.77590138]
95,[397.35634127],[884.01672717],[-1380.99873166]
