,Mean,Variance,Predictive model
0,[280.13420168],[219.85135664],[2.1810135]
1,[524.09595487],[175.13042215],[5.21213371]
2,[788.90560404],[70.41889227],[13.56166382]
3,[788.90560404],[70.41889227],[0.]
4,[788.90560404],[70.41889227],[0.]
5,[788.90560404],[70.41889227],[0.]
6,[788.90560404],[70.41889227],[0.]
7,[788.90560404],[70.41889227],[0.]
8,[788.90560404],[70.41889227],[0.]
9,[788.90560404],[70.41889227],[0.]
10,[788.90560404],[70.41889227],[0.]
11,[788.90560404],[70.41889227],[0.]
12,[788.90560404],[70.41889227],[0.]
13,[788.90560404],[70.41889227],[0.]
14,[788.90560404],[70.41889227],[0.]
15,[788.90560404],[70.41889227],[0.]
16,[788.90560404],[70.41889227],[0.]
17,[788.90560404],[70.41889227],[0.]
18,[788.90558977],[70.41890044],[0.]
19,[788.90560404],[70.41889227],[0.]
20,[788.90560404],[70.41889227],[0.]
21,[788.90560404],[70.41889227],[0.]
22,[788.90560404],[70.41889227],[0.]
23,[788.90560404],[70.41889227],[0.]
24,[788.90560404],[70.41889227],[0.]
25,[788.90560404],[70.41889227],[0.]
26,[788.90560404],[70.41889227],[0.]
27,[788.90560404],[70.41889227],[0.]
28,[788.90558369],[70.41890753],[0.]
29,[788.90560404],[70.41889227],[0.]
30,[788.90560404],[70.41889227],[0.]
31,[788.90560404],[70.41889227],[0.]
32,[788.90560404],[70.41889227],[0.]
33,[788.90560404],[70.41889227],[0.]
34,[788.90560404],[70.41889227],[0.]
35,[788.90560404],[70.41889227],[0.]
36,[788.90560404],[70.41889227],[0.]
37,[788.90560404],[70.41889227],[0.]
38,[788.90560404],[70.41889227],[0.]
39,[788.90560404],[70.41889227],[0.]
40,[788.90560404],[70.41889227],[0.]
41,[788.90560404],[70.41889227],[0.]
42,[788.90560404],[70.41889227],[0.]
43,[788.90560404],[70.41889227],[0.]
44,[788.90560404],[70.41889227],[0.]
45,[788.90560404],[70.41889227],[0.]
46,[788.90560404],[70.41889227],[0.]
47,[788.90560404],[70.41889227],[0.]
48,[788.90560404],[70.41889227],[0.]
49,[788.90560404],[70.41889227],[0.]
50,[788.90560404],[70.41889227],[0.]
51,[788.90560404],[70.41889227],[0.]
52,[788.90560404],[70.41889227],[0.]
53,[788.90560404],[70.41889227],[0.]
54,[788.90560404],[70.41889227],[0.]
55,[788.90560404],[70.41889227],[0.]
56,[788.90560404],[70.41889227],[0.]
57,[788.90560404],[70.41889227],[0.]
58,[788.90560404],[70.41889227],[0.]
59,[788.90560031],[70.41888852],[0.]
60,[788.90560404],[70.41889227],[0.]
61,[788.90558787],[70.41890587],[0.]
62,[788.90560404],[70.41889227],[0.]
63,[788.90560404],[70.41889227],[0.]
64,[788.90560404],[70.41889227],[0.]
65,[788.90560404],[70.41889227],[0.]
66,[788.90560404],[70.41889227],[0.]
67,[788.90560404],[70.41889227],[0.]
68,[788.90560404],[70.41889227],[0.]
69,[788.90560404],[70.41889227],[0.]
70,[788.90560404],[70.41889227],[0.]
71,[788.90560404],[70.41889227],[0.]
72,[788.90560404],[70.41889227],[0.]
73,[788.90560404],[70.41889227],[0.]
74,[788.90560404],[70.41889227],[0.]
75,[788.90560404],[70.41889227],[0.]
76,[788.90560404],[70.41889227],[0.]
77,[788.90560404],[70.41889227],[0.]
78,[788.90557502],[70.41892476],[0.]
79,[788.90560404],[70.41889227],[0.]
80,[788.90560404],[70.41889227],[0.]
81,[788.90560404],[70.41889227],[0.]
82,[788.90560404],[70.41889227],[0.]
83,[788.90560404],[70.41889227],[0.]
84,[788.90560404],[70.41889227],[0.]
85,[788.90560404],[70.41889227],[0.]
86,[788.90560404],[70.41889227],[0.]
87,[788.90560404],[70.41889227],[0.]
88,[788.90560404],[70.41889227],[0.]
89,[788.90560404],[70.41889227],[0.]
90,[788.90560404],[70.41889227],[0.]
91,[788.90560404],[70.41889227],[0.]
92,[788.90560404],[70.41889227],[0.]
93,[788.90560404],[70.41889227],[0.]
94,[788.90560404],[70.41889227],[0.]
95,[788.90560404],[70.41889227],[0.]
