,Mean,Variance,Predictive model
0,[5039.30559826],[3812.45710875],[-14.06284381]
1,[8628.87484579],[11535.54577991],[-331.76306275]
2,[-440.52948825],[5894.28260947],[-14.39389054]
3,[3775.11660057],[14074.69708991],[-693.19984379]
4,[-414.30485841],[8030.33650077],[-558.76689075]
5,[6252.77944103],[4225.24892567],[-497.47220295]
6,[-31863.76802818],[95218.62894866],[-39.42851475]
7,[-537.32880332],[5837.49467303],[-53.90391742]
8,[5759.13747542],[2460.41144297],[-174.73296057]
9,[-25859.67345117],[84101.85111637],[-1286.10923907]
10,[4260.37684063],[4484.8833558],[-614.11237798]
11,[-3463.97400473],[5626.99824161],[-529.03547681]
12,[-3293.95264843],[3890.5782656],[-370.72141721]
13,[34044.34609306],[41685.82801194],[-163.65118898]
14,[-34.11611054],[1830.37217197],[-292.09139028]
15,[525.61835897],[1106.01051759],[-498.75259324]
16,[-196.50681146],[1260.76606205],[-165.65774972]
17,[-110.41106954],[1129.54467979],[-176.75528045]
18,[-2.51642254],[1113.25424968],[-364.82621645]
19,[-492.19381883],[918.21993668],[-238.3790828]
20,[-92.13312959],[723.17847261],[-212.04743936]
21,[-80.71745465],[613.10412305],[-215.75752519]
22,[-6.86877224],[524.59960313],[-269.79647872]
23,[14.41177138],[498.44946112],[-238.87425977]
24,[-28.445692],[451.13137851],[-199.60442585]
25,[-13.7035453],[409.0245371],[-138.63875476]
26,[141.70861436],[346.49020214],[-326.68004972]
27,[-45.58784413],[357.02538708],[-200.32266001]
28,[-73.47780357],[357.99418552],[-216.90104238]
29,[-105.31539449],[407.37108633],[-325.71470158]
30,[8.16834519],[299.31526322],[-181.55185916]
31,[-194.90295236],[372.76227232],[-188.09015029]
32,[-106.40458613],[343.26996037],[-230.813034]
33,[0.19599137],[286.93673142],[-221.77670514]
34,[-16.28915302],[280.93796922],[-202.82237739]
35,[-85.28293403],[320.05445509],[-250.00596609]
36,[20.15177376],[269.20799435],[-192.669957]
37,[-5.23285016],[271.79509946],[-235.95879048]
38,[-12.8178911],[267.8464422],[-277.11634373]
39,[3.63302404],[241.26246969],[-252.50891982]
40,[4.22748931],[237.40655233],[-213.82897941]
41,[-32.1483533],[247.16560876],[-251.26670036]
42,[-44.5484659],[259.12904643],[-255.65912168]
43,[3.39741057],[223.24462916],[-238.33587694]
44,[4.65569228],[219.56835963],[-300.03483693]
45,[-1.58148997],[220.19389715],[-278.43916773]
46,[2.84419703],[225.13062647],[-252.62045932]
47,[-5.42325739],[214.04979551],[-214.72473144]
48,[-21.52146331],[220.32483549],[-289.84027281]
49,[-10.66728406],[211.2752979],[-229.95596425]
50,[-2.76451299],[201.37861058],[-218.55869249]
51,[5.67711049],[207.35371013],[-228.45050318]
52,[-4.65883829],[205.50394327],[-227.21099438]
53,[-4.99177144],[197.32040048],[-242.08867611]
54,[9.01847172],[197.53337835],[-232.37087096]
55,[-25.47899104],[205.06915025],[-250.1936901]
56,[-4.92397696],[192.96381796],[-203.28737997]
57,[-7.19524279],[192.37235679],[-187.69979092]
58,[-2.21951139],[195.64207255],[-212.17042446]
59,[-3.15382038],[185.09035719],[-203.9612066]
60,[7.68452238],[180.21790738],[-190.54090669]
61,[-0.30016204],[181.94273901],[-164.49152756]
62,[-15.98665376],[192.0639549],[-216.21559026]
63,[-7.47388992],[181.67316819],[-181.14036512]
64,[3.06455749],[176.16132984],[-165.98665742]
65,[-5.02758136],[175.94701079],[-181.82480595]
66,[-6.35630726],[177.07641533],[-198.7614655]
67,[-14.87699305],[179.24611046],[-195.73727488]
68,[2.36950836],[172.13772868],[-159.87738147]
69,[0.89430245],[169.11118407],[-160.68771567]
70,[-38.59040437],[185.17514286],[-177.41301898]
71,[-7.29550692],[172.3813251],[-175.29716798]
72,[2.27956303],[165.42349298],[-160.07649443]
73,[-1.28686678],[162.64156036],[-140.26889141]
74,[-2.03024027],[161.90579817],[-133.80210259]
75,[-2.77527204],[162.36482674],[-163.51488136]
76,[0.22807731],[159.76541307],[-129.69218768]
77,[-1.40662646],[158.58258384],[-147.20093127]
78,[-22.73663762],[169.03170547],[-147.71998336]
79,[-6.58498855],[158.06471168],[-177.88727399]
80,[-3.00896958],[155.04430366],[-129.79786716]
81,[-12.21325982],[160.65896409],[-135.0546267]
82,[0.33847351],[152.92577491],[-143.52576164]
83,[-24.27371266],[176.65702937],[-174.82439143]
84,[-2.71545777],[153.7706159],[-152.52878337]
85,[-11.09703148],[155.93495155],[-174.32189953]
86,[-29.30996051],[161.43728231],[-117.21865546]
87,[-4.70665222],[151.77020236],[-156.18864122]
88,[-0.84302876],[148.35895236],[-149.82945727]
89,[-11.98218133],[150.89436991],[-140.72155947]
90,[-4.08406696],[148.13058755],[-137.05084887]
91,[-1.87748087],[144.88319137],[-127.89813353]
92,[-0.82127441],[145.39280281],[-134.78041789]
93,[-2.89402518],[143.24328803],[-109.48663802]
94,[-1.28363406],[141.9799302],[-121.66089233]
95,[-13.54470946],[146.15642223],[-112.75416955]
