,Mean,Variance,Predictive model
0,[4430.12175973],[115519.74606279],[-615.68431631]
1,[8855.15721652],[79408.61485188],[-126.23552753]
2,[164.85300185],[59336.58560502],[-6.72780432]
3,[-23154.57806323],[53864.23737797],[-1683.61366893]
4,[-29400.86263478],[48439.66882254],[-1955.09301914]
5,[108.76871568],[29989.73378901],[-575.94200651]
6,[-9121.46099815],[27615.70867086],[-318.65944926]
7,[-4791.05072006],[22691.45022063],[-672.5890825]
8,[-1156.19404594],[19048.35385107],[-411.09592172]
9,[-5337.55551989],[19160.53008972],[-713.6890113]
10,[-3087.68344641],[14149.4126454],[-350.85568579]
11,[-3975.98648272],[13566.15543062],[-265.24899144]
12,[-6080.60086114],[12439.84193764],[-366.65692659]
13,[140.36617831],[8739.5526308],[-310.90502499]
14,[-361.46591341],[7985.41912762],[-390.25442625]
15,[-1582.75178173],[4309.64146797],[-647.4615806]
16,[-2560.25869982],[4326.43909566],[-245.5704796]
17,[-3387.95987869],[4795.85141957],[-702.86366453]
18,[-514.42256636],[2850.43101808],[-358.23280903]
19,[45.25145201],[2301.09863401],[-388.20887545]
20,[-459.96926892],[2424.15403307],[-348.34701909]
21,[24.83423443],[2127.90174741],[-523.90184853]
22,[-754.78215033],[2141.73850791],[-751.81274314]
23,[-466.91567083],[2073.65151191],[-925.56252315]
24,[-452.8605267],[1699.55038877],[-489.53365589]
25,[267.05603283],[1461.15795572],[-1111.19165208]
26,[-1379.36531775],[1825.18783318],[-483.20428467]
27,[-521.09278083],[1443.66223184],[-586.39094722]
28,[-21.22012531],[1156.78509447],[-448.92959059]
29,[44.13108895],[1086.26979427],[-635.11522299]
30,[-8.92948279],[1065.33088401],[-517.14448541]
31,[-409.45556774],[1219.33031628],[-535.98343659]
32,[42.3843451],[1008.20773247],[-674.4825542]
33,[-20.00805889],[1001.82857923],[-654.94720423]
34,[-1424.30281642],[1526.8638991],[-644.75183532]
35,[-98.00082544],[988.84027038],[-683.84226833]
36,[-74.06751218],[962.9284662],[-587.88356897]
37,[-18.10616136],[936.31340288],[-703.67427682]
38,[-1771.38185886],[1589.26613327],[-667.7962326]
39,[6.03964552],[882.64583611],[-750.51537834]
40,[-50.08961271],[903.8603849],[-839.35338445]
41,[-866.52782499],[1204.53242501],[-672.28212204]
42,[-167.67975252],[910.17607734],[-742.95719424]
43,[8.15839346],[775.22826346],[-811.32044077]
44,[-17.40137005],[776.16711826],[-763.72299665]
45,[36.46765119],[754.59499974],[-737.4467146]
46,[-0.45594866],[756.71441515],[-859.67762825]
47,[-1.77658721],[740.76562819],[-589.3848633]
48,[-20.53484405],[750.87314301],[-734.85314447]
49,[-43.35756708],[749.45068951],[-683.35312717]
50,[-1056.34232684],[1131.41097499],[-811.02772369]
51,[-26.51534006],[718.13001826],[-710.72004338]
52,[-185.46134438],[778.92338571],[-582.89855249]
53,[-49.30080344],[730.25227947],[-778.14695629]
54,[-3.72940802],[697.18716357],[-595.37291068]
55,[22.46841553],[686.27750742],[-638.68462507]
56,[1.11400002],[681.88570622],[-716.64387864]
57,[0.91934134],[651.52984274],[-560.62304178]
58,[2.54133599],[651.24779118],[-708.00070203]
59,[-22.80802682],[653.88776723],[-666.77285336]
60,[-6.93683831],[642.420556],[-638.32078689]
61,[-137.94837963],[688.38798751],[-567.18085107]
62,[-26.41473395],[640.07866257],[-661.36585597]
63,[-15.56448769],[632.1375515],[-474.34642004]
64,[5.60104945],[620.31057796],[-552.10491988]
65,[8.55816597],[606.92680535],[-518.31989959]
66,[-0.5145065],[604.95123948],[-490.88039104]
67,[-12.92756075],[606.03256733],[-457.05198568]
68,[3.61778275],[593.22000853],[-494.79681128]
69,[-12.30819497],[594.18075248],[-557.21299568]
70,[-28.45870473],[596.06143837],[-510.78822072]
71,[2.14108657],[579.20637422],[-461.39635383]
72,[-0.43711065],[571.68399361],[-359.01049345]
73,[-4.38258586],[573.79482407],[-505.09419973]
74,[1.77865724],[568.59948569],[-477.79058877]
75,[-45.34334503],[578.91225487],[-548.23170634]
76,[-11.79231723],[562.91781114],[-485.6151507]
77,[-2.03359149],[556.08966942],[-483.00298032]
78,[-15.88782351],[554.30202276],[-405.83753299]
79,[-99.53416665],[584.08950455],[-373.08604858]
80,[-201.36883461],[619.75204414],[-448.34489655]
81,[-11.61243947],[543.38633094],[-407.65530548]
82,[-0.74302211],[536.05342513],[-512.44171145]
83,[9.69277762],[529.11625174],[-390.56080959]
84,[-25.95824356],[539.77308748],[-395.11530326]
85,[-0.55940924],[524.55593106],[-358.51072016]
86,[-374.29630377],[667.3589081],[-466.72493688]
87,[-125.15012552],[565.41078954],[-356.37924422]
88,[-3.08604527],[515.01856537],[-318.96058178]
89,[-9.95544897],[515.40051761],[-419.0995233]
90,[-35.93590905],[522.69604393],[-415.03582718]
91,[-7.94883222],[509.17343004],[-430.76985914]
92,[-7.55367006],[506.84327289],[-376.16009422]
93,[-116.73260112],[542.72824643],[-357.88321256]
94,[-29.9420515],[511.16706412],[-406.23108771]
95,[-7.38397029],[494.24412655],[-306.28744012]
