,Mean,Variance,Predictive model
0,[-48277.40195306],[128528.06202289],[-414.54169388]
1,[1013.86931471],[83389.71895887],[-130.9016939]
2,[-81155.7043564],[208780.35088725],[-4462.9648762]
3,[-60273.90626563],[71933.48874716],[-1233.90083196]
4,[-25976.34789936],[50542.16073877],[-321.92691586]
5,[-121420.71980974],[220536.68253347],[-386.95282931]
6,[-107647.87787359],[211344.10369598],[-1774.45301405]
7,[-13788.19469638],[81589.75816495],[-352.30601746]
8,[-26684.41318688],[146291.89733776],[-1790.88106151]
9,[-68327.69144639],[170834.97998778],[-45524.58092066]
10,[-1842.02178111],[22897.97895708],[-1094.54785805]
11,[3770.80523776],[10502.9852099],[-1341.07237453]
12,[-5820.00039398],[12704.59754001],[-601.25169031]
13,[-2517.86871726],[7789.16646691],[-996.39539143]
14,[-350.31917167],[5889.22608495],[-1077.00225341]
15,[-2758.16161967],[7034.97211714],[-1040.22811379]
16,[-4202.93737851],[7137.19166782],[-872.85203369]
17,[-1309.40093543],[5867.96997098],[-846.4960821]
18,[-500.78962284],[3563.4300097],[-680.98987955]
19,[-662.45702609],[3034.83326393],[-796.02826634]
20,[-114.73953081],[2547.71222855],[-668.27797062]
21,[-997.75784141],[2399.61086555],[-1246.74086784]
22,[-59.78159342],[2044.8350229],[-1274.43948594]
23,[-108.37809467],[1546.56182866],[-610.99344158]
24,[-18.12350662],[1271.93678067],[-512.34209648]
25,[-450.3603259],[1479.22433145],[-626.44313825]
26,[-46.00398583],[1214.97251208],[-661.04539168]
27,[-45.96344877],[1175.25655492],[-742.99992003]
28,[-1209.67772768],[1538.84984507],[-509.98345036]
29,[-112.01594169],[1079.10812628],[-655.31959943]
30,[-624.15932772],[1610.67352654],[-1373.44289369]
31,[-146.54737348],[1029.87099977],[-903.97810157]
32,[-261.7055787],[1132.57330387],[-1017.01844913]
33,[-56.01280557],[942.09961578],[-853.02788928]
34,[-54.07859949],[1101.07160705],[-1058.27042282]
35,[-225.60254206],[966.71779532],[-723.34011355]
36,[-9.55653325],[821.65766611],[-695.38957713]
37,[-883.98154481],[1262.00343863],[-1100.52775689]
38,[-39.69458107],[811.44415217],[-668.99266634]
39,[-105.75797079],[826.08480221],[-960.08644029]
40,[-28.64598453],[771.49763208],[-848.7817519]
41,[-37.17597851],[759.82039147],[-806.43484021]
42,[-25.38471344],[748.83710625],[-814.76418294]
43,[-52.93504883],[765.0592679],[-777.8140483]
44,[-26.43738894],[731.95358804],[-929.60227281]
45,[-23.15840117],[720.90816335],[-890.24963633]
46,[-299.86693773],[822.40711076],[-989.39337259]
47,[-16.62133455],[700.85069549],[-925.58635392]
48,[-30.26514719],[697.1106394],[-1010.78499658]
49,[-6.84878722],[671.32445275],[-952.92732412]
50,[-54.38918115],[680.44769382],[-688.4786659]
51,[-2.97819958],[647.75070015],[-795.34654471]
52,[-164.34534963],[716.34074924],[-918.53479796]
53,[-47.20330325],[651.17000714],[-721.28917793]
54,[0.88196242],[621.79868537],[-910.39046638]
55,[-21.48149243],[625.99854734],[-632.59922209]
56,[-21.5153781],[622.85390333],[-823.35450182]
57,[-44.15418566],[621.55136373],[-508.87337687]
58,[-32.2290906],[616.97445194],[-565.81730676]
59,[-2.57297309],[597.85204027],[-597.87450847]
60,[-68.6972341],[631.16655939],[-640.22927328]
61,[-24.66816968],[620.63145197],[-695.4971725]
62,[-649.98857986],[1250.08915851],[-1391.88616784]
63,[-52.66734537],[597.38537086],[-678.30840345]
64,[-13.97701955],[573.94451791],[-646.79852369]
65,[-13.65990055],[570.01895486],[-673.30433868]
66,[-102.03013259],[613.06952444],[-501.44265156]
67,[-2.91223039],[556.87123223],[-597.5370961]
68,[-25.47382584],[561.70172694],[-572.01405198]
69,[-262.15306756],[698.32371865],[-539.97514479]
70,[1.62901389],[543.91975297],[-624.20943387]
71,[1.3417477],[539.03526362],[-627.33635529]
72,[-23.49985834],[543.73540407],[-692.92730049]
73,[-1.16204879],[527.07560048],[-431.54347198]
74,[-22.53067185],[530.78332806],[-622.29236134]
75,[-1.34241006],[519.25812753],[-551.14669653]
76,[-0.72535603],[513.91130324],[-490.86001694]
77,[-36.08518149],[528.45584318],[-512.43105136]
78,[-2.31920412],[509.07772296],[-469.16827835]
79,[-10.60740034],[508.59776817],[-487.65557333]
80,[-14.1811446],[507.25939879],[-512.76247523]
81,[-3.10074139],[500.02297832],[-421.51903977]
82,[1.01210168],[493.93016614],[-508.74728752]
83,[0.45125133],[491.50232917],[-362.28219588]
84,[-3.06420334],[489.84121558],[-503.45611193]
85,[-3.25370409],[485.29185909],[-433.30747271]
86,[-25.05160196],[493.28904969],[-386.47718184]
87,[-11.99743452],[482.4500573],[-511.08012819]
88,[1.07897526],[474.00311946],[-553.0581739]
89,[-15.71866465],[477.97268934],[-430.92233296]
90,[-17.63035457],[476.30572162],[-432.24851301]
91,[-0.63383979],[466.921982],[-379.78467298]
92,[-1.80476921],[463.80930195],[-496.38105475]
93,[-8.46762269],[463.56439781],[-479.99318211]
94,[-16.24675238],[464.20252404],[-402.26160637]
95,[-9.34971345],[459.08081694],[-354.31398753]
