,Mean,Variance,Predictive model
0,[-228239.3256585],[366742.28816914],[-167.07046875]
1,[44079.42749238],[116515.30561045],[-4914.7693516]
2,[-183097.10714667],[343163.44993507],[-260.83966143]
3,[-7585.901085],[151091.06111459],[-750.35741406]
4,[-143987.22628959],[305223.04817296],[-10627.78788782]
5,[34201.94822168],[51795.89451846],[-4410.32476674]
6,[-37029.32306293],[59331.95332069],[-1141.54679144]
7,[14593.13665549],[29892.45180246],[-3032.28501954]
8,[-179.73433909],[24636.7844641],[-5499.07086627]
9,[-12318.80478583],[20194.86758883],[-1081.46032726]
10,[-15914.41654615],[18758.32383667],[-1479.53886819]
11,[-5213.09701302],[12920.70799833],[-1301.295973]
12,[-6944.0359677],[11810.80414308],[-730.56330139]
13,[-8782.77762512],[10886.99398801],[-627.4359618]
14,[-42355.53648637],[16101.75904949],[-2726.00645023]
15,[483.60879688],[6274.91890873],[-697.45253073]
16,[-144.74091791],[6932.61196772],[-2690.61685735]
17,[-10064.08727682],[7771.89042473],[-1483.54936641]
18,[-13285.31192653],[6930.46830509],[-1356.37703209]
19,[-5990.16225916],[4469.45006699],[-2441.90847447]
20,[-2950.62218803],[3276.73389715],[-1288.42409037]
21,[-2587.59842968],[2960.30584759],[-1005.35139338]
22,[-3276.565062],[2784.82078912],[-1418.95438255]
23,[-1608.58066273],[2305.46854072],[-2804.38416899]
24,[-506.37616837],[1834.91519474],[-1276.83454726]
25,[-4403.19177298],[2467.02948454],[-1259.53430909]
26,[-7336.00122588],[3456.90981644],[-1133.30452653]
27,[-4608.08595389],[3056.79031346],[-3507.88692732]
28,[-2755.91934628],[2720.34772362],[-1408.24014647]
29,[1664.57114354],[1703.93066536],[-3092.94764235]
30,[-531.55658466],[2561.58670415],[-1612.51317941]
31,[-1438.44039092],[1941.51045564],[-1644.38339481]
32,[-4704.6712998],[2601.21558315],[-1392.67419651]
33,[68.37128011],[1854.50649114],[-3342.02719467]
34,[-1390.55641313],[2213.48338743],[-2910.22182859]
35,[-595.54425579],[1838.88620338],[-2200.44433036]
36,[-348.16384783],[1712.23088585],[-2125.03770028]
37,[-1512.59092526],[1767.40591611],[-2434.11170569]
38,[134.32923522],[1319.74307135],[-2390.93541515]
39,[-1163.50717699],[1669.85093267],[-2385.67277342]
40,[-1089.62193596],[1578.6187563],[-2390.11336167]
41,[-3165.75654568],[2296.11464804],[-4313.73838642]
42,[-1241.39998482],[1728.43411593],[-2762.19760512]
43,[-350.36718917],[1384.21603297],[-3010.23286273]
44,[-6681.91523215],[2705.0157896],[-2826.18833353]
45,[-4155.02011464],[2329.0004459],[-3538.87784942]
46,[-241.53837113],[1430.22049088],[-3153.83342442]
47,[-1697.3554144],[1708.04254023],[-3041.67285916]
48,[-441.50240641],[1351.90589235],[-2690.9506501]
49,[-106.71082921],[1271.37942672],[-2604.13296232]
50,[-30272.53169506],[11039.3167928],[-10512.25540165]
51,[-928.47770743],[1400.33049143],[-2922.86405193]
52,[-190.60272481],[1228.92267379],[-2948.82362084]
53,[-1959.42962382],[1514.38410073],[-2935.29592489]
54,[-11739.21067255],[5942.99112082],[-6048.71762199]
55,[-444.74286036],[1146.14327243],[-3195.49147097]
56,[131.42536324],[1127.14655833],[-2763.68656367]
57,[-645.43588476],[1208.99042172],[-2528.92837632]
58,[-105.1660006],[1057.55569557],[-2712.73627748]
59,[-16304.11692509],[5768.56951874],[-6861.99700287]
60,[-870.06718288],[1199.67527077],[-2758.62937959]
61,[-301.67249487],[1141.38882349],[-2570.11053662]
62,[-1298.09903241],[1295.13976131],[-2829.85359412]
63,[-43.64861626],[991.55937586],[-2395.92863376]
64,[-715.82194477],[1419.365137],[-4376.29637233]
65,[-1353.29629892],[1437.00834823],[-3788.23868758]
66,[-355.65142776],[1065.32683296],[-2901.47859106]
67,[-726.98414322],[1045.59003896],[-2371.59920139]
68,[-143.76594468],[784.84473697],[-2658.93495091]
69,[-1160.00635994],[1061.06584856],[-2260.22772388]
70,[318.92936196],[1139.85427156],[-2632.64186522]
71,[-1036.26131789],[984.04306436],[-2548.26853569]
72,[-600.07733639],[955.07087486],[-2078.87682097]
73,[-602.33700623],[869.6557108],[-2292.2352777]
74,[-624.72824982],[922.43719741],[-2424.8079015]
75,[251.46702187],[711.39071576],[-2394.66733982]
76,[-651.96832005],[882.03733165],[-2151.89481553]
77,[-701.19251775],[866.53789418],[-2443.2580032]
78,[-427.2245108],[806.94984835],[-2172.06171117]
79,[398.86389715],[614.44467824],[-2257.34395754]
80,[-229.27555136],[779.95651047],[-2322.7526928]
81,[-806.24075895],[880.51632538],[-2253.6829302]
82,[-1314.78267237],[926.94199098],[-1835.49470196]
83,[-627.02811602],[806.22254372],[-1963.93185391]
84,[89.33036175],[661.90157096],[-2065.93883176]
85,[272.14106378],[608.04903966],[-1917.69142574]
86,[129.23878938],[616.6650247],[-1910.99956758]
87,[311.52974006],[590.34224951],[-1651.08543864]
88,[15.34101473],[632.14055402],[-1811.05660713]
89,[263.65268365],[572.74923003],[-1980.05669321]
90,[459.16114767],[573.29981833],[-1628.3471649]
91,[240.78294895],[597.97658561],[-1541.55415593]
92,[-207.04230127],[672.0462912],[-1642.87981421]
93,[285.75758086],[571.95052718],[-1539.59062373]
94,[373.0335668],[545.34802804],[-1651.39283086]
95,[-531.94999989],[718.25179513],[-1365.55696783]
