,Mean,Variance,Predictive model
0,[38.15235511],[21.5149498],[0.21053373]
1,[18.56152991],[25.14866341],[0.19182868]
2,[19.86444007],[30.88326184],[0.10864013]
3,[2.92116166],[31.84574375],[0.42252606]
4,[23.3767622],[28.66939903],[0.39203173]
5,[28.71366251],[27.44692332],[0.34573717]
6,[22.17742047],[26.8477658],[0.87291369]
7,[26.01551775],[23.67694279],[-1.24911272]
8,[22.46271834],[25.61117519],[0.57705365]
9,[23.93980538],[24.51027294],[-0.07965819]
10,[33.2461939],[20.12375896],[0.40386586]
11,[8.65141545],[25.80554097],[0.00112488]
12,[19.52933849],[20.74197992],[2.6424468]
13,[57.59091234],[14.10746667],[2.06614813]
14,[45.93128601],[22.36563469],[3.22778559]
15,[60.06733228],[14.31466749],[3.93340331]
16,[52.04453305],[15.11461444],[3.5477928]
17,[58.24576836],[10.87460657],[5.7250786]
18,[45.16356753],[16.10042327],[5.56627842]
19,[55.89178541],[12.74480572],[5.79182187]
20,[58.37273459],[17.41319195],[7.21337696]
21,[38.80180344],[17.22770213],[9.21056552]
22,[54.47817865],[16.52745535],[5.69763107]
23,[35.08811979],[21.29193468],[7.0790927]
24,[41.51363889],[17.48912888],[8.76259874]
25,[57.91904359],[11.67650115],[8.14549387]
26,[56.69586779],[10.87911137],[8.63732596]
27,[51.32384817],[15.42018114],[8.76713688]
28,[60.39270365],[10.63584089],[10.63093528]
29,[48.60709837],[15.99094587],[11.53710524]
30,[55.37404126],[7.95125566],[17.99992389]
31,[44.80836285],[22.57833199],[9.04498814]
32,[63.19971208],[15.0353819],[12.62752041]
33,[24.96057991],[24.31015615],[13.50940488]
34,[56.22124393],[11.61679504],[20.24207865]
35,[51.39197784],[17.24563823],[12.54979221]
36,[57.57141271],[11.81095697],[26.54095162]
37,[29.18584909],[18.58248284],[37.22731557]
38,[136.19887459],[11.99113992],[46.78444801]
39,[131.4534278],[17.50262537],[69.71396334]
40,[130.3827661],[9.13184125],[54.72390127]
41,[140.37477204],[10.02040231],[41.82874951]
42,[121.63660985],[10.31384737],[35.61954057]
43,[151.09284855],[18.29633894],[91.77667079]
44,[143.54168534],[14.34424498],[27.39092005]
45,[91.55607278],[26.77800954],[39.90914495]
46,[154.35878337],[17.77985862],[98.98055482]
47,[109.08034087],[21.18772255],[43.32044181]
48,[148.96446215],[17.85663836],[78.26943034]
49,[72.80111922],[23.50743711],[44.71265868]
50,[161.09720689],[18.85676113],[102.17357409]
51,[150.71825783],[22.16051113],[48.97805464]
52,[135.8512264],[25.22908303],[86.38833977]
53,[153.64778924],[19.78040469],[55.14377953]
54,[85.86385868],[31.47106594],[30.19038752]
55,[22.53171117],[43.7937954],[94.86557156]
56,[64.98241395],[34.20224625],[89.34622803]
57,[160.92605155],[14.88341395],[92.24651428]
58,[123.74184382],[23.72184145],[40.63491592]
59,[181.77490208],[24.01968071],[89.56316423]
60,[82.14122546],[29.59909621],[34.17440211]
61,[98.02348453],[28.18045844],[42.58050842]
62,[125.74600682],[21.72296038],[50.38610008]
63,[37.78163998],[42.42639606],[59.21537948]
64,[144.87253001],[31.64102347],[85.99436901]
65,[98.46682648],[34.14644056],[48.61278499]
66,[132.20927835],[33.09956959],[78.68903903]
67,[102.99536142],[31.68671223],[41.25722572]
68,[64.78783893],[42.61311854],[62.46965279]
69,[81.8412114],[34.18302645],[69.38275907]
70,[107.28347691],[31.74098193],[71.15195928]
71,[99.05927577],[38.55956915],[46.41667447]
72,[134.27994178],[28.19163788],[50.67836585]
73,[98.01442163],[32.57745714],[63.42219215]
74,[64.60013008],[38.83024881],[76.35885235]
75,[156.6225856],[31.06386666],[62.00890907]
76,[102.49706285],[35.93982979],[68.10995306]
77,[98.41429777],[38.95308897],[71.54105295]
78,[174.29982353],[29.53894882],[67.20917004]
79,[169.67106272],[31.85696949],[93.91559311]
80,[42.03405047],[46.11319579],[99.53918723]
81,[181.61223696],[31.48729605],[83.66488872]
82,[83.55344001],[37.18673854],[82.57624008]
83,[83.70318085],[39.10789989],[42.01078388]
84,[67.54409334],[43.08730844],[47.33387737]
85,[117.97441169],[32.31409359],[48.10981912]
86,[115.28010111],[30.3395768],[58.93212129]
87,[144.43607778],[35.32792774],[86.21855756]
88,[165.91153176],[29.04602353],[135.31981189]
89,[148.3329844],[31.72454586],[113.85234083]
90,[143.55332087],[22.47096261],[55.05623434]
91,[202.23578744],[23.78603809],[97.95998421]
92,[192.77344865],[19.37242212],[124.92936794]
93,[102.59886065],[37.71231552],[96.19585458]
94,[144.13648193],[28.93662346],[53.96656307]
95,[157.84652909],[35.18512127],[79.61798797]
