,Mean,Variance,Predictive model
0,[-1673.0062572],[28591.08872467],[-87.81789844]
1,[-2335.51897541],[17155.64230021],[-59.94686335]
2,[-3905.54662239],[14372.10032122],[-8.13553038]
3,[880.11805701],[5789.30463911],[-11.06667461]
4,[-2050.84662151],[4008.88165391],[-55.59372069]
5,[-1217.08681873],[2511.1766936],[-40.8404894]
6,[-959.00615123],[2052.41167835],[-63.25678399]
7,[231.19498468],[1430.35622828],[-43.58480644]
8,[-132.67287026],[1355.24346911],[-23.14039214]
9,[156.08752509],[964.0480431],[-67.38481173]
10,[6308.44335845],[88057.90031658],[-39312.56467235]
11,[-16248.05126832],[40472.26796883],[-19173.66195495]
12,[-41224.68040161],[42349.82460744],[-10103.13433372]
13,[-51.0708611],[22535.87678151],[-6412.98022368]
14,[5560.28740968],[11427.11958635],[-1380.68058599]
15,[-4294.08093366],[15471.87577409],[-6088.60689229]
16,[-8694.32807039],[13614.68108337],[-1295.96428241]
17,[1289.09979042],[6793.7486464],[-2065.67921332]
18,[-2809.85936993],[6792.51739893],[-1899.15088434]
19,[-5680.43904359],[6774.6411683],[-255.99743669]
20,[-2121.94266449],[4827.69197155],[-510.24443634]
21,[-412.48279047],[3493.5271431],[-655.58892646]
22,[-161.18427487],[2253.70920746],[-483.58409338]
23,[-142.8132988],[1917.00498553],[-451.42181094]
24,[-3692.85707219],[3969.93798376],[-2146.1009737]
25,[-204.01298356],[1780.93604733],[-451.49611927]
26,[-524.13304744],[1640.55377147],[-375.53568059]
27,[-531.06938776],[1671.6864989],[-697.74387495]
28,[-150.10694414],[1287.35104856],[-526.76400944]
29,[20.18545765],[1103.832115],[-525.7599718]
30,[-44.39153939],[937.80506535],[-445.43542363]
31,[-229.88469924],[992.44342281],[-449.78527259]
32,[-68.69861703],[1186.69854294],[-472.34097824]
33,[-24.56664516],[895.82718426],[-522.63777951]
34,[-282.36899014],[1005.11284597],[-667.4438065]
35,[-71.48872246],[882.16088525],[-520.59175635]
36,[-908.51358348],[1148.52491748],[-545.45356813]
37,[-71.78673687],[884.68559142],[-760.66412707]
38,[-38.44589176],[814.710759],[-660.88713369]
39,[-60.3170048],[794.76757265],[-699.37288079]
40,[-24.54295248],[808.36323981],[-666.67866092]
41,[-318.16474009],[884.16059635],[-602.14697142]
42,[-9.97492682],[730.5698062],[-547.87001433]
43,[-67.43594978],[749.47155821],[-649.49744654]
44,[-2.810221],[698.72772025],[-666.63530861]
45,[3.16397277],[684.44153657],[-579.08202549]
46,[-25.03097844],[715.98228118],[-701.30120593]
47,[5.97191961],[671.96747872],[-555.02074915]
48,[-13.54380265],[671.21351138],[-683.34598505]
49,[3.19996676],[661.27594882],[-580.44398209]
50,[-59.78800038],[674.88708122],[-637.70456686]
51,[-13.98703862],[636.255334],[-472.74645127]
52,[-133.18613004],[712.32647439],[-620.68728561]
53,[-71.31677834],[643.55877361],[-514.24070008]
54,[-27.85286056],[627.60739992],[-499.27952801]
55,[-12.70950951],[611.38418696],[-500.6865987]
56,[-10.48633912],[605.77951462],[-529.12419539]
57,[-89.50159618],[642.13616124],[-522.87670368]
58,[-5.67121565],[589.70645144],[-444.10613236]
59,[-21.9733903],[601.70385862],[-568.4790026]
60,[-59.00555986],[602.44653965],[-604.18776264]
61,[-6.75432359],[576.75101309],[-525.25888439]
62,[-22.37461395],[583.99532755],[-500.25618725]
63,[-22.42131237],[572.55137293],[-491.85634559]
64,[1.65027028],[558.7580858],[-499.18424079]
65,[-2.71253213],[556.76989827],[-393.46794232]
66,[-0.1396922],[549.16464713],[-411.83720054]
67,[-7.63490131],[538.04636531],[-414.22568078]
68,[-10.61008944],[539.23914727],[-374.54199723]
69,[-10.75558013],[541.55733957],[-468.04634338]
70,[-150.70040332],[592.57508972],[-522.43051887]
71,[-8.59648143],[529.6815163],[-479.4609764]
72,[-7.03362523],[524.39534044],[-399.60108739]
73,[-11.75216783],[519.88443046],[-369.3933881]
74,[-35.02101973],[535.14817513],[-421.40379682]
75,[-62.61071113],[544.05460901],[-380.15472123]
76,[-2.80955733],[506.61874946],[-480.77643849]
77,[-48.9481813],[525.12925781],[-441.63380699]
78,[-10.16480501],[501.79611574],[-338.43989315]
79,[-0.23362399],[495.09404059],[-352.64734215]
80,[-0.01796182],[492.69109154],[-397.68069727]
81,[-22.30761962],[499.21374289],[-305.34353788]
82,[-10.85534193],[491.48397343],[-370.88286932]
83,[-6.6514259],[486.09356125],[-391.75753161]
84,[0.33529773],[479.01273275],[-308.72380477]
85,[-43.92670099],[493.08244458],[-350.31425795]
86,[-5.38033053],[475.09926581],[-355.32884275]
87,[-13.07304362],[475.14484976],[-343.13538239]
88,[-26.09060117],[476.27501098],[-344.15845673]
89,[-11.0761838],[471.26802864],[-355.30537932]
90,[-1.8113415],[460.27322152],[-313.55037646]
91,[-3.78353568],[458.79032395],[-323.26471758]
92,[-9.47475635],[462.25911889],[-300.27268004]
93,[-31.24846012],[466.2535794],[-334.77726435]
94,[-18.79907215],[458.55546531],[-347.27349009]
95,[-3.42259746],[450.26959723],[-309.16209126]
