,Mean,Variance,Predictive model
0,[7.66436544],[0.49618699],[0.08645825]
1,[7.5242639],[1.0031883],[0.10007458]
2,[6.0498373],[1.44052922],[0.20430946]
3,[6.87788273],[1.41237647],[0.31804939]
4,[7.94139783],[0.87116178],[0.32084314]
5,[6.67433342],[1.81057096],[0.45248377]
6,[9.19258102],[1.37605047],[0.5099849]
7,[7.02189082],[1.80008437],[0.48999383]
8,[6.97764139],[1.78537046],[0.56219394]
9,[7.12083535],[1.71767774],[0.62538907]
10,[9.27379875],[1.29765201],[0.8590278]
11,[10.19492467],[0.38470821],[0.89980235]
12,[9.90010586],[0.52256278],[1.11009237]
13,[9.94578303],[0.71934078],[1.15826982]
14,[8.41101319],[1.04060372],[1.37678441]
15,[10.22670086],[0.41094951],[1.32868404]
16,[7.50048162],[1.80808565],[1.74459706]
17,[9.37574607],[1.44512162],[1.86414685]
18,[7.82921994],[1.72279656],[1.92078991]
19,[10.05654024],[0.62948838],[2.14452969]
20,[9.20832673],[1.50350509],[2.44371217]
21,[10.79836542],[0.32577286],[2.25093637]
22,[10.86831445],[0.12440905],[2.79249375]
23,[9.07767032],[1.55136323],[3.10645309]
24,[9.13632901],[1.58559115],[3.35359272]
25,[9.26367142],[1.61909513],[0.]
26,[7.2649375],[1.83019992],[0.]
27,[7.89783655],[1.89757665],[0.]
28,[8.08502073],[1.40458276],[0.]
29,[8.6291671],[1.12283332],[0.]
30,[8.70071888],[1.38910216],[0.]
31,[8.51094223],[1.19835012],[0.]
32,[6.35571318],[1.83342648],[0.]
33,[9.66879154],[0.56372656],[0.]
34,[11.56592391],[0.44859963],[0.]
35,[11.26850425],[0.78400029],[0.]
36,[7.66493409],[2.16837885],[0.]
37,[11.91882774],[1.15973876],[0.]
38,[10.96140634],[1.22487592],[0.]
39,[11.03258096],[1.20406401],[0.]
40,[11.28404685],[1.23046586],[0.]
41,[11.26216571],[1.36253329],[0.]
42,[10.68922511],[1.49363026],[0.]
43,[10.46397354],[1.57916474],[0.]
44,[7.55639784],[2.05465752],[0.]
45,[10.79844751],[0.84147786],[0.]
46,[11.79258179],[0.33853811],[0.]
47,[7.31055249],[1.64598247],[0.]
48,[11.740929],[1.01427544],[0.]
49,[12.75119958],[0.42780589],[0.]
50,[14.62499239],[0.50478961],[0.]
51,[14.45945822],[0.58596888],[0.]
52,[15.05547612],[1.14035816],[0.]
53,[14.27217593],[0.52879405],[0.]
54,[14.75863186],[0.3191038],[0.]
55,[15.81178954],[0.75351521],[0.]
56,[10.48942969],[1.10554749],[0.]
57,[16.088207],[0.82425287],[0.]
58,[8.30377664],[2.77882793],[0.]
59,[7.51555072],[2.52575586],[0.]
60,[8.38905855],[2.22363117],[0.]
61,[8.17111673],[2.29573113],[0.]
62,[7.34545548],[2.43228161],[0.]
63,[7.11973404],[2.51653994],[0.]
64,[16.86113317],[0.23498997],[0.]
65,[7.9490747],[2.24718649],[0.]
66,[8.94835456],[2.69542267],[0.]
67,[8.82601251],[2.71986375],[0.]
68,[9.30241548],[1.92040889],[0.]
69,[6.85630485],[2.63532581],[0.]
70,[9.33714468],[1.9219251],[0.]
71,[8.71359868],[2.12224657],[0.]
72,[9.03473172],[1.79456855],[0.]
73,[7.84860446],[2.30491444],[0.]
74,[17.04705617],[0.30708168],[0.]
75,[8.55452259],[2.01053385],[0.]
76,[8.46752297],[2.0591467],[0.]
77,[17.01046946],[0.30954174],[0.]
78,[8.48415489],[2.13375408],[0.]
79,[16.71825617],[0.35418356],[0.]
80,[16.84677102],[0.23539656],[0.]
81,[16.49715939],[0.29891212],[0.]
82,[9.81167403],[1.65526602],[0.]
83,[17.00651769],[0.1043081],[0.]
84,[9.62545297],[1.75571731],[0.]
85,[8.1360537],[2.21877969],[0.]
86,[9.37480869],[1.74330471],[0.]
87,[17.05012356],[0.07388285],[0.]
88,[17.06149727],[0.06198613],[0.]
89,[11.11297967],[1.12020777],[0.]
90,[11.45454735],[1.12355675],[0.]
91,[8.63175668],[2.08092827],[0.]
92,[16.2648294],[0.39119906],[0.]
93,[6.8983347],[2.68313542],[0.]
94,[17.0675474],[0.05479028],[0.]
95,[17.08702169],[0.07090011],[0.]
