,Mean,Variance,Predictive model
0,[-10.30015441],[21.45072003],[-0.08138886]
1,[-16.80112423],[21.83472618],[-0.12444262]
2,[-13.0894871],[19.42194169],[-0.47880291]
3,[-23.88454857],[31.05404094],[-0.1554193]
4,[-11.92294455],[29.20585746],[-0.30234155]
5,[-8.23266716],[25.8240331],[-0.65077545]
6,[-11.74493],[26.84152886],[-0.48331118]
7,[-18.39173318],[27.96525845],[-0.91568888]
8,[-19.41638212],[27.74830123],[-1.83656556]
9,[-8.58281396],[23.5028716],[-2.65862631]
10,[-18.53126974],[26.86990309],[-0.36285156]
11,[-18.6854045],[27.26597216],[-0.37717555]
12,[-2.15083837],[23.07832442],[-1.15319172]
13,[0.75437871],[17.24506111],[-0.6108961]
14,[-13.49812898],[28.23059392],[-0.43778938]
15,[-16.78855725],[27.05995178],[-0.34207026]
16,[-13.5376401],[26.26043748],[-0.89923131]
17,[-16.64412117],[26.49316714],[-0.33069775]
18,[-14.38878549],[25.80256552],[-0.44062181]
19,[-24.63564283],[23.85008348],[-8.23832234]
20,[-3.26489027],[13.50098228],[-1.06598994]
21,[-2.16261418],[27.84060077],[-2.81052749]
22,[-15.37739686],[30.60673705],[-0.68454106]
23,[-8.30304389],[14.63896433],[-9.46816569]
24,[-17.23778933],[21.24555643],[-7.35763525]
25,[-12.25093484],[28.0438715],[-1.68631657]
26,[-18.70813873],[30.06554872],[-2.18359975]
27,[4.15068615],[6.51867398],[-1.86721893]
28,[1.27532693],[6.92665087],[-1.09236315]
29,[-17.37994908],[28.20955639],[-1.46821598]
30,[3.1448144],[5.59001136],[-1.11434271]
31,[-0.21070613],[5.94063737],[-1.41194637]
32,[-9.29851213],[8.86258766],[-1.08154696]
33,[-10.21077168],[9.95726154],[-2.32873071]
34,[-4.7201004],[6.90567166],[-1.34549206]
35,[-19.73777901],[27.6425106],[-4.22086887]
36,[-1.51052546],[5.1236815],[-1.61868449]
37,[-4.82864387],[18.68424094],[-1.60700825]
38,[-3.63557562],[5.23100135],[-1.56825646]
39,[-6.1863717],[6.25234409],[-2.08939019]
40,[-0.86394597],[4.27544366],[-1.31523095]
41,[1.93876705],[2.42510951],[-1.53239435]
42,[-3.3872874],[4.23313535],[-1.77114003]
43,[-0.07413423],[2.62142129],[-1.70765935]
44,[1.50251721],[1.95974879],[-1.93345327]
45,[1.28158507],[1.86174188],[-1.41904889]
46,[1.22832611],[1.68595676],[-1.66336182]
47,[-2.02355333],[3.29147314],[-1.78648122]
48,[1.34211515],[1.46940625],[-1.49831998]
49,[1.32850246],[1.43905157],[-1.25996896]
50,[-0.10344274],[1.82123249],[-1.54478649]
51,[0.43314217],[1.68704616],[-1.83946719]
52,[-1.1664833],[2.25061109],[-1.56583964]
53,[-2.31498205],[2.50800107],[-1.52309392]
54,[-3.38516268],[2.86999732],[-1.33515451]
55,[-1.2088715],[1.98706454],[-1.47983224]
56,[0.99560911],[1.0189547],[-1.28688544]
57,[0.14940951],[1.29632737],[-1.39012591]
58,[-0.35851551],[1.39644494],[-1.42892231]
59,[-0.68576903],[1.44857963],[-1.23319367]
60,[-0.7595386],[1.43988147],[-1.39899616]
61,[0.72496012],[0.80800508],[-1.44255593]
62,[0.80784785],[0.74292423],[-1.24319404]
63,[-0.84310195],[1.3454425],[-1.59094077]
64,[-0.50586373],[1.22771934],[-1.45853593]
65,[0.95099246],[0.55075131],[-1.33931177]
66,[0.34349828],[0.73764641],[-1.27705025]
67,[0.70557981],[0.59911233],[-1.14627231]
68,[0.11062948],[0.81357828],[-1.11893742]
69,[1.19376368],[0.35303257],[-1.06556566]
70,[0.60069674],[0.47716079],[-1.03087483]
71,[-0.94436308],[1.08649031],[-1.0253068]
72,[-2.67255956],[1.82313657],[-1.22528267]
73,[-0.4633465],[1.05168409],[-1.36408474]
74,[0.79666444],[0.37808754],[-1.12177585]
75,[0.98368504],[0.28495334],[-1.26468849]
76,[0.45799306],[0.4698898],[-0.97576939]
77,[0.3358151],[0.49986802],[-1.04969558]
78,[0.59228958],[0.39391303],[-0.96054757]
79,[0.29149618],[0.4862492],[-0.92656509]
80,[0.68789992],[0.31277821],[-1.05076683]
81,[0.95925968],[0.17855302],[-0.70073666]
82,[0.99995851],[0.1564718],[-0.87114978]
83,[-0.12984504],[0.5924228],[-0.87829338]
84,[0.45619501],[0.35588858],[-0.87901615]
85,[0.90255203],[0.18475587],[-0.93830297]
86,[1.03136361],[0.13227694],[-0.78358491]
87,[0.83977213],[0.18503855],[-0.72190355]
88,[0.90494799],[0.14916904],[-0.79537093]
89,[0.9910959],[0.11465993],[-0.69604439]
90,[1.02932741],[0.09373761],[-0.92856391]
91,[0.91766635],[0.13267664],[-0.72386126]
92,[1.02179129],[0.08764917],[-0.65521858]
93,[1.01362012],[0.0901984],[-0.6585852]
94,[-0.25999389],[0.60477814],[-0.70310695]
95,[1.02030518],[0.08353182],[-0.63708442]
