,Mean,Variance,Predictive model
0,[40.20418563],[22.83879725],[0.06643203]
1,[41.08034216],[22.18188234],[-0.16780314]
2,[46.71878333],[35.6606054],[-0.07274711]
3,[30.04093287],[36.93665257],[-0.47396947]
4,[31.31922214],[43.09748571],[-1.31226679]
5,[34.94072406],[40.04894102],[1.07243201]
6,[63.78411791],[29.99401667],[-0.14348878]
7,[65.93362751],[31.40499544],[-0.65335276]
8,[148.98108344],[27.83602407],[0.80866478]
9,[123.89574062],[43.15776225],[4.25548245]
10,[134.11165654],[34.36296451],[3.79387564]
11,[121.56280802],[38.57171917],[6.71513023]
12,[128.11322341],[33.75684496],[4.57545179]
13,[129.75755001],[33.79018104],[2.74628271]
14,[133.99703678],[32.04771925],[3.42186666]
15,[144.33221834],[35.71903246],[7.97869849]
16,[131.63131008],[32.73633759],[9.17992273]
17,[132.57560328],[35.03253404],[6.25076674]
18,[138.80726977],[30.71917534],[19.44354314]
19,[130.01853907],[34.79844392],[8.93328067]
20,[129.15930429],[33.42707304],[20.49546471]
21,[129.22034223],[33.26637012],[8.09807222]
22,[134.37297374],[31.63262111],[-1.02641385]
23,[146.73540336],[20.14257287],[10.27507468]
24,[114.88873442],[36.3008199],[20.06297438]
25,[132.481297],[31.10149452],[17.8479551]
26,[131.33153044],[30.04200245],[18.3283063]
27,[147.92217047],[22.27101707],[6.65017653]
28,[136.33842448],[28.17462071],[13.12944792]
29,[136.7144718],[29.76035727],[4.50052817]
30,[74.92223159],[42.0471391],[39.32798092]
31,[91.50350359],[32.71695298],[27.20172179]
32,[107.92921218],[34.08967361],[16.18301304]
33,[178.50123281],[35.41012877],[52.51121826]
34,[192.71059635],[31.25550645],[28.29926519]
35,[185.59187254],[29.68494777],[64.01003073]
36,[197.43886404],[31.04475223],[43.56869584]
37,[194.87578049],[29.03827667],[55.58503926]
38,[194.15251467],[26.56222169],[33.78821661]
39,[184.56776484],[24.49291159],[63.58349039]
40,[193.6114551],[29.65971579],[61.47544361]
41,[112.50532575],[46.70424601],[71.62030163]
42,[171.82434946],[22.87891084],[80.72380609]
43,[106.06172953],[41.95655539],[104.3883464]
44,[205.04520961],[9.74284432],[104.25671901]
45,[214.10721398],[28.04562127],[125.6422357]
46,[119.66843766],[35.53961363],[102.45544726]
47,[56.25773859],[51.64524216],[121.93215203]
48,[161.55318306],[24.93016462],[86.20361738]
49,[178.38610093],[18.86029766],[109.0646622]
50,[153.84231704],[23.17824325],[104.58736757]
51,[134.34975113],[30.08316684],[91.710922]
52,[211.31183038],[30.77845054],[116.17246433]
53,[128.23311292],[33.63143702],[124.3558205]
54,[123.76454681],[42.15542178],[85.84029214]
55,[185.7541232],[24.39522405],[122.20338518]
56,[178.67829955],[35.17869038],[95.66342066]
57,[121.47167761],[39.31576546],[122.71866843]
58,[74.29734854],[51.33137815],[108.54177403]
59,[165.06092564],[23.03240855],[81.34416075]
60,[146.27376441],[38.58164202],[121.33476788]
61,[194.02872894],[27.0930637],[138.09601891]
62,[142.93473014],[29.14723338],[112.43808886]
63,[106.1769535],[47.66860553],[127.36238671]
64,[209.14656098],[34.38455085],[118.21432611]
65,[136.07527703],[40.35654359],[115.64180894]
66,[152.06978464],[30.91062387],[110.73590175]
67,[137.07607566],[27.88980367],[157.1308829]
68,[134.94989706],[36.38254568],[116.13154446]
69,[130.53261413],[27.39202136],[141.34884335]
70,[90.70598695],[47.57527544],[121.19741115]
71,[106.30582198],[43.20450722],[126.40018648]
72,[140.84421221],[28.07863552],[124.71152093]
73,[220.98045251],[24.62089558],[143.82672116]
74,[157.80822896],[19.84045594],[132.53358847]
75,[123.47698914],[57.57208506],[105.00258968]
76,[171.50979079],[39.96306755],[132.62265824]
77,[156.97813365],[25.98424567],[142.53736301]
78,[46.05960029],[53.40307356],[142.93704998]
79,[147.25274893],[52.84810633],[60.0671244]
80,[77.36283707],[52.55720254],[127.51076298]
81,[131.99256113],[63.29781327],[77.38340188]
82,[142.38659355],[29.92251516],[147.43722489]
83,[121.94096998],[36.84115414],[126.11881118]
84,[154.98326621],[47.33017512],[113.08916111]
85,[174.52501899],[25.81088106],[117.65430712]
86,[135.08376111],[25.54017681],[142.30275719]
87,[123.83902453],[46.26336493],[98.98070886]
88,[131.10999037],[56.8157064],[110.59511637]
89,[164.4294397],[22.10145305],[152.22185153]
90,[148.4891167],[55.48812591],[108.18899787]
91,[120.40293475],[38.20383983],[142.88164213]
92,[126.87839184],[39.36233981],[137.29049906]
93,[181.2184234],[20.92506079],[137.60595598]
94,[161.46294246],[44.82449205],[141.12132465]
95,[101.23397291],[43.45344474],[119.08685658]
