,Mean,Variance,Predictive model
0,[6.02587566],[67.50883806],[0.2042975]
1,[54.48385699],[27.23227997],[-0.64832273]
2,[5.72961171],[60.22967902],[0.21667851]
3,[27.93861744],[49.67265882],[0.91847616]
4,[1.08842809],[57.37083255],[-1.84994856]
5,[4.11617708],[54.11095819],[-2.19095133]
6,[20.97325111],[53.82717684],[1.38480292]
7,[49.69059651],[39.57547352],[2.10772393]
8,[21.94019665],[51.02750132],[1.80289411]
9,[39.83346893],[37.96109721],[-3.17016051]
10,[60.92477894],[43.61066633],[2.81998048]
11,[18.67983414],[54.93285351],[2.551937]
12,[12.60848401],[56.98520041],[4.27236196]
13,[35.61653357],[45.27239044],[4.77559857]
14,[14.24954116],[50.60627425],[5.20064933]
15,[13.79930156],[57.44511769],[5.85025221]
16,[8.33407333],[58.52270115],[7.15066126]
17,[27.41237575],[39.71544654],[2.24140823]
18,[24.2911815],[41.43066057],[0.39115215]
19,[69.51015227],[19.46627768],[9.8243685]
20,[56.808467],[19.96810544],[9.50127788]
21,[40.99889508],[25.29606216],[8.07547214]
22,[55.68737802],[16.82213097],[13.12720914]
23,[16.95104243],[29.97331539],[9.49996914]
24,[2.57249191],[42.55765743],[-9.28194744]
25,[-0.86409204],[39.32038177],[7.97264304]
26,[41.50493332],[19.28011452],[18.22869247]
27,[64.7650051],[10.46341867],[17.83204699]
28,[60.96633694],[12.43758092],[15.66598425]
29,[25.88809058],[27.777224],[12.757296]
30,[21.81603791],[24.29441072],[26.82126161]
31,[72.7792944],[3.25987938],[27.5512142]
32,[29.76613312],[33.23018827],[0.31601032]
33,[57.73454348],[13.52033859],[24.52072628]
34,[69.5729973],[8.29361279],[35.74545271]
35,[81.01376839],[2.72788412],[42.7810052]
36,[46.89653041],[19.82425984],[37.72042347]
37,[56.30731641],[12.29769225],[45.60008702]
38,[75.88730423],[2.27761185],[50.49360581]
39,[78.81685121],[0.75377206],[54.95188336]
40,[64.29927213],[6.09309861],[57.49782491]
41,[77.28451047],[0.8832555],[61.12359766]
42,[78.18223605],[0.34201082],[63.81270423]
43,[78.21350164],[0.26801578],[64.90181559]
44,[4.60422665],[46.4178449],[-0.]
45,[-26.4940952],[49.07236518],[-0.]
46,[-37.11089774],[47.62483837],[-0.]
47,[70.12266184],[4.9898672],[0.]
48,[45.25550029],[15.17678027],[0.]
49,[71.97404543],[2.98355964],[0.]
50,[78.29252087],[0.28917188],[0.]
51,[78.3023536],[0.28532002],[0.]
52,[78.30450686],[0.27711202],[0.]
53,[78.26459807],[0.27602387],[0.]
54,[78.25673879],[0.27040928],[0.]
55,[78.2634518],[0.26301838],[0.]
56,[78.19604088],[0.27884015],[0.]
57,[78.11260594],[0.28505031],[0.]
58,[78.30865036],[0.2521761],[0.]
59,[78.30437324],[0.25610033],[0.]
60,[78.2302676],[0.25520824],[0.]
61,[78.31810579],[0.24659964],[0.]
62,[78.26275604],[0.26074103],[0.]
63,[78.22965441],[0.25642382],[0.]
64,[78.27909186],[0.24592444],[0.]
65,[78.24595331],[0.24683912],[0.]
66,[78.19132149],[0.26513256],[0.]
67,[78.29637346],[0.24113984],[0.]
68,[78.29065063],[0.2476727],[0.]
69,[78.24822835],[0.24842699],[0.]
70,[78.21589712],[0.2494692],[0.]
71,[78.22719122],[0.24741037],[0.]
72,[78.31377793],[0.23453467],[0.]
73,[78.2064779],[0.2445157],[0.]
74,[78.33006937],[0.23162458],[0.]
75,[78.30249089],[0.23194286],[0.]
76,[78.23846899],[0.23774703],[0.]
77,[78.28566373],[0.22972581],[0.]
78,[78.32920789],[0.22839228],[0.]
79,[78.30071817],[0.23179977],[0.]
80,[78.25630315],[0.23062768],[0.]
81,[78.2996091],[0.22874344],[0.]
82,[66.82676161],[4.69426271],[0.]
83,[78.18163896],[0.23721686],[0.]
84,[78.31311782],[0.22338653],[0.]
85,[78.26115555],[0.22662638],[0.]
86,[78.30559443],[0.22323259],[0.]
87,[78.30888311],[0.22090299],[0.]
88,[78.2801479],[0.22135327],[0.]
89,[78.23196564],[0.22690841],[0.]
90,[78.28784232],[0.22075453],[0.]
91,[78.30557411],[0.21833801],[0.]
92,[78.32872023],[0.2151941],[0.]
93,[78.27093512],[0.21895685],[0.]
94,[78.32871293],[0.21388706],[0.]
95,[78.32146826],[0.21386061],[0.]
