,Mean,Variance,Predictive model
0,[2.82784057],[66.09014887],[0.44362245]
1,[-7.86746344],[70.10750044],[-0.74692919]
2,[-39.39245104],[80.53641109],[-2.40047947]
3,[17.14685555],[64.12401741],[0.47315606]
4,[51.56050577],[35.46725077],[0.95751766]
5,[27.99517639],[70.56064046],[1.92673881]
6,[-1.12179346],[70.9270724],[-1.19725766]
7,[-20.35478055],[75.67918836],[-2.24935592]
8,[47.41836214],[45.2559814],[1.32534615]
9,[-9.06276607],[60.82069682],[3.39321232]
10,[9.96225121],[50.8899815],[3.58524286]
11,[44.20798888],[34.7895448],[2.37507333]
12,[47.41543171],[26.94433836],[5.75690595]
13,[-20.31955275],[62.54056045],[0.15888908]
14,[11.51397237],[44.38971752],[2.16108771]
15,[-1.03099051],[40.48097288],[7.3791964]
16,[24.84685753],[30.54943981],[7.44890976]
17,[47.54653064],[20.7742507],[9.71908319]
18,[35.4462331],[26.44009444],[7.5254164]
19,[81.39365796],[4.46628502],[15.1541349]
20,[76.58261061],[7.00650344],[13.5605584]
21,[72.80642394],[5.74507045],[18.88260199]
22,[65.35280389],[8.76341393],[15.57046984]
23,[77.8447927],[1.26663065],[21.9761934]
24,[78.40587961],[0.82756766],[23.49948762]
25,[78.13379043],[0.38535308],[25.27320676]
26,[12.68350716],[26.52854635],[0.]
27,[47.2844175],[14.32761577],[0.]
28,[78.3179404],[0.3537961],[0.]
29,[78.30290333],[0.32107589],[0.]
30,[78.31164713],[0.29896645],[0.]
31,[78.32745196],[0.2884336],[0.]
32,[65.65857207],[5.20606535],[0.]
33,[78.1706737],[0.34732109],[0.]
34,[78.18148472],[0.2893705],[0.]
35,[78.29902944],[0.2785018],[0.]
36,[78.27953325],[0.27202303],[0.]
37,[78.30400286],[0.2720016],[0.]
38,[78.28243073],[0.27030949],[0.]
39,[78.3135342],[0.26053785],[0.]
40,[78.32736147],[0.25608705],[0.]
41,[78.28536321],[0.26458646],[0.]
42,[78.24046673],[0.26568828],[0.]
43,[78.32859344],[0.24985432],[0.]
44,[78.19138989],[0.27300449],[0.]
45,[78.31695656],[0.24831833],[0.]
46,[78.32638143],[0.24430244],[0.]
47,[78.27380648],[0.24885584],[0.]
48,[78.30021133],[0.2433424],[0.]
49,[78.20688657],[0.25768966],[0.]
50,[78.31455402],[0.23854909],[0.]
51,[78.25328226],[0.24395391],[0.]
52,[78.29908954],[0.23717965],[0.]
53,[78.28145829],[0.24196914],[0.]
54,[78.2818808],[0.23711829],[0.]
55,[78.32223763],[0.2310479],[0.]
56,[78.18377455],[0.25968225],[0.]
57,[78.31003964],[0.22999077],[0.]
58,[78.23394244],[0.23636857],[0.]
59,[78.22288625],[0.23391753],[0.]
60,[78.32903995],[0.22414472],[0.]
61,[78.2826941],[0.22850858],[0.]
62,[78.32114604],[0.22200369],[0.]
63,[78.30615238],[0.22184549],[0.]
64,[78.16614815],[0.24627218],[0.]
65,[78.3252711],[0.2182954],[0.]
66,[78.29295561],[0.22006954],[0.]
67,[78.31071322],[0.21684143],[0.]
68,[78.32693249],[0.21452695],[0.]
69,[78.30015448],[0.21609868],[0.]
70,[78.19889802],[0.22675177],[0.]
71,[78.30468468],[0.21302235],[0.]
72,[78.3085072],[0.21164281],[0.]
73,[78.28263753],[0.21220332],[0.]
74,[78.25613077],[0.21423427],[0.]
75,[78.28321808],[0.21049657],[0.]
76,[78.21262784],[0.21584171],[0.]
77,[78.31387493],[0.20610651],[0.]
78,[78.15722118],[0.22207787],[0.]
79,[78.29940796],[0.2050729],[0.]
80,[78.30978054],[0.20339036],[0.]
81,[78.32661093],[0.20148798],[0.]
82,[78.32363462],[0.2007373],[0.]
83,[78.25256592],[0.20420876],[0.]
84,[78.30287685],[0.19973292],[0.]
85,[78.32042034],[0.19824802],[0.]
86,[78.32814697],[0.19687092],[0.]
87,[78.24951874],[0.19977877],[0.]
88,[78.27600979],[0.1982624],[0.]
89,[78.25666187],[0.19947127],[0.]
90,[78.20813881],[0.20212552],[0.]
91,[78.32814871],[0.19284178],[0.]
92,[78.32904897],[0.19184201],[0.]
93,[78.25838906],[0.19599995],[0.]
94,[78.32906902],[0.19027258],[0.]
95,[78.30363755],[0.19119394],[0.]
