,Mean,Variance,Predictive model
0,[-10742.76841814],[20066.04703409],[-67.46250748]
1,[-3377.52699483],[6280.03393559],[-17.91836478]
2,[-3144.37569442],[4073.99463976],[-36.48212383]
3,[-5826.5707709],[4716.54774671],[-123.23467659]
4,[-5899.12519266],[3687.75420778],[-306.35649245]
5,[-1379.8673037],[6598.34394488],[-1047.64534594]
6,[-2850.60688762],[6491.23405354],[-310.85970557]
7,[234.39311777],[2010.8459489],[-248.42826328]
8,[1667.84470368],[1009.89448266],[-363.82173677]
9,[932.56691566],[1157.79118601],[-148.50890066]
10,[-8385.40262571],[20303.64274336],[-1458.35283492]
11,[-37714.21638953],[24848.0442588],[-1950.13259657]
12,[-777.44949139],[10548.85346054],[-1046.94348435]
13,[-6175.44434929],[8735.17087097],[-609.63400961]
14,[-1664.29670508],[3624.50893185],[-931.10397323]
15,[-1871.71069664],[3514.88412896],[-904.42562088]
16,[-1692.3541379],[3063.47499041],[-737.00022109]
17,[-1149.64389059],[2274.47555069],[-454.27512478]
18,[-178.08234248],[1621.87307683],[-645.68498524]
19,[109.74427317],[1292.0709307],[-407.37293558]
20,[-786.99558982],[1538.69681292],[-682.10689247]
21,[-301.10857295],[1265.90361459],[-562.03633613]
22,[-557.23269257],[1095.94838383],[-441.64131058]
23,[-47.18705924],[811.9583012],[-489.66604491]
24,[-42.69625733],[767.86328364],[-317.58601818]
25,[8.45475814],[733.22978174],[-366.51268622]
26,[-30.17023077],[669.63784618],[-294.49863549]
27,[28.33889054],[637.04751408],[-318.03151611]
28,[-171.05050169],[699.38875876],[-358.67420641]
29,[-42.29337973],[637.28528788],[-410.245944]
30,[-23.90050377],[616.22706354],[-430.52837842]
31,[-23.83299113],[546.09950048],[-310.26063691]
32,[19.52154114],[510.08151629],[-324.41035443]
33,[-40.25559284],[542.98750864],[-360.67416291]
34,[-50.77355992],[537.0076765],[-301.38170382]
35,[-195.91131253],[584.68388279],[-216.63892265]
36,[-6.25962043],[500.67008708],[-347.19535051]
37,[-105.15746526],[531.45741075],[-256.08074717]
38,[-923.68856771],[861.01056475],[-215.57265192]
39,[-54.40135756],[498.14954874],[-362.65152915]
40,[-21.99138872],[480.4819605],[-362.78032089]
41,[-148.18800242],[520.35532062],[-346.544339]
42,[-22.93523025],[468.81077806],[-462.6938545]
43,[-15.68124667],[453.72989669],[-309.14336558]
44,[-5.19515198],[442.08661474],[-366.19536484]
45,[-4.48819933],[432.69642294],[-475.07052336]
46,[-7.45750742],[427.4767646],[-348.31676688]
47,[4.65082736],[418.32012025],[-596.66683938]
48,[-75.74190208],[444.87460552],[-412.73642455]
49,[-14.38977173],[413.2458204],[-279.9898815]
50,[-54.59414424],[425.2477183],[-210.313678]
51,[-31.46970146],[412.38952018],[-317.82239144]
52,[-4.0630046],[393.74566638],[-363.28183289]
53,[-6.61979669],[388.04552385],[-241.0052089]
54,[-32.91953699],[400.21788642],[-219.17719815]
55,[-56.22938594],[407.07893495],[-224.37210217]
56,[-10.62481436],[382.33904538],[-192.51869669]
57,[-36.90271088],[390.93505095],[-275.23675714]
58,[1.8022839],[369.08803554],[-296.88788628]
59,[-4.79861899],[368.52493344],[-312.57054049]
60,[-6.62151289],[364.45038078],[-210.0828704]
61,[6.83246004],[358.92811053],[-223.91348786]
62,[-7.73940034],[359.83263641],[-292.34255708]
63,[-18.64096545],[359.4934119],[-237.34929759]
64,[-5.70305248],[352.07457706],[-157.83499279]
65,[-5.65052469],[348.89426009],[-244.40324388]
66,[-11.50327644],[348.95180745],[-209.32248895]
67,[-1.59954495],[342.33679779],[-213.94852121]
68,[-19.15019978],[344.54249522],[-188.60804651]
69,[-24.72159239],[344.60503183],[-316.73806456]
70,[4.96873747],[330.45170374],[-185.34521824]
71,[-13.21337236],[335.25122948],[-119.99960432]
72,[-2.99932736],[327.79605171],[-146.51158578]
73,[2.85789985],[323.09443086],[-259.12997343]
74,[-7.16499133],[323.66730239],[-194.37343381]
75,[-8.98823524],[324.40549051],[-190.31739874]
76,[-1.46715847],[317.9127636],[-251.33544787]
77,[-3.88633147],[316.58925614],[-136.68711758]
78,[-0.71637305],[313.43366064],[-240.67424467]
79,[-3.16390053],[312.42014194],[-174.25217801]
80,[-30.79378272],[322.12357038],[-161.10650802]
81,[-0.76780322],[307.03874496],[-198.34278626]
82,[-6.69228634],[307.86830267],[-180.71037335]
83,[-1.2326465],[303.53982012],[-187.34494275]
84,[-11.12115336],[304.94724213],[-127.21622973]
85,[-3.83969064],[300.48634984],[-114.3956244]
86,[-11.72853527],[301.81361445],[-168.10153672]
87,[1.42280713],[294.43643864],[-160.07578349]
88,[-2.05968007],[294.15958731],[-120.04428979]
89,[-2.90897073],[291.94621611],[-84.58078584]
90,[-6.8352136],[292.05769353],[-88.63276025]
91,[-7.16674059],[291.02094121],[-186.75970753]
92,[-7.30695092],[289.18751932],[-113.80051641]
93,[1.38531925],[285.88180157],[-100.32525633]
94,[-20.10080727],[291.11600274],[-162.45021569]
95,[-0.49032032],[281.61780114],[-123.35592941]
