,Mean,Variance,Predictive model
0,[-131948.89056398],[220114.43495431],[-226.16736926]
1,[76128.03952879],[91064.53873941],[-497.03136012]
2,[55425.14372981],[67920.85135324],[-2368.08586392]
3,[5170.52028062],[33324.75460736],[-4783.80389906]
4,[3898.08009745],[29901.54014513],[-980.80727879]
5,[-10162.47767439],[27871.7358034],[-807.20106271]
6,[7659.13177254],[20328.46099316],[-3914.63406444]
7,[8535.83599849],[20492.87856462],[-3329.58793994]
8,[8183.76930497],[16658.84408551],[-3236.46820143]
9,[-3952.38882698],[17781.25639215],[-2017.99726641]
10,[7155.44283746],[11429.13768187],[-3088.06100925]
11,[-316.76906602],[11805.78031487],[-1270.66644446]
12,[9107.0925804],[9355.21682711],[-956.45261127]
13,[-7062.66831839],[12677.4015687],[-2076.34322914]
14,[-12478.42865589],[10485.46994551],[-4388.32806149]
15,[-1578.20062336],[10171.92270806],[-1512.51705046]
16,[-8401.2204001],[8110.77691216],[-6603.13583992]
17,[-44962.52977808],[14302.41019663],[-9480.5326394]
18,[-3123.01525328],[4055.67531492],[-1788.91929551]
19,[-22845.87835721],[11339.28745932],[-7682.68688137]
20,[-6432.20082406],[5724.1832872],[-2371.5530676]
21,[-32589.99404254],[146290.44046398],[-3628.07089387]
22,[-6836.17695264],[5841.7855959],[-2660.65965455]
23,[601.23730507],[3192.72124461],[-2794.42251843]
24,[-517.01087008],[4088.20936282],[-2974.42525415]
25,[-1527.93764745],[132571.48742393],[-2564.95080662]
26,[-4636.17270864],[4647.96349421],[-2997.81139617]
27,[-4759.03868656],[4806.48587051],[-2958.06642793]
28,[-2852.79026582],[4029.04363967],[-3248.07251738]
29,[-2901.61148165],[4173.86971654],[-3302.57514946]
30,[-54727.64219471],[133640.37567837],[-3407.10541779]
31,[-2657.86363499],[8762.3849577],[-9152.18417967]
32,[-4196.36505152],[4256.64585874],[-4465.19639683]
33,[-2784.35424915],[4177.07679307],[-4229.61025567]
34,[-4311.43838487],[4308.54884038],[-3841.83693591]
35,[-5027.61332201],[4349.29701146],[-5056.71706396]
36,[-3202.89311489],[3799.31496001],[-5305.26369081]
37,[-3133.06791563],[3764.7994019],[-4449.0301429]
38,[-3018.23738926],[3750.33887379],[-5078.06955624]
39,[-2824.340709],[3591.99516385],[-5284.06184375]
40,[-2667.59498224],[3420.63962033],[-5117.27337138]
41,[-2340.30097094],[3332.44839948],[-5273.95016529]
42,[-4705.97559126],[3621.16399666],[-5499.94095056]
43,[-5908.98778986],[4528.18142917],[-5609.44380322]
44,[-4746.7108446],[3867.79434812],[-5497.31957216]
45,[-3055.80397651],[3527.11048626],[-6131.41973621]
46,[-1970.882474],[2481.82618671],[-5978.23832633]
47,[-4426.52687023],[3839.42643227],[-5651.83985427]
48,[-17646.14260213],[5633.32162988],[-6219.65590215]
49,[-4474.39635751],[3916.37124895],[-6386.85871197]
50,[-2145.08267328],[3421.08151834],[-5396.08896487]
51,[-3003.03675415],[2765.1361674],[-7210.60872157]
52,[-1943.43329355],[3508.95354663],[-5308.40983096]
53,[-4042.01966707],[3886.07062652],[-5037.26027252]
54,[-3511.54819125],[3835.55338903],[-5579.61128353]
55,[-2806.28250053],[3559.32723098],[-5155.234774]
56,[-2242.65634114],[3467.89942471],[-4904.62297785]
57,[-2196.77982082],[3372.49591638],[-4829.69024148]
58,[-2035.1591252],[3290.23787846],[-4575.31701445]
59,[-2041.54630028],[3284.17396922],[-4734.24201421]
60,[-1829.03990299],[3221.86043395],[-5027.04121385]
61,[-5311.99232147],[2860.18075812],[-6656.69203637]
62,[-3394.49232691],[1844.99712642],[-4891.37755965]
63,[-62.94168283],[1093.96472525],[-4732.71041718]
64,[-2846.90790634],[1773.24111423],[-4762.35385749]
65,[-3651.57875938],[3833.97054143],[-4536.14937274]
66,[-937.201496],[1042.38761419],[-4781.60377783]
67,[-1639.45707479],[1322.07119178],[-5662.18031999]
68,[-518.0053336],[1028.96512008],[-5150.57144086]
69,[-285.86514657],[775.26522909],[-4384.07661246]
70,[65.95214604],[570.24259577],[-4331.59059965]
71,[-79.13228035],[669.55591491],[-4288.42068782]
72,[-149.00214742],[592.41028176],[-3760.93398564]
73,[-988.54023634],[717.37980461],[-3952.98507664]
74,[-2839.43402308],[1228.40569293],[-4081.30098506]
75,[366.30609325],[491.55058041],[-3859.9354234]
76,[172.13855991],[515.04292808],[-3916.77513715]
77,[-1416.03821568],[3587.80741404],[-4136.81458714]
78,[334.6519207],[492.29538683],[-3488.93321836]
79,[256.22626432],[485.69579596],[-3406.58515289]
80,[-12262.52601327],[3389.08767511],[-6037.1190246]
81,[69.38684868],[476.14150132],[-3825.583427]
82,[154.45601448],[464.84438026],[-3235.96637394]
83,[444.56705033],[388.21553193],[-3980.20548598]
84,[-100.01874757],[478.18521902],[-3335.40819692]
85,[-1606.49183045],[918.32645664],[-3924.7064493]
86,[305.8593669],[386.92577364],[-3602.0174312]
87,[394.67010095],[362.05650111],[-3456.21923916]
88,[292.53225008],[403.76973417],[-3384.29207694]
89,[-3060.31893036],[1031.25247123],[-3391.46716484]
90,[378.66324004],[364.35079686],[-3328.67090207]
91,[419.17592384],[336.49000837],[-2974.41392077]
92,[-553.05492724],[533.10351969],[-3086.2743275]
93,[413.82125384],[357.026729],[-2646.85542565]
94,[-979.10454967],[800.96343886],[-4001.65771107]
95,[56.35828819],[402.92548892],[-3269.77990102]
