,Mean,Variance,Predictive model
0,[1.84657881],[0.44280414],[0.01580293]
1,[1.69043379],[0.58885468],[0.02019576]
2,[1.66649764],[0.5725562],[0.02388998]
3,[1.78150405],[0.58597294],[0.04094046]
4,[1.50700722],[0.6187996],[0.05462176]
5,[1.42250393],[0.58034217],[0.07196723]
6,[1.77038834],[0.58543381],[0.08259806]
7,[1.71404246],[0.58001704],[0.07681073]
8,[1.68069967],[0.60883786],[0.10336435]
9,[1.68507431],[0.59627103],[0.11794894]
10,[1.8234156],[0.59730449],[0.14770384]
11,[1.7780825],[0.54957253],[0.12341843]
12,[2.04862532],[0.52878785],[0.1354274]
13,[2.32532948],[0.29212824],[0.22719867]
14,[1.69964682],[0.52705414],[0.21861287]
15,[2.25007388],[0.36367543],[0.24150865]
16,[2.07274658],[0.48224811],[0.26361257]
17,[2.06337141],[0.43687539],[0.32259449]
18,[1.93835235],[0.57885785],[0.33634752]
19,[2.41883842],[0.41015221],[0.40005311]
20,[2.0138268],[0.57933872],[0.41603535]
21,[2.30842938],[0.45851951],[0.4328213]
22,[2.14662408],[0.56462044],[0.46901747]
23,[2.00811153],[0.5843013],[0.44967816]
24,[2.49375049],[0.41625718],[0.55567038]
25,[2.25584164],[0.49276168],[0.68415626]
26,[2.14069863],[0.56104617],[0.54466929]
27,[2.02761397],[0.5284627],[0.64295651]
28,[1.88579519],[0.6385664],[0.78748123]
29,[3.25527744],[0.41188084],[1.23058157]
30,[3.56695158],[0.46467597],[0.87252703]
31,[3.5163395],[0.50779965],[1.0192387]
32,[3.38694008],[0.51123892],[1.08862766]
33,[3.93223017],[0.29574208],[1.15971166]
34,[3.25661774],[0.5755674],[0.78187255]
35,[2.92265334],[0.65497711],[1.61243667]
36,[3.26945043],[0.55325125],[1.29010166]
37,[3.56153313],[0.52742547],[1.54976379]
38,[2.68857355],[0.63922402],[1.53620159]
39,[2.00022893],[0.83072368],[1.53647305]
40,[2.87109751],[0.63789042],[2.28417275]
41,[2.20827936],[0.73796063],[1.84027044]
42,[2.7912146],[0.6353402],[1.95938905]
43,[2.46405048],[0.71723967],[1.72570186]
44,[2.85255856],[0.7325797],[2.29312643]
45,[3.38474604],[0.55263645],[1.97301474]
46,[3.85100269],[0.38014075],[2.2115826]
47,[3.20517234],[0.49114757],[2.59391842]
48,[2.7621525],[0.54590638],[2.40895255]
49,[1.43343027],[0.89093635],[2.4599691]
50,[2.83890979],[0.61920138],[2.17298765]
51,[2.46821329],[0.52721008],[2.39867524]
52,[1.57893749],[0.86208015],[2.44926716]
53,[1.77584681],[0.79505139],[2.41833898]
54,[2.61994188],[0.62425236],[2.28401447]
55,[1.49947875],[0.86563155],[2.36495873]
56,[1.51011272],[0.84942233],[2.66113932]
57,[2.97625412],[0.63728012],[2.42488797]
58,[2.1170191],[0.6386913],[2.50789511]
59,[3.37413003],[0.42196074],[2.06189316]
60,[3.54590887],[0.50255382],[1.8875601]
61,[1.76277364],[0.75527226],[2.2046254]
62,[2.07364932],[0.65863081],[2.16144209]
63,[2.86664827],[0.58524199],[2.44442525]
64,[2.45518475],[0.77053401],[2.75785327]
65,[2.76907255],[0.82019013],[2.79345969]
66,[5.12150207],[0.46692304],[1.94017453]
67,[4.26039448],[0.62454817],[2.51708287]
68,[3.18571131],[0.88861456],[2.88242782]
69,[4.54066737],[0.6151375],[2.74461081]
70,[4.65815713],[0.61025457],[2.466835]
71,[3.17487942],[0.80894635],[2.803844]
72,[4.89737627],[0.48621229],[2.30973096]
73,[3.72535404],[0.81529359],[2.53908434]
74,[4.22252484],[0.75294387],[1.92306086]
75,[5.15151459],[0.53297534],[3.10189233]
76,[3.16494269],[0.79007665],[2.05356829]
77,[2.80820653],[0.79888193],[2.70011619]
78,[3.80424534],[0.64674049],[2.3093513]
79,[5.20587075],[0.52223715],[2.26514055]
80,[2.67775851],[0.80526901],[2.39285561]
81,[5.08861611],[0.51754553],[2.91256474]
82,[4.05921577],[0.73836516],[2.56043023]
83,[4.42564902],[0.66275268],[2.02003321]
84,[3.50968711],[0.85347278],[1.44498185]
85,[2.67681531],[0.83779464],[2.1626432]
86,[2.80148447],[0.75235248],[2.58573945]
87,[3.4655536],[0.77366243],[2.22618465]
88,[4.35533692],[0.64195955],[2.41983457]
89,[3.06883719],[0.87615628],[2.06039412]
90,[2.69293105],[0.83114853],[2.2060199]
91,[2.2536041],[0.92686167],[2.56332113]
92,[1.7388509],[0.93488105],[2.75258121]
93,[3.67818299],[0.74202413],[1.95585881]
94,[4.68590485],[0.61058223],[1.78179878]
95,[3.44505917],[0.76677952],[2.07916065]
