,Mean,Variance,Predictive model
0,[-18.34468699],[4.1091592],[-0.19312785]
1,[-9.91502931],[0.58834596],[-0.17771988]
2,[-18.38213342],[4.43920933],[-0.32362866]
3,[-19.60075723],[4.10931027],[-0.42132945]
4,[-17.97034678],[4.297886],[-0.66153858]
5,[-10.23642679],[1.01321082],[-0.47230297]
6,[-7.4544481],[3.10644665],[-0.50814698]
7,[-7.19611168],[2.17834642],[-0.77930131]
8,[-5.34938432],[1.12329649],[-0.6908951]
9,[-15.79369692],[5.98129115],[-1.21333679]
10,[-16.29777854],[5.98005056],[-1.20163239]
11,[-5.17657686],[1.1502707],[-0.75913485]
12,[-15.91687454],[6.18383941],[-2.31088558]
13,[-16.29062971],[6.16214415],[-2.76932485]
14,[-3.96798393],[0.52138627],[-0.79175749]
15,[-16.26895711],[6.47449278],[-3.32539443]
16,[-17.22151255],[6.41319004],[-3.46920017]
17,[-3.75960033],[0.14453174],[-1.05498418]
18,[-3.51427651],[1.7107749],[-0.68384361]
19,[-3.55620778],[1.56336405],[-0.69400684]
20,[-3.05708699],[1.53025458],[-0.43239015]
21,[-2.84843837],[1.55307754],[-0.86864111]
22,[-3.02374435],[1.53360382],[-0.55526033]
23,[-2.92539005],[1.43250792],[-0.67794478]
24,[-7.28219728],[6.08811068],[-1.39885779]
25,[-11.57239243],[7.35034651],[-2.35072139]
26,[-12.33097849],[7.77362173],[-3.19073946]
27,[-5.24750577],[4.62935217],[-2.31010406]
28,[-3.02201568],[1.34224648],[-1.42449669]
29,[-2.94547446],[1.30385695],[-0.91329749]
30,[-2.81328248],[1.27916626],[-1.18599446]
31,[-11.91541697],[8.03076426],[-0.]
32,[-12.14983453],[8.01977816],[-0.]
33,[-12.37131353],[8.047585],[-0.]
34,[-12.65704954],[8.07365269],[-0.]
35,[-8.89440716],[7.23064348],[-0.]
36,[-16.6678596],[7.76816572],[-0.]
37,[-16.70824605],[7.54225783],[-0.]
38,[-12.1074095],[7.7982462],[-0.]
39,[-17.09100952],[7.26343673],[-0.]
40,[-17.97634707],[7.48234868],[-0.]
41,[-17.92676597],[7.23588886],[-0.]
42,[-2.81590214],[1.27595465],[-0.]
43,[-18.23155143],[7.49751877],[-0.]
44,[-2.71389916],[1.27228415],[-0.]
45,[-12.89968412],[8.04911132],[-0.]
46,[-13.02949956],[8.00271694],[-0.]
47,[-13.26968155],[7.98113056],[-0.]
48,[-2.64109704],[1.24491565],[-0.]
49,[-8.08129046],[6.47626227],[-0.]
50,[-7.8613663],[6.58189251],[-0.]
51,[-2.74666666],[1.26976136],[-0.]
52,[-11.47060969],[7.66852284],[-0.]
53,[-8.51297608],[6.45865724],[-0.]
54,[-12.61938861],[7.85511797],[-0.]
55,[-2.64274888],[1.1999811],[-0.]
56,[-17.81758637],[7.22201237],[-0.]
57,[-12.61926022],[7.90311336],[-0.]
58,[-12.39844642],[7.74191125],[-0.]
59,[-12.55939016],[7.73399947],[-0.]
60,[-10.98080912],[7.07474709],[-0.]
61,[-2.53560267],[1.19625061],[-0.]
62,[-12.59278499],[7.79422262],[-0.]
63,[-2.4235793],[1.21525545],[-0.]
64,[-12.5515495],[7.89035997],[-0.]
65,[-2.58740856],[1.24537094],[-0.]
66,[-12.54062547],[7.92499403],[-0.]
67,[-2.36529075],[1.22553725],[-0.]
68,[-12.493992],[7.99735762],[-0.]
69,[-2.30804892],[1.23693354],[-0.]
70,[-2.4629278],[1.22790352],[-0.]
71,[-12.3501559],[8.06772364],[-0.]
72,[-2.58739471],[1.23587219],[-0.]
73,[-12.34415695],[8.07909016],[-0.]
74,[-2.35294442],[1.2306541],[-0.]
75,[-12.31791393],[8.15192891],[-0.]
76,[-2.29238571],[1.24095573],[-0.]
77,[-12.27317272],[8.1994634],[-0.]
78,[-12.3824734],[8.21496601],[-0.]
79,[-12.48491473],[8.22381825],[-0.]
80,[-12.57280955],[8.21891169],[-0.]
81,[-8.71924768],[6.70794024],[-0.]
82,[-2.57499112],[1.2317625],[-0.]
83,[-12.50866884],[8.19444355],[-0.]
84,[-2.49154239],[1.223278],[-0.]
85,[-2.58896121],[1.22774292],[-0.]
86,[-12.40899098],[8.20770637],[-0.]
87,[-12.50660302],[8.22006594],[-0.]
88,[-12.19346892],[8.06668866],[-0.]
89,[-12.59200029],[8.17355802],[-0.]
90,[-2.42286352],[1.24983066],[-0.]
91,[-2.33986806],[1.24709056],[-0.]
92,[-2.4893999],[1.25593783],[-0.]
93,[-12.36263321],[8.27790286],[-0.]
94,[-12.45159733],[8.28630772],[-0.]
95,[-12.53891834],[8.2936281],[-0.]
