,Mean,Variance,Predictive model
0,[8.05469815],[0.35715284],[0.19359826]
1,[8.67223469],[0.070929],[0.34913504]
2,[7.55319347],[0.38204791],[1.46957958]
3,[7.68572955],[0.36295773],[9.17247054]
4,[8.8860666],[1.23699508],[0.25293865]
5,[9.71315302],[0.51645458],[0.37919295]
6,[8.88919595],[1.17193697],[0.37842051]
7,[8.68484532],[1.39722811],[0.50167969]
8,[9.63785486],[0.60042344],[0.54946391]
9,[7.67075616],[1.43699543],[0.69939301]
10,[8.52176714],[1.24995804],[0.63692004]
11,[8.98439505],[1.17379723],[0.59652675]
12,[10.89634325],[0.66102651],[1.2204244]
13,[6.88520321],[2.14736973],[1.64385977]
14,[10.76491778],[1.17745601],[1.17068099]
15,[10.45446239],[0.85737234],[1.3875546]
16,[9.83690692],[1.60450851],[1.39538723]
17,[6.96549868],[2.08507612],[1.89993136]
18,[6.95260293],[2.04846334],[2.00622216]
19,[9.85516227],[1.53650085],[1.67310518]
20,[9.55488433],[1.65530879],[2.01724768]
21,[7.25318694],[2.15939583],[0.]
22,[7.19943883],[2.14020252],[0.]
23,[7.15820636],[2.11896942],[0.]
24,[7.11646272],[2.09993605],[0.]
25,[7.11879014],[2.06880128],[0.]
26,[10.12164915],[1.5603858],[0.]
27,[7.01081799],[2.06771054],[0.]
28,[10.13418578],[1.53099759],[0.]
29,[8.19919533],[1.91328056],[0.]
30,[8.5989863],[1.65373942],[0.]
31,[7.56866821],[1.9363592],[0.]
32,[6.89668088],[2.0538361],[0.]
33,[6.8573895],[2.04325868],[0.]
34,[6.84588029],[2.02073738],[0.]
35,[6.96038426],[1.99662125],[0.]
36,[6.83011588],[1.98866868],[0.]
37,[6.83331855],[1.96705128],[0.]
38,[6.95664704],[1.91861234],[0.]
39,[6.78991365],[1.95070276],[0.]
40,[6.74088984],[1.95943174],[0.]
41,[6.75858599],[1.95559502],[0.]
42,[6.70587536],[1.95014484],[0.]
43,[6.69152412],[1.93441054],[0.]
44,[6.69371543],[1.91623624],[0.]
45,[6.61353571],[1.98621355],[0.]
46,[6.59427501],[1.9730862],[0.]
47,[9.72453127],[0.89864154],[0.]
48,[7.50167755],[1.69070296],[0.]
49,[11.44585309],[0.626171],[0.]
50,[9.01383024],[1.59787981],[0.]
51,[8.16135755],[1.73701256],[0.]
52,[9.29965713],[1.57890053],[0.]
53,[9.30165692],[1.56653133],[0.]
54,[7.19011636],[1.97570619],[0.]
55,[6.6953511],[2.01261406],[0.]
56,[7.73805722],[1.85562508],[0.]
57,[6.71277244],[1.98632644],[0.]
58,[7.84803365],[1.75101961],[0.]
59,[11.04176101],[0.75857219],[0.]
60,[9.42283897],[1.66197834],[0.]
61,[9.90887129],[1.51972845],[0.]
62,[10.24026337],[1.47309207],[0.]
63,[9.06110908],[1.68126845],[0.]
64,[8.14195175],[1.83959079],[0.]
65,[7.35038818],[1.98880785],[0.]
66,[7.57483893],[1.92579098],[0.]
67,[7.19504032],[2.0279205],[0.]
68,[6.58537276],[2.07278087],[0.]
69,[9.18227288],[1.61634694],[0.]
70,[9.54355487],[1.29012559],[0.]
71,[7.14111521],[2.03616945],[0.]
72,[9.1950943],[1.5851298],[0.]
73,[7.43830407],[1.9259507],[0.]
74,[11.84863278],[0.57169504],[0.]
75,[11.55748813],[0.82569052],[0.]
76,[10.68771073],[0.91703377],[0.]
77,[11.2705441],[0.84099064],[0.]
78,[9.9104626],[1.12073486],[0.]
79,[8.17246433],[1.5470394],[0.]
80,[11.0843917],[0.78976063],[0.]
81,[10.72477723],[0.95825669],[0.]
82,[9.09956882],[1.36389022],[0.]
83,[7.98066246],[1.70404206],[0.]
84,[11.44083843],[0.87653063],[0.]
85,[13.49746294],[0.59867887],[0.]
86,[7.20760125],[2.03899551],[0.]
87,[13.9986509],[0.54489022],[0.]
88,[14.44694808],[0.37838297],[0.]
89,[13.82708552],[0.60215284],[0.]
90,[13.66941251],[0.83945913],[0.]
91,[14.36914352],[0.42203869],[0.]
92,[15.95251378],[0.49584403],[0.]
93,[16.222369],[0.306465],[0.]
94,[16.26346832],[0.33975363],[0.]
95,[16.53542188],[0.18868402],[0.]
