,Mean,Variance,Predictive model
0,[-113254.80947057],[285163.15154401],[-1771.30597163]
1,[-5484.99635507],[41053.25691341],[-1495.25591368]
2,[-82096.60641977],[254942.61728845],[-1951.06772543]
3,[-72460.61536574],[244235.19583632],[-1328.18746069]
4,[-55771.61192938],[203203.02113543],[-943.69351829]
5,[-134533.72981131],[210283.02550985],[-819.45392073]
6,[-77081.37428543],[226966.13021666],[-833.8411739]
7,[-19999.68731166],[46183.86679549],[-671.81278607]
8,[-45669.25661328],[43042.9305399],[-5093.22897885]
9,[-125744.87275897],[199248.76766126],[-12545.37301454]
10,[-96431.69739555],[213543.03839768],[-2572.1868832]
11,[-101925.35903846],[207714.46263421],[-2155.86890187]
12,[34205.65561578],[156921.02526258],[-2011.93915411]
13,[-140685.67027539],[184930.69153859],[-1047.03778385]
14,[-157609.98555909],[181365.37832689],[-1517.15219287]
15,[-2695.42281447],[16282.83845092],[-8075.11041067]
16,[-12872.90542491],[137047.83404704],[-51718.72401411]
17,[-113002.23066859],[241163.12784372],[-1072.44048791]
18,[-89803.87135719],[94693.47938966],[-30441.58577972]
19,[-87663.41111438],[229832.93003965],[-1798.10113156]
20,[-28863.39010738],[22951.55149093],[-17837.75133117]
21,[-18595.08928641],[17147.25278512],[-3027.22330049]
22,[-13708.2180949],[15015.93659825],[-9254.10621796]
23,[-48917.88277243],[23160.52785986],[-4814.79104542]
24,[6930.80351025],[8856.88987298],[-3503.566381]
25,[-8440.4992869],[106430.19169395],[-31699.37366149]
26,[-79271.32900408],[209917.53226523],[-3098.81062379]
27,[-7382.10199183],[9576.86697171],[-4297.49181315]
28,[-6097.20838335],[7995.01004772],[-4799.22329964]
29,[-5126.0106537],[7079.10649231],[-7531.7517291]
30,[-7518.84760419],[6755.65975123],[-10354.78521131]
31,[-49590.29795721],[191134.14645087],[-4583.69342406]
32,[-24160.50227299],[181601.13789748],[-7109.23991649]
33,[-12015.41945656],[7754.88507907],[-11843.43367738]
34,[-30082.19726873],[163070.69115379],[-10038.26754167]
35,[-65389.24976279],[166067.73091864],[-5614.29167793]
36,[-6534.2103608],[6079.80593497],[-5612.35803007]
37,[-38851.08125883],[178745.75634393],[-9366.92174347]
38,[2502.66269895],[3373.27172812],[-7619.76064241]
39,[-675.7035549],[5801.49682504],[-6392.06423304]
40,[-2271.83394196],[9079.93824035],[-8700.15029369]
41,[-6789.16763202],[6655.99899294],[-7119.37114288]
42,[-75000.80317171],[177428.45714661],[-8697.77199548]
43,[-1638.6176546],[5518.49270113],[-6619.39744738]
44,[-46540.08185435],[123548.62078121],[-11032.61288141]
45,[-5944.95715661],[5819.73672794],[-7372.42941953]
46,[-116206.06205187],[137684.21401212],[-8996.7765424]
47,[-7157.90323299],[6497.68919022],[-8249.23608643]
48,[-12491.84794529],[114144.78420998],[-11255.65049317]
49,[-61060.99654476],[120843.25715698],[-8965.10032799]
50,[-9232.22461679],[7080.30180614],[-12799.69293103]
51,[-1778.38644904],[5159.27265879],[-7480.27073126]
52,[-1206.95799222],[4772.70142435],[-7276.48699461]
53,[-3194.11051006],[5023.39866535],[-7812.78181032]
54,[-11297.83084764],[5450.23257795],[-6314.18422435]
55,[-5926.69478305],[4200.97356129],[-9313.32734744]
56,[-6800.43121059],[4289.60957373],[-8718.44455114]
57,[-1146.92170934],[2520.33384344],[-7100.11108564]
58,[-22775.17079165],[7978.25918834],[-8703.67373348]
59,[-5849.30193253],[3093.35354844],[-7212.466191]
60,[-945.34538296],[1985.37351824],[-7672.26042068]
61,[-1901.06690176],[2087.56708699],[-8309.23987633]
62,[304.57871883],[1422.10304127],[-7133.49604713]
63,[-6044.8093518],[2602.5613463],[-8240.19326652]
64,[-3774.09574035],[2653.69768612],[-10576.50241212]
65,[-640.91814368],[1376.17814883],[-6883.44884424]
66,[159.13004332],[1202.08932403],[-7625.86445605]
67,[-8540.81430833],[2904.83779022],[-7122.7121763]
68,[-588.66505959],[1221.06422327],[-6557.15427796]
69,[-1266.41179419],[1354.83467209],[-7129.03651028]
70,[-1386.97949421],[1203.90843634],[-6376.50399656]
71,[-1232.94970552],[1192.75877831],[-6312.88357793]
72,[281.22555224],[849.38580672],[-6302.5802509]
73,[-2555.08189276],[1392.54285464],[-6111.04351796]
74,[-4950.28088625],[1987.68170344],[-7614.75494372]
75,[-4873.89886798],[1801.50215362],[-5236.01382166]
76,[-1119.2817295],[1036.71778636],[-5492.99937757]
77,[-3236.70713659],[1493.64808844],[-6416.76103117]
78,[-31.99559529],[826.80048041],[-6086.04273408]
79,[-897.53111107],[948.57927961],[-5602.4816632]
80,[-96.35779889],[824.81377412],[-5371.50588851]
81,[-587.58430793],[840.88612899],[-5718.28014278]
82,[40.65247081],[689.51999108],[-5358.74195588]
83,[230.85339374],[658.65274333],[-5449.99426324]
84,[-193.95610383],[726.35666661],[-5353.62114067]
85,[-527.92066249],[789.35919675],[-5150.30601201]
86,[-320.87334719],[721.37232585],[-4528.5362891]
87,[-254.04389591],[649.84348625],[-5060.89343358]
88,[536.54496187],[531.15518628],[-4818.56274474]
89,[277.14214086],[563.41603781],[-5866.82602668]
90,[-613.58628793],[770.64007356],[-4972.40999031]
91,[341.17336273],[524.1831024],[-5071.99563562]
92,[-400.9835247],[697.29931929],[-3767.84216765]
93,[-471.9630842],[749.37559794],[-4035.09558704]
94,[433.31661409],[504.82772208],[-4032.27968278]
95,[-1323.99306355],[841.34464406],[-4633.93329347]
