,Mean,Variance,Predictive model
0,[-33.69016282],[45.83636033],[-0.12026246]
1,[-29.60904299],[44.92158558],[-0.09589745]
2,[-27.8400109],[44.44309716],[-0.02303009]
3,[-19.19586709],[38.76193835],[-0.33044214]
4,[2.77707834],[20.63079004],[-0.26021762]
5,[-51.09660399],[38.34324291],[-2.47422404]
6,[-19.81015541],[31.07376792],[-0.67886541]
7,[8.47747829],[11.83857326],[-0.52997701]
8,[-23.0011517],[19.49772172],[-1.39749838]
9,[-38.68056948],[29.38213191],[-5.04360368]
10,[-22.96231223],[21.9929602],[-0.39748792]
11,[-1.65652115],[13.15309124],[-0.21662218]
12,[-7.54648148],[12.19531828],[-0.10643891]
13,[2.72812254],[6.14596479],[-0.18945423]
14,[2.89291005],[5.35007137],[-0.16575174]
15,[-4.64087447],[7.04186776],[-0.23281753]
16,[-22.72094213],[14.74255544],[-2.60491862]
17,[-26.85540562],[21.02435454],[-2.89786417]
18,[0.1729241],[8.5503348],[-0.90498054]
19,[-2.04285669],[6.16492896],[-0.33542784]
20,[4.83196761],[3.28579161],[-0.52833118]
21,[1.52751004],[5.75305095],[-0.31126134]
22,[1.37250907],[4.60519601],[-0.34713313]
23,[0.71678189],[3.95822261],[-0.35183995]
24,[2.53466787],[3.04453819],[-0.35403214]
25,[-3.47718289],[4.74064413],[-0.31882003]
26,[-4.82005024],[5.05142603],[-0.44804136]
27,[0.21371377],[2.80379365],[-0.51042638]
28,[1.29398137],[2.35974204],[-0.45369141]
29,[-1.32664018],[2.62225625],[-0.38603398]
30,[1.46785041],[1.38366739],[-0.43126442]
31,[0.18644772],[1.78188395],[-0.42932916]
32,[-0.57594183],[1.94099462],[-0.58877931]
33,[-0.03734625],[1.67586211],[-0.3895612]
34,[0.79525057],[1.09982826],[-0.69111434]
35,[-0.3728442],[1.53365556],[-0.52393271]
36,[-1.54894323],[1.90271163],[-0.72273252]
37,[0.43725087],[1.01052025],[-0.4829001]
38,[-0.14912518],[1.23115454],[-0.65698047]
39,[-2.49963265],[2.07339674],[-0.62288515]
40,[0.19885905],[0.9133496],[-0.60114116]
41,[-3.93660016],[2.51914368],[-0.61888881]
42,[0.21909304],[0.96872605],[-0.93016462]
43,[0.68875337],[0.84184431],[-1.30707676]
44,[0.3195847],[0.77213351],[-0.67654423]
45,[0.60482136],[0.63837021],[-0.81450049]
46,[1.03101939],[0.43341545],[-0.72345789]
47,[0.96545986],[0.44719218],[-0.61657749]
48,[0.78271056],[0.47638307],[-0.47728155]
49,[0.22811869],[0.65638533],[-0.55378856]
50,[0.49718782],[0.49216484],[-0.53411976]
51,[0.09011484],[0.60132266],[-0.56456713]
52,[1.05989008],[0.19621479],[-0.52391266]
53,[0.64579031],[0.37110312],[-0.31007051]
54,[0.90032914],[0.24704279],[-0.33281506]
55,[0.70580035],[0.30905233],[-0.3598222]
56,[0.93662016],[0.21370711],[-0.14144056]
57,[0.97886901],[0.15866776],[-0.4004022]
58,[1.02245796],[0.13704825],[-0.20402134]
59,[0.93010304],[0.1702585],[-0.33194058]
60,[0.96929763],[0.14779954],[-0.21462018]
61,[1.02106415],[0.11768352],[-0.25244057]
62,[0.01709986],[0.51199441],[-0.18882538]
63,[1.02508541],[0.1096712],[-0.20774192]
64,[0.88609709],[0.16066082],[-0.02171103]
65,[1.02167351],[0.10645621],[-0.16365751]
66,[0.97373741],[0.12376766],[-0.24682439]
67,[1.01504085],[0.10424543],[-0.13300558]
68,[1.02984475],[0.09891414],[-0.06548757]
69,[1.02497018],[0.09745455],[-0.23805746]
70,[-0.34344546],[0.69005426],[-0.16965938]
71,[1.0256424],[0.09563227],[0.02704464]
72,[1.01817386],[0.09759081],[-0.10437059]
73,[1.01955574],[0.0956098],[0.12553386]
74,[1.02926384],[0.09062321],[0.07047143]
75,[1.02486758],[0.09083819],[-0.00244419]
76,[-0.9242302],[0.87316928],[0.11561817]
77,[-0.55001816],[0.77762277],[0.01663274]
78,[1.03027941],[0.08696166],[-0.00603725]
79,[1.01443684],[0.09369002],[0.08848452]
80,[1.02643278],[0.08717824],[0.07406298]
81,[1.03006338],[0.08570709],[0.02348245]
82,[1.02581923],[0.08624418],[0.09721584]
83,[1.02632374],[0.08501226],[0.04705627]
84,[1.03011821],[0.08294117],[0.0309914]
85,[1.0001888],[0.09426016],[0.19830028]
86,[1.02945433],[0.08278613],[0.10228548]
87,[1.02949422],[0.08201877],[0.10606059]
88,[-1.20754758],[0.95912206],[-0.]
89,[1.02786503],[0.08127168],[0.]
90,[1.02992692],[0.08041019],[0.]
91,[1.0124458],[0.08682741],[0.]
92,[1.02657321],[0.0808535],[0.]
93,[1.03087457],[0.07862924],[0.]
94,[1.02969681],[0.07854111],[0.]
95,[1.0288786],[0.07828289],[0.]
