,Mean,Variance,Predictive model
0,[0.38304954],[0.04398752],[0.00214782]
1,[0.80980365],[0.17637106],[0.00594941]
2,[0.84917268],[0.14751336],[0.0136331]
3,[0.79253109],[0.15641789],[0.00552939]
4,[0.8131209],[0.15608121],[0.01223468]
5,[0.83526199],[0.14606944],[0.01627803]
6,[0.81473853],[0.1489505],[0.01906921]
7,[0.81828971],[0.15484812],[0.03516732]
8,[0.87979936],[0.15987655],[0.02198929]
9,[0.86794606],[0.19835237],[0.04410792]
10,[0.9801572],[0.1334712],[0.04128205]
11,[0.89887609],[0.22336723],[0.04532355]
12,[1.22909418],[0.13768228],[0.09710237]
13,[0.98873901],[0.16489453],[0.11877247]
14,[1.06985],[0.2066902],[0.09759876]
15,[1.03927139],[0.15985069],[0.06769368]
16,[1.02021493],[0.17994972],[0.09613264]
17,[0.77397],[0.2686245],[0.1139336]
18,[1.06869888],[0.13607728],[0.07285912]
19,[1.18653745],[0.14809355],[0.08925265]
20,[1.11916309],[0.14928596],[0.09479824]
21,[1.11260562],[0.06993576],[0.24392884]
22,[1.14044864],[0.11455207],[0.10822711]
23,[1.1676982],[0.06797808],[0.28553453]
24,[1.34955423],[0.11459513],[0.33277885]
25,[1.3595759],[0.06315845],[0.3301631]
26,[1.2950042],[0.14743624],[0.16783749]
27,[1.34719419],[0.10995489],[0.46457649]
28,[1.41375161],[0.08482089],[0.53744002]
29,[1.52758577],[0.11965102],[0.50484774]
30,[1.73160839],[0.21752349],[0.67569079]
31,[1.69680494],[0.15776286],[0.61195381]
32,[1.64769486],[0.11277895],[0.69190628]
33,[1.53990009],[0.14651262],[0.75125332]
34,[1.58342506],[0.13405872],[0.74077096]
35,[1.62903581],[0.12741317],[0.90848861]
36,[1.44632632],[0.19186518],[0.74761348]
37,[1.84490334],[0.05673898],[1.10816657]
38,[1.50179149],[0.13803675],[1.18598516]
39,[1.9009461],[0.11630013],[1.2285763]
40,[1.965241],[0.11349557],[1.34736689]
41,[2.00040438],[0.07784505],[1.29993577]
42,[1.08601019],[0.3730573],[1.49637598]
43,[1.97441338],[0.1056268],[1.79341777]
44,[1.99366044],[0.05568413],[1.62448172]
45,[2.1571193],[0.06485235],[1.82077355]
46,[2.14105101],[0.08264572],[1.79956892]
47,[1.73467182],[0.31196391],[1.63425612]
48,[2.28810249],[0.18878931],[2.03631571]
49,[1.96966036],[0.32340104],[2.1391505]
50,[2.07253031],[0.15351372],[2.01531239]
51,[2.35183382],[0.16039564],[2.32252185]
52,[2.28134368],[0.13135766],[2.21390209]
53,[2.67012005],[0.09743883],[1.68367362]
54,[2.68159076],[0.26057986],[1.22236571]
55,[2.16146392],[0.48213454],[1.87103231]
56,[2.04510898],[0.35263067],[2.3426318]
57,[2.91827566],[0.12279806],[2.42829294]
58,[2.73394142],[0.14333528],[2.72933387]
59,[2.75638313],[0.1285471],[2.17477516]
60,[2.50994965],[0.21070405],[2.47418067]
61,[2.55801501],[0.20739908],[2.40320496]
62,[2.46105125],[0.12824645],[2.22871218]
63,[2.61950185],[0.09811706],[2.516538]
64,[2.79414337],[0.11154158],[2.49943149]
65,[3.15557978],[0.105118],[2.06442982]
66,[2.80593565],[0.10131819],[2.56692966]
67,[2.62413958],[0.1029768],[2.53906567]
68,[3.2396261],[0.04576951],[2.75906623]
69,[2.65935581],[0.14065213],[2.12579447]
70,[3.12597891],[0.0501471],[2.65779093]
71,[2.74938141],[0.08195097],[2.51223464]
72,[2.98956496],[0.04754061],[2.7750334]
73,[3.06975495],[0.04055357],[2.808173]
74,[3.04663261],[0.04399608],[2.75768388]
75,[3.30000373],[0.01847569],[2.92853842]
76,[0.41574281],[0.87790428],[2.72395067]
77,[3.3107564],[0.00740534],[3.00804919]
78,[3.31458333],[0.00800661],[3.07411841]
79,[3.31730121],[0.00613972],[3.15453559]
80,[3.31738883],[0.00560324],[3.21774576]
81,[3.31662453],[0.00589603],[3.14094111]
82,[3.22131747],[0.01645338],[3.04142652]
83,[3.11536795],[0.02124697],[2.90413121]
84,[2.5055795],[0.05848656],[2.89717236]
85,[3.31746859],[0.00434582],[3.1947247]
86,[3.08778834],[0.02868504],[2.54866197]
87,[2.99671512],[0.02778605],[2.80915598]
88,[2.93380064],[0.03241903],[2.86394781]
89,[2.83553641],[0.06386429],[2.62011885]
90,[3.25626457],[0.00909882],[3.0416681]
91,[3.32027303],[0.00405816],[3.20465001]
92,[3.31505567],[0.00454407],[3.1661845]
93,[2.66752236],[0.07480899],[2.77456297]
94,[2.90937855],[0.02819571],[2.71823738]
95,[3.3156959],[0.00434206],[3.22807341]
