,Mean,Variance,Predictive model
0,[1.66148073],[0.47335753],[0.01601993]
1,[1.69461596],[0.44737549],[0.02361461]
2,[1.69919644],[0.41011535],[0.03228758]
3,[1.74715678],[0.42042503],[0.03750358]
4,[1.77291691],[0.4184358],[0.02721716]
5,[1.6912605],[0.45612156],[0.05723046]
6,[1.56995793],[0.48077321],[0.0778765]
7,[1.32861223],[0.52343951],[0.07671425]
8,[1.74089075],[0.34599035],[0.08405359]
9,[1.91958753],[0.37038217],[0.12875774]
10,[1.44792489],[0.48452769],[0.11844099]
11,[1.83173539],[0.37655508],[0.15360477]
12,[1.37639077],[0.5129075],[0.18769879]
13,[2.04573186],[0.25837135],[0.17971436]
14,[1.53692835],[0.48866855],[0.22719641]
15,[1.18173613],[0.58323726],[0.23581534]
16,[1.19899008],[0.59236124],[0.22484144]
17,[1.10600029],[0.61331712],[0.25121718]
18,[0.9340659],[0.6488369],[0.25250461]
19,[1.03901523],[0.61413267],[0.34280855]
20,[2.18198034],[0.52517298],[0.41975272]
21,[2.07210402],[0.57073789],[0.4695159]
22,[2.2440464],[0.51420712],[0.51220475]
23,[2.02718986],[0.56392106],[0.51952937]
24,[1.93733856],[0.59266967],[0.41817607]
25,[2.41343534],[0.42710857],[0.63547649]
26,[2.382801],[0.43505868],[0.47690421]
27,[2.41093293],[0.40549474],[0.58370159]
28,[2.45543078],[0.45157913],[0.54650786]
29,[2.55932511],[0.37592038],[0.78603701]
30,[2.52254249],[0.34539567],[0.64981533]
31,[2.16810165],[0.47786791],[0.57920303]
32,[2.17560399],[0.48900445],[0.98519603]
33,[1.42776017],[0.65274788],[1.0639892]
34,[2.06749997],[0.55289295],[1.17666985]
35,[1.71378446],[0.5818673],[1.3041769]
36,[2.64482737],[0.39702177],[1.00938259]
37,[2.68160914],[0.20878178],[1.39290485]
38,[1.99662401],[0.56338393],[1.39695064]
39,[1.93389306],[0.59358824],[1.25142665]
40,[2.44235599],[0.50098076],[1.16541736]
41,[1.73463881],[0.62196075],[1.72119636]
42,[1.74447531],[0.64309961],[1.49982868]
43,[2.01594142],[0.58756008],[1.35934115]
44,[1.75614372],[0.62619833],[1.60899856]
45,[2.1380471],[0.54395642],[1.93812756]
46,[2.23672478],[0.48910981],[1.80572045]
47,[1.33598733],[0.70346739],[1.96819814]
48,[1.79439334],[0.6148218],[1.77719288]
49,[2.16708111],[0.5149583],[1.66601349]
50,[1.75272927],[0.5762932],[1.77982616]
51,[1.42277142],[0.67160182],[1.7752786]
52,[2.037205],[0.51442772],[1.77370335]
53,[1.83630896],[0.56486111],[1.79290538]
54,[2.01705516],[0.56173275],[1.48132665]
55,[2.05944193],[0.64424982],[1.88922031]
56,[2.24449722],[0.54930885],[1.68897355]
57,[1.98719283],[0.60608632],[1.8399636]
58,[2.38766517],[0.64070514],[1.97299819]
59,[2.55597811],[0.57826419],[1.98981779]
60,[3.14366056],[0.47840119],[1.84522787]
61,[3.01339536],[0.48544088],[2.13119655]
62,[2.97062327],[0.48038769],[2.20146967]
63,[3.15571337],[0.42397341],[1.84356014]
64,[1.80838123],[0.70645356],[2.41048538]
65,[3.03206264],[0.51886347],[2.01625197]
66,[3.13325616],[0.4060036],[1.8767457]
67,[1.82984807],[0.73478945],[2.3054004]
68,[3.39320604],[0.58346133],[3.35742513]
69,[3.12903741],[0.71009732],[2.42045881]
70,[2.16026342],[0.76991039],[2.66530259]
71,[3.73670295],[0.59695882],[3.17306904]
72,[3.93793588],[0.59070181],[2.74371049]
73,[4.41484297],[0.48493053],[3.09772416]
74,[3.08024558],[0.7312854],[2.34127913]
75,[3.47302222],[0.62370123],[2.16469465]
76,[3.72780197],[0.57511998],[2.15512385]
77,[2.58155127],[0.75195135],[2.55707663]
78,[3.48093988],[0.63512783],[2.56063835]
79,[3.98801928],[0.54667868],[1.82022076]
80,[3.15996434],[0.70499322],[2.3327877]
81,[4.37263096],[0.45771118],[2.37536374]
82,[4.36049411],[0.51725466],[2.34306576]
83,[3.14625023],[0.77381845],[2.45298224]
84,[3.10266112],[0.7485372],[2.49746049]
85,[3.6193033],[0.54867592],[2.37488861]
86,[3.46969784],[0.58001857],[2.75963534]
87,[4.1859323],[0.49980823],[2.31225769]
88,[3.28065393],[0.58036928],[2.39379286]
89,[2.70737818],[0.74085958],[2.27072711]
90,[2.54048579],[0.82015451],[2.79690256]
91,[4.24035796],[0.50415029],[2.37908796]
92,[2.94594801],[0.75881029],[2.3477031]
93,[3.91446231],[0.34569515],[2.67877466]
94,[3.53572936],[0.65118288],[2.26847458]
95,[3.6817609],[0.59932],[2.20331244]
