,Mean,Variance,Predictive model
0,[1.1677934],[0.3848008],[0.00971693]
1,[1.86634303],[0.48543871],[0.02303033]
2,[0.8945432],[0.62150224],[0.03569883]
3,[1.9760783],[0.43205488],[0.03765871]
4,[1.92535974],[0.42223861],[0.05056471]
5,[1.92829835],[0.41107525],[0.05634506]
6,[1.74228393],[0.46434032],[0.04803144]
7,[1.74636977],[0.45858579],[0.08176172]
8,[1.97082115],[0.39405689],[0.09312073]
9,[1.92387783],[0.40230135],[0.11855818]
10,[2.14733531],[0.32078886],[0.09816357]
11,[2.05237819],[0.43828653],[0.17978776]
12,[2.29607397],[0.38164625],[0.14467786]
13,[2.31132623],[0.40694514],[0.2274187]
14,[2.23478608],[0.48230751],[0.26844188]
15,[2.28214017],[0.45437013],[0.28759386]
16,[1.96552426],[0.53919196],[0.24127271]
17,[2.35688021],[0.43144719],[0.27209387]
18,[2.07738608],[0.46702116],[0.30362746]
19,[1.98941116],[0.46528977],[0.45982499]
20,[2.69057593],[0.40431506],[0.19255176]
21,[2.65254708],[0.25263115],[0.44988109]
22,[2.29059955],[0.47823852],[0.3868018]
23,[2.11819289],[0.48290905],[0.39573607]
24,[2.05130225],[0.51942059],[0.44720879]
25,[2.83962711],[0.32707405],[0.41704802]
26,[2.12081782],[0.51351935],[0.64922468]
27,[1.82502923],[0.54349996],[0.78235743]
28,[1.73264706],[0.59843492],[0.72006377]
29,[1.92711824],[0.57744951],[0.93124749]
30,[2.20593644],[0.52734401],[0.68152444]
31,[2.2992122],[0.48079377],[0.97509911]
32,[2.09652707],[0.52354272],[1.07564526]
33,[2.00082192],[0.57687255],[1.12310095]
34,[2.56144302],[0.4703573],[1.15489664]
35,[1.96364252],[0.63874151],[1.05384248]
36,[1.89870689],[0.6317593],[1.15215867]
37,[2.39348197],[0.47467568],[1.35922996]
38,[2.56023791],[0.49755745],[1.27691137]
39,[2.8853059],[0.46212702],[2.00294841]
40,[2.35581984],[0.74173773],[2.33887602]
41,[3.29033003],[0.52240609],[1.30779039]
42,[3.03880167],[0.5551702],[1.89281249]
43,[2.82412438],[0.59250073],[2.00917406]
44,[2.29657963],[0.71788253],[2.47535455]
45,[3.30980136],[0.44276662],[1.81093933]
46,[3.30500095],[0.51088467],[2.14285107]
47,[2.67404633],[0.58530821],[1.99411769]
48,[3.04817943],[0.51883387],[2.11461004]
49,[3.42987815],[0.54606712],[2.34326246]
50,[2.79807361],[0.63308704],[2.5627932]
51,[1.97589776],[0.7827372],[2.32694214]
52,[2.73706344],[0.62920582],[2.07901869]
53,[1.85779816],[0.77540014],[2.40223727]
54,[2.7374153],[0.60382718],[2.26420824]
55,[2.09845879],[0.67753182],[2.47977564]
56,[3.2017255],[0.52622961],[2.25750994]
57,[2.39561376],[0.75369978],[2.01509761]
58,[3.25561532],[0.52619571],[1.76441546]
59,[3.23304786],[0.38977296],[1.91542353]
60,[3.11817956],[0.4051117],[1.89331674]
61,[2.93932568],[0.5087729],[2.23851268]
62,[2.58506422],[0.69527868],[1.89615816]
63,[2.18785405],[0.74144532],[1.99628909]
64,[2.96225447],[0.58883788],[2.06601009]
65,[2.54196805],[0.64853973],[1.84835101]
66,[2.13047344],[0.71289463],[2.15103773]
67,[1.53134541],[0.81164529],[2.58001209]
68,[2.60587097],[0.70849354],[1.70051805]
69,[2.84739222],[0.5080196],[1.90972242]
70,[2.26923322],[0.70369208],[1.93681384]
71,[2.38714663],[0.71653],[1.78596953]
72,[2.56820156],[0.61603096],[1.836592]
73,[2.44953342],[0.64939419],[1.69769121]
74,[2.15081906],[0.71838251],[1.97857939]
75,[2.46441113],[0.6309822],[2.08582825]
76,[2.35704804],[0.53859067],[2.19019834]
77,[2.76317065],[0.56396231],[1.81084073]
78,[2.50374004],[0.61038686],[1.79328804]
79,[2.49813815],[0.63064594],[1.90327541]
80,[2.32317988],[0.66722601],[1.90384585]
81,[2.6748986],[0.54700139],[2.08031097]
82,[3.03724716],[0.5648717],[2.21792189]
83,[2.9896177],[0.60208153],[1.6260563]
84,[2.10392644],[0.73606641],[2.14839125]
85,[2.5545597],[0.64225384],[1.98440634]
86,[2.3697918],[0.71341013],[1.99118488]
87,[2.35788981],[0.63982793],[2.22575068]
88,[2.90548166],[0.64412396],[1.60310473]
89,[1.98174663],[0.747698],[2.27605001]
90,[2.28645126],[0.64680484],[2.14104342]
91,[2.70464778],[0.57586748],[1.95801028]
92,[2.71918305],[0.67883825],[1.86641068]
93,[3.6865461],[0.38903344],[2.06622024]
94,[3.51469282],[0.36396372],[1.76846913]
95,[4.01207078],[0.49265612],[2.36783048]
