,Mean,Variance,Predictive model
0,[0.47080207],[0.90694777],[-0.00526069]
1,[0.99509901],[0.14912737],[0.00973919]
2,[1.00130628],[0.05502463],[0.01794332]
3,[0.76699263],[0.14258802],[0.01321564]
4,[0.98757267],[0.04512991],[0.03014619]
5,[0.98149707],[0.04142885],[0.03876214]
6,[0.98573634],[0.03887609],[0.04762544]
7,[0.98912951],[0.03711913],[0.]
8,[-9.09869042],[17.63617762],[-0.]
9,[-18.43909904],[28.83455888],[-0.]
10,[-16.68612389],[23.63892805],[-0.]
11,[-11.97932603],[13.70762105],[-0.]
12,[-24.97955255],[22.2297488],[-0.]
13,[-30.05692717],[33.36621785],[-0.]
14,[-15.15066528],[20.34116015],[-0.]
15,[-48.09986755],[31.04100679],[-0.]
16,[-24.96968674],[26.02102381],[-0.]
17,[14.03047551],[37.94424381],[-0.]
18,[5.61251879],[10.49941492],[-0.]
19,[-6.55009813],[14.7999346],[-0.]
20,[3.87486462],[6.56174889],[-0.]
21,[0.84296681],[7.38567588],[-0.]
22,[-3.80431222],[8.50886111],[-0.]
23,[-14.06400751],[11.68569475],[-0.]
24,[-13.67399504],[11.37120638],[-0.]
25,[0.20840537],[6.01305743],[-0.]
26,[-5.05008454],[6.94598257],[-0.]
27,[3.16412416],[3.28190512],[-0.]
28,[-11.34692205],[9.35482195],[-0.]
29,[-2.7840962],[5.40959646],[-0.]
30,[-1.56008363],[3.99996187],[-0.]
31,[-4.01010281],[4.75684677],[-0.]
32,[-0.58883331],[3.42279375],[-0.]
33,[-4.17090873],[4.60361554],[-0.]
34,[-0.14122814],[2.96321286],[-0.]
35,[0.18904184],[2.58635902],[-0.]
36,[-0.18773127],[2.56068014],[-0.]
37,[1.12066307],[1.8138239],[-0.]
38,[1.64600058],[1.45992206],[-0.]
39,[0.22894835],[1.76362857],[-0.]
40,[-1.37441665],[2.32176343],[-0.]
41,[0.79976783],[1.41354424],[-0.]
42,[-3.61858708],[3.05211461],[-0.]
43,[0.85358794],[1.23906571],[-0.]
44,[-0.75007855],[1.80246967],[-0.]
45,[-0.14666242],[1.48590158],[-0.]
46,[-0.49725598],[1.52737733],[-0.]
47,[0.93559116],[0.9114172],[-0.]
48,[0.56454862],[1.04530778],[-0.]
49,[0.34736802],[1.03923002],[-0.]
50,[0.32051931],[0.99687865],[-0.]
51,[0.15503777],[0.94766992],[-0.]
52,[0.85245537],[0.63365707],[-0.]
53,[-1.41032429],[1.4874898],[-0.]
54,[-0.25545401],[0.99665308],[-0.]
55,[0.67805581],[0.56043632],[-0.]
56,[1.06422678],[0.38162974],[-0.]
57,[0.33483038],[0.62311918],[-0.]
58,[-0.26525738],[0.84130156],[-0.]
59,[0.98933037],[0.33136867],[-0.]
60,[-0.51615802],[0.89677607],[-0.]
61,[0.83884576],[0.34542359],[-0.]
62,[-0.95262102],[1.02377556],[-0.]
63,[-0.44371267],[0.80301366],[-0.]
64,[0.7180499],[0.3343152],[-0.]
65,[0.29220778],[0.45482354],[-0.]
66,[0.23556642],[0.470454],[-0.]
67,[0.94136172],[0.19397072],[-0.]
68,[0.99556769],[0.17147532],[-0.]
69,[0.40764222],[0.39284846],[-0.]
70,[1.00145441],[0.16673969],[-0.]
71,[1.02117128],[0.1434044],[-0.]
72,[0.67055923],[0.27740343],[-0.]
73,[0.99779786],[0.14930459],[-0.]
74,[0.98743944],[0.15285689],[-0.]
75,[1.01314566],[0.1326595],[-0.]
76,[0.32567934],[0.40097367],[-0.]
77,[0.99790383],[0.13335044],[-0.]
78,[1.01823774],[0.12406264],[-0.]
79,[1.00108605],[0.13082992],[-0.]
80,[1.01120076],[0.12382087],[0.]
81,[1.02315532],[0.11652489],[-0.]
82,[1.02491047],[0.11390923],[-0.]
83,[1.02038751],[0.11499371],[-0.]
84,[1.02461153],[0.11131769],[0.]
85,[1.01157709],[0.11547591],[0.]
86,[1.02763573],[0.1083814],[-0.]
87,[1.01535768],[0.11172159],[0.]
88,[1.01502917],[0.11157959],[0.]
89,[1.02850246],[0.10595258],[0.]
90,[1.02172481],[0.10817838],[0.]
91,[0.38356261],[0.35577573],[0.]
92,[1.02586696],[0.10479713],[0.]
93,[0.97554309],[0.12355428],[0.]
94,[1.02992968],[0.10165961],[0.]
95,[1.02073429],[0.10536544],[0.]
