,Mean,Variance,Predictive model
0,[-35.31094657],[40.51207355],[-0.49840342]
1,[-49.43384348],[42.36424429],[-0.81210121]
2,[-4.0810746],[17.60990883],[-0.34150331]
3,[-15.37369011],[20.15667107],[-0.72627145]
4,[-95.67843193],[47.75877919],[-4.56903658]
5,[-23.67498009],[18.66495157],[-1.23008975]
6,[-3.39445256],[8.68563146],[-1.60669819]
7,[-5.19504447],[8.71131315],[-0.68296059]
8,[-1.75073715],[6.02222791],[-1.96843173]
9,[-6.8312403],[5.9528641],[-0.92048528]
10,[-5.18931056],[4.02401508],[-0.40229845]
11,[-0.94705046],[2.21355886],[-0.5525779]
12,[-10.4186901],[5.54436418],[-0.95218623]
13,[-0.97629266],[1.72725102],[-2.83530355]
14,[-0.67531796],[0.66499319],[-0.67049954]
15,[-0.39212728],[0.3583515],[-0.45483601]
16,[-0.44326118],[0.27566113],[-0.51482421]
17,[-1.2562898],[0.52328405],[-0.27643149]
18,[-0.41362241],[0.19740587],[-0.41863354]
19,[-0.41503845],[0.18661358],[-0.42396119]
20,[-0.48521901],[0.17793733],[-0.23412106]
21,[-0.41004085],[0.15636786],[-0.30832559]
22,[-0.45930584],[0.18200462],[-0.]
23,[-0.40446297],[0.16147696],[-0.]
24,[-0.39694698],[0.14903158],[-0.]
25,[-0.40227033],[0.14905185],[-0.]
26,[-0.40299746],[0.13856281],[-0.]
27,[-0.40433249],[0.14043473],[-0.]
28,[-0.41701563],[0.14316131],[-0.]
29,[-0.40414912],[0.13786415],[-0.]
30,[-0.4024005],[0.1329864],[-0.]
31,[-0.41300902],[0.13117115],[-0.]
32,[-0.40754564],[0.12878044],[-0.]
33,[-0.40101149],[0.1288455],[-0.]
34,[-0.40176882],[0.12442894],[-0.]
35,[-0.39954211],[0.12219839],[-0.]
36,[-0.40759862],[0.12502224],[-0.]
37,[-0.4048552],[0.12242126],[-0.]
38,[-0.40429685],[0.12074682],[-0.]
39,[-0.4171491],[0.12145593],[-0.]
40,[-0.41336373],[0.12024094],[-0.]
41,[-0.40698411],[0.11690998],[-0.]
42,[-0.4054147],[0.11522996],[-0.]
43,[-0.40158974],[0.11286441],[-0.]
44,[-0.4013555],[0.11235227],[-0.]
45,[-0.41469281],[0.1145925],[-0.]
46,[-0.41482417],[0.11281521],[-0.]
47,[-0.39755188],[0.10871784],[-0.]
48,[-0.40214727],[0.10834396],[-0.]
49,[-0.41081587],[0.10970713],[-0.]
50,[-0.40860879],[0.10828309],[-0.]
51,[-0.40627207],[0.10689436],[-0.]
52,[-0.40374489],[0.10499477],[-0.]
53,[-0.39920902],[0.10335286],[-0.]
54,[-0.40594156],[0.10415058],[-0.]
55,[-0.40085854],[0.10219045],[-0.]
56,[-0.41891938],[0.10582039],[-0.]
57,[-0.43197905],[0.10897421],[-0.]
58,[-0.41347282],[0.10241144],[-0.]
59,[-0.40261961],[0.09945239],[-0.]
60,[-0.40616935],[0.09985062],[-0.]
61,[-0.39870857],[0.09767298],[-0.]
62,[-0.41494437],[0.10031918],[-0.]
63,[-0.411737],[0.09853093],[-0.]
64,[-0.39992177],[0.09593393],[-0.]
65,[-0.40210333],[0.09570108],[-0.]
66,[-0.39875761],[0.09441021],[-0.]
67,[-0.4085149],[0.09599657],[-0.]
68,[-0.4082603],[0.09459136],[-0.]
69,[-0.40053592],[0.09280882],[-0.]
70,[-0.4213126],[0.09578826],[-0.]
71,[-0.4039825],[0.09259318],[-0.]
72,[-0.40833336],[0.09291474],[-0.]
73,[-0.40285246],[0.0909645],[-0.]
74,[-0.41182076],[0.0926327],[-0.]
75,[-0.39958565],[0.089519],[-0.]
76,[-0.4003858],[0.08896423],[-0.]
77,[-0.4034161],[0.08886361],[-0.]
78,[-0.41705407],[0.09046409],[-0.]
79,[-0.39893857],[0.08766783],[-0.]
80,[-0.40652057],[0.08824091],[-0.]
81,[-0.40545168],[0.08733873],[-0.]
82,[-0.40188545],[0.08665759],[-0.]
83,[-0.41220517],[0.08756574],[-0.]
84,[-0.40113417],[0.08551632],[-0.]
85,[-0.4070122],[0.08604629],[-0.]
86,[-0.41120613],[0.08600446],[-0.]
87,[-0.41789879],[0.08746684],[-0.]
88,[-0.4028792],[0.0843115],[-0.]
89,[-0.44227463],[0.09134539],[-0.]
90,[-0.40477626],[0.08321155],[-0.]
91,[-0.39998933],[0.08263768],[-0.]
92,[-0.39914087],[0.0817883],[-0.]
93,[-0.40545219],[0.08234445],[-0.]
94,[-0.40070318],[0.08135837],[-0.]
95,[-0.40042405],[0.08100121],[-0.]
