,Mean,Variance,Predictive model
0,[78.19591149],[319.46871927],[1.42723327]
1,[330.73018097],[286.76283868],[6.1399183]
2,[376.41472233],[218.27626096],[6.07924533]
3,[285.31854669],[270.83594714],[7.438314]
4,[270.01800576],[277.05829578],[5.90997954]
5,[87.57621459],[301.86651021],[15.4713476]
6,[269.12811627],[253.80874228],[7.50987919]
7,[125.57249271],[288.82449706],[13.71265191]
8,[101.13014911],[284.74740312],[12.09421525]
9,[184.31517038],[264.51160827],[19.07976901]
10,[111.91498206],[271.08549212],[32.09484073]
11,[321.6260473],[225.99025111],[18.71470438]
12,[218.9249428],[240.85621345],[24.44549413]
13,[360.16104131],[211.3019728],[41.65604079]
14,[165.16247896],[269.30635614],[22.86250594]
15,[155.86546786],[272.140135],[24.35672361]
16,[239.68659257],[231.90981646],[63.3072997]
17,[373.33024421],[212.01284086],[76.29869229]
18,[171.57584171],[282.02239431],[61.17370947]
19,[173.18282835],[276.98399936],[57.44635522]
20,[319.56252904],[236.26855681],[92.98752893]
21,[438.74588966],[267.59117247],[79.21637649]
22,[215.46795753],[293.96520202],[181.34878886]
23,[690.35050066],[169.68929924],[222.83805844]
24,[838.45888549],[59.93024261],[273.27653097]
25,[301.93280178],[320.73643393],[0.]
26,[353.39525506],[311.42485347],[0.]
27,[400.52398985],[296.78795878],[0.]
28,[461.86891873],[276.46006448],[0.]
29,[320.72494539],[319.14317775],[0.]
30,[282.801446],[324.00547712],[0.]
31,[272.7284152],[324.03024464],[-0.]
32,[246.95871148],[355.96125008],[0.]
33,[236.03248764],[358.3534956],[-0.]
34,[230.85506104],[355.46257899],[-0.]
35,[429.86169043],[328.26900763],[0.]
36,[133.2482652],[375.38679319],[0.]
37,[589.45797706],[231.38385477],[0.]
38,[644.05305432],[238.32775392],[0.]
39,[463.53529925],[326.44791254],[0.]
40,[133.07145737],[365.15351205],[-0.]
41,[227.69900258],[360.89353628],[0.]
42,[217.6451118],[362.17706786],[-0.]
43,[473.76757539],[315.09411244],[0.]
44,[448.96723838],[303.68543269],[0.]
45,[823.02627761],[83.4136114],[0.]
46,[236.9687631],[363.00905613],[-0.]
47,[829.19246333],[79.45044666],[0.]
48,[219.35509915],[373.86866596],[-0.]
49,[215.65737977],[371.43991179],[0.]
50,[206.01907463],[368.03217725],[-0.]
51,[830.86601095],[74.44091407],[0.]
52,[207.83977188],[372.18860682],[-0.]
53,[202.19188078],[368.01920261],[-0.]
54,[832.18817274],[70.21124238],[0.]
55,[200.84103948],[370.91101429],[-0.]
56,[181.78239189],[380.65327755],[0.]
57,[167.174031],[378.48231212],[-0.]
58,[167.8025453],[375.59765633],[0.]
59,[551.73854243],[213.03415229],[0.]
60,[570.49008017],[289.12137479],[0.]
61,[520.95118693],[304.54542599],[0.]
62,[166.14074507],[377.2592556],[-0.]
63,[226.74802921],[350.84219209],[0.]
64,[161.4176381],[372.87924978],[-0.]
65,[151.2146089],[371.87185754],[0.]
66,[147.35461673],[367.24909794],[-0.]
67,[152.5112145],[363.41921835],[0.]
68,[187.43452663],[358.69053243],[0.]
69,[533.0486884],[251.09658906],[0.]
70,[114.25304985],[386.74656554],[-0.]
71,[153.2021947],[368.75286385],[-0.]
72,[129.35175517],[372.3827641],[-0.]
73,[102.15921642],[380.44257736],[-0.]
74,[802.00346743],[104.48973066],[0.]
75,[83.67550398],[385.09596558],[-0.]
76,[81.4451448],[382.39177545],[-0.]
77,[183.0018581],[332.55070767],[0.]
78,[233.45406641],[335.82822144],[0.]
79,[527.59499547],[212.70853359],[0.]
80,[437.15922568],[237.43772711],[0.]
81,[235.70963189],[328.02046179],[0.]
82,[93.35887272],[378.4229712],[0.]
83,[101.76792009],[371.04737285],[-0.]
84,[91.71401852],[372.24912927],[-0.]
85,[68.14121633],[381.15495263],[-0.]
86,[69.54854442],[377.06214027],[-0.]
87,[95.17498644],[363.54191174],[0.]
88,[282.91281157],[289.46100219],[0.]
89,[488.31493506],[214.72727078],[0.]
90,[120.55342236],[347.46452986],[0.]
91,[536.4514431],[181.37212807],[0.]
92,[79.41678007],[356.00145562],[-0.]
93,[125.24548536],[333.88983108],[-0.]
94,[221.83930184],[293.7470241],[0.]
95,[638.98191899],[132.35875799],[0.]
