,Mean,Variance,Predictive model
0,[-18.76568816],[0.7773638],[-0.18437833]
1,[-20.06768653],[1.26301137],[-0.27799478]
2,[-14.55296951],[1.67305047],[-0.33792413]
3,[-15.08962847],[2.03081649],[-0.37758461]
4,[-15.07479846],[1.79049495],[-0.54381322]
5,[-10.03528739],[2.57293552],[-0.42501496]
6,[-9.42555896],[1.91267931],[-0.47467907]
7,[-8.35555117],[1.73844028],[-0.44993687]
8,[-7.13254122],[1.27899826],[-0.74532358]
9,[-16.48493033],[5.13333684],[-0.90230919]
10,[-16.88798107],[5.12485228],[-1.4779393]
11,[-16.62295501],[4.90694032],[-1.67103386]
12,[-6.47863466],[0.60699651],[-1.02184917]
13,[-3.94972261],[1.25023662],[-1.04120176]
14,[-16.05838205],[6.0984595],[-1.69853958]
15,[-2.71377723],[0.41618344],[-0.94577712]
16,[-15.48199314],[6.55697699],[-3.44154034]
17,[-3.01925421],[0.57885725],[-0.66050994]
18,[-3.17455261],[0.83430636],[-0.95295461]
19,[-2.83188072],[1.32608588],[-0.66284517]
20,[-2.89836021],[1.25866522],[-0.61911328]
21,[-2.56055886],[1.38876711],[-0.4374727]
22,[-13.59770584],[7.98611841],[-0.]
23,[-14.28392215],[7.95121984],[-0.]
24,[-14.63140754],[7.97098628],[-0.]
25,[-15.11737375],[7.925384],[-0.]
26,[-15.46997301],[7.90748168],[-0.]
27,[-15.9981173],[7.83809781],[-0.]
28,[-16.45429826],[7.76052949],[-0.]
29,[-17.24525191],[7.63750945],[-0.]
30,[-17.51397244],[7.59750781],[-0.]
31,[-2.35577018],[1.43031617],[-0.]
32,[-17.6447778],[7.55931283],[-0.]
33,[-2.23633706],[1.38189061],[-0.]
34,[-2.31392041],[1.34594121],[-0.]
35,[-8.98969904],[7.34110365],[-0.]
36,[-10.76772385],[7.3751426],[-0.]
37,[-16.35113118],[7.85578858],[-0.]
38,[-10.83172374],[7.05144918],[-0.]
39,[-16.77882137],[7.2868389],[-0.]
40,[-17.909974],[7.52434576],[-0.]
41,[-18.19832304],[7.53259148],[-0.]
42,[-2.23356404],[1.22083675],[-0.]
43,[-2.29364218],[1.16216313],[-0.]
44,[-2.14312799],[1.20700408],[-0.]
45,[-2.43478747],[1.20780633],[-0.]
46,[-2.37914598],[1.20540954],[-0.]
47,[-2.39942024],[1.17901022],[-0.]
48,[-2.37410481],[1.16242581],[-0.]
49,[-8.39802466],[7.46894674],[-0.]
50,[-17.54299255],[7.88588379],[-0.]
51,[-17.21242871],[7.48881578],[-0.]
52,[-18.38914868],[7.55349779],[-0.]
53,[-17.8870481],[7.21147217],[-0.]
54,[-4.64823734],[4.53051741],[-0.]
55,[-2.41881786],[1.17700075],[-0.]
56,[-2.43041029],[1.21120841],[-0.]
57,[-6.36757934],[6.67743752],[-0.]
58,[-2.34234024],[1.168115],[-0.]
59,[-2.31712184],[1.17380187],[-0.]
60,[-6.27770171],[6.20484307],[-0.]
61,[-11.64340369],[8.18769838],[-0.]
62,[-11.3352505],[7.89799398],[-0.]
63,[-6.61764431],[6.20290362],[-0.]
64,[-18.0660193],[7.22311351],[-0.]
65,[-11.69925804],[7.97465915],[-0.]
66,[-2.27848576],[1.09322909],[-0.]
67,[-11.87193651],[8.09139556],[-0.]
68,[-2.23782401],[1.10910587],[-0.]
69,[-2.19100169],[1.08781976],[-0.]
70,[-12.06364048],[8.26455159],[-0.]
71,[-12.18768257],[8.24644372],[-0.]
72,[-12.36423965],[8.23440285],[-0.]
73,[-12.39945763],[8.19007444],[-0.]
74,[-2.58130717],[1.09126671],[-0.]
75,[-12.33929766],[8.15903862],[-0.]
76,[-12.3751979],[8.11606613],[-0.]
77,[-12.48803208],[8.13551464],[-0.]
78,[-2.17576751],[1.07351909],[-0.]
79,[-2.10117788],[1.10208847],[-0.]
80,[-12.29399212],[8.24663829],[-0.]
81,[-2.05789663],[1.12814706],[-0.]
82,[-12.2727461],[8.30346018],[-0.]
83,[-7.1530599],[6.36789648],[-0.]
84,[-12.32326486],[8.29155882],[-0.]
85,[-2.05884896],[1.10688756],[-0.]
86,[-12.3086263],[8.3211032],[-0.]
87,[-12.40292786],[8.32851935],[-0.]
88,[-12.48247722],[8.32217656],[-0.]
89,[-12.56859962],[8.32905691],[-0.]
90,[-12.59849014],[8.29135955],[-0.]
91,[-2.4769584],[1.11794731],[-0.]
92,[-2.17840133],[1.11998829],[-0.]
93,[-2.31296478],[1.11632358],[-0.]
94,[-12.410243],[8.32246118],[-0.]
95,[-2.57415307],[1.14175176],[-0.]
