,Mean,Variance,Predictive model
0,[2.16959703],[0.52487429],[0.01029156]
1,[2.1728217],[0.52967239],[0.0246813]
2,[2.19903473],[0.49931309],[0.01719104]
3,[2.22533156],[0.4553237],[0.03768787]
4,[2.18305512],[0.47697486],[0.06168455]
5,[2.28830275],[0.4305032],[0.07837095]
6,[2.23049076],[0.43529346],[0.08087092]
7,[2.26125285],[0.41038743],[0.05353161]
8,[2.27394282],[0.40040948],[0.06520006]
9,[2.27697472],[0.41084241],[0.13216242]
10,[2.42052698],[0.33586511],[0.15453333]
11,[2.20137693],[0.46685787],[0.16358683]
12,[2.37140681],[0.39082328],[0.17147237]
13,[2.25696045],[0.45924264],[0.09555623]
14,[2.28653896],[0.47099004],[0.33018559]
15,[2.43462476],[0.36460616],[0.24051498]
16,[2.39073995],[0.42901941],[0.27852488]
17,[2.31121926],[0.31444253],[0.32966243]
18,[1.75997142],[0.52056107],[0.32296057]
19,[2.43211059],[0.4163872],[0.33104108]
20,[2.37824122],[0.42317423],[0.50139495]
21,[2.42118288],[0.38766583],[0.35190228]
22,[1.77246289],[0.57901542],[0.28599423]
23,[2.13157092],[0.43697685],[0.24675794]
24,[2.04218421],[0.48287183],[0.3955722]
25,[2.11534671],[0.42454605],[0.50700856]
26,[2.04095313],[0.49767314],[0.51959521]
27,[2.0732885],[0.48802637],[0.48603445]
28,[1.84181101],[0.52189966],[0.75113298]
29,[1.86254849],[0.56322587],[0.57339481]
30,[1.08159234],[0.7206195],[1.01640088]
31,[3.17122356],[0.41373723],[1.20471018]
32,[2.8398651],[0.42639389],[1.47262915]
33,[2.39594336],[0.66368914],[1.5412023]
34,[2.5944222],[0.59666064],[1.29659884]
35,[3.0436306],[0.51959392],[1.03389309]
36,[2.50791744],[0.65030284],[1.41463838]
37,[3.20050632],[0.45520184],[1.63150099]
38,[1.17519992],[0.76457774],[1.68598804]
39,[2.43674902],[0.52745678],[1.63625865]
40,[2.18090401],[0.6228042],[1.55492192]
41,[3.10112487],[0.47294646],[1.50050979]
42,[1.97419652],[0.61651395],[1.7436678]
43,[3.27896488],[0.33968802],[1.47316459]
44,[2.90525089],[0.41027246],[1.92493169]
45,[2.91476724],[0.50909295],[1.96775005]
46,[1.74642967],[0.71266502],[2.23296365]
47,[2.08502657],[0.68988072],[2.22443013]
48,[1.87354557],[0.70461191],[2.01134609]
49,[1.9856722],[0.71455195],[1.92151994]
50,[2.79144815],[0.5482456],[2.09938746]
51,[2.92886404],[0.50180741],[1.90122652]
52,[2.06483548],[0.7092084],[2.06742984]
53,[2.4150506],[0.60683469],[2.10385898]
54,[1.3255511],[0.76063206],[2.39850116]
55,[2.18946632],[0.59786955],[2.30103608]
56,[2.07301253],[0.68668558],[2.40162877]
57,[2.13149432],[0.60793352],[2.33119765]
58,[2.83926149],[0.6421518],[2.1458586]
59,[2.60100646],[0.51977047],[2.26755747]
60,[3.06128739],[0.45602407],[1.98064334]
61,[2.319249],[0.64713593],[2.05120679]
62,[2.71929382],[0.6191564],[1.93859993]
63,[1.54097885],[0.78984172],[2.39157532]
64,[1.77637356],[0.73442028],[2.23745258]
65,[2.73713907],[0.46897753],[2.25375899]
66,[2.03783407],[0.6710949],[2.0865024]
67,[2.71848839],[0.5134218],[2.07978034]
68,[1.51783129],[0.76330789],[2.47965511]
69,[1.56950154],[0.76546929],[2.26068834]
70,[1.87543153],[0.66259761],[2.215674]
71,[2.81027122],[0.48688092],[2.11045821]
72,[1.73234079],[0.71885834],[2.17723389]
73,[2.14274479],[0.65701427],[2.30126053]
74,[2.10198415],[0.64755188],[2.07584906]
75,[2.19002699],[0.66709583],[2.34321097]
76,[3.09915668],[0.44755409],[2.2214669]
77,[2.41075869],[0.57559273],[2.02974229]
78,[2.72320177],[0.4398628],[2.19575985]
79,[3.38507233],[0.25545786],[2.02910453]
80,[2.04279368],[0.69808377],[2.11763003]
81,[3.19973014],[0.52998011],[2.59339405]
82,[2.62699357],[0.67286544],[2.12161676]
83,[3.19194004],[0.49687094],[2.08780785]
84,[3.19113857],[0.54452395],[2.01383351]
85,[2.53109468],[0.67827135],[2.13935471]
86,[3.29391892],[0.5392534],[2.03995708]
87,[3.34255664],[0.52515124],[2.15329063]
88,[3.25024659],[0.46341391],[2.18694633]
89,[3.31386244],[0.48116519],[2.28467209]
90,[2.49469921],[0.68402886],[2.08409592]
91,[2.79113798],[0.5279322],[2.13746874]
92,[2.60953983],[0.57214157],[2.28911796]
93,[3.36107182],[0.51423225],[2.4065591]
94,[3.06731391],[0.48390501],[2.28360486]
95,[2.41466104],[0.53723911],[2.26283228]
